ds,estrategia,precio_entrada,precio_salida,posicion,notional,razon_cierre,pnl,capital
2025-06-25,Umbral cobre,935.4400024414062,928.0143283920515,-1.0,309.46205965515526,trailing_stop,2.301828856048251,102.30182885604825
2025-07-02,Umbral cobre,928.1300048828124,934.5837222308618,-1.0,321.99692290724056,trailing_stop,-2.2389935854378122,100.06283527061044
2025-07-09,Umbral cobre,943.22998046875,941.3834486459543,1.0,348.6152897650648,trailing_stop,-0.8567808908499857,99.20605437976045
2025-07-16,Umbral cobre,966.8400268554688,956.3841202285423,1.0,260.6627396444222,trailing_stop,-2.818941284118287,96.38711309564216
2025-07-23,Umbral cobre,950.22998046875,946.2813268148439,-1.0,288.8618707534862,trailing_stop,1.0559263516689168,97.44303944731108
2025-07-30,Umbral cobre,960.239990234375,968.0975,1.0,270.22926377599197,take_profit,2.076133702561438,99.51917314987251
2025-08-06,Umbral cobre,966.3499755859376,957.4436,-1.0,220.71555649246352,take_profit,1.9238696687914658,101.44304281866398
2025-08-13,Umbral cobre,956.3499755859376,963.0399780273438,1.0,252.94916257318636,cierre_periodo,1.642993247820065,103.08603606648404
2025-08-20,Umbral cobre,963.0399780273438,966.0499877929688,-1.0,291.43053306206843,cierre_periodo,-1.0565899659541755,102.02944610052987
2025-08-27,Umbral cobre,966.0499877929688,973.1400146484376,1.0,322.073490834583,cierre_periodo,2.202722613111028,104.23216871364089
2025-09-03,Umbral cobre,973.1400146484376,966.6699829101562,1.0,382.8865963163275,cierre_periodo,-2.5456649536954075,101.68650375994548
2025-09-10,Umbral cobre,966.6699829101562,946.6304031475782,-1.0,419.2912305129904,trailing_stop,8.482483245845716,110.1689870057912
2025-09-17,Umbral cobre,947.260009765625,948.0900268554688,1.0,404.0146879464776,cierre_periodo,0.15200221210042789,110.32098921789162
2025-09-24,Umbral cobre,948.0900268554688,955.0617518499364,-1.0,450.0789820882727,stop_loss,-3.53466916758087,106.78632005031075
2025-10-01,Umbral cobre,961.260009765625,950.7644,-1.0,474.7468607269746,take_profit,5.1835692081487235,111.96988925845947
2025-10-08,Umbral cobre,959.1099853515624,951.5560882956805,1.0,426.5008036992397,stop_loss,-3.5723470796034262,108.39754217885604
2025-10-15,Umbral cobre,960.8499755859376,953.5738665549554,1.0,429.4346414242907,stop_loss,-3.2519262653656744,105.14561591349037
2025-10-22,Umbral cobre,950.9500122070312,937.6718093340245,-1.0,437.1230309730423,trailing_stop,5.88502774916143,111.0306436626518
2025-10-29,Umbral cobre,942.0999755859376,936.138103529884,-1.0,421.02579389025,trailing_stop,2.664368942278035,113.69501260492983
2025-11-05,Umbral cobre,946.3900146484376,944.0481,-1.0,409.4781317745649,take_profit,1.0132850306688448,114.70829763559867
2025-11-12,Umbral cobre,935.6300048828124,925.6505156404224,-1.0,427.41024224334626,trailing_stop,4.558784874678092,119.26708251027677
2025-11-19,Umbral cobre,931.9000244140624,931.15405,-1.0,441.989351428143,take_profit,0.3538069951878573,119.62088950546462
2025-11-26,Umbral cobre,934.9600219726562,934.7062,-1.0,485.0971621215261,take_profit,0.13169367216350503,119.75258317762813
2025-12-03,Umbral cobre,923.4600219726562,923.5783531587206,-1.0,519.0652702351455,trailing_stop,-0.06651247223514621,119.68607070539298
2025-12-10,Umbral cobre,925.6799926757812,925.6368,-1.0,581.5043737199072,take_profit,-0.26361891177763963,119.42245179361534
2025-12-17,Umbral cobre,913.4400024414062,885.5499877929688,-1.0,588.2627760008879,cierre_periodo,17.961395817945576,137.38384761156092
2026-01-14,Umbral cobre,885.5499877929688,884.6099853515625,-1.0,594.4567302896122,cierre_periodo,0.6310098644744727,138.0148574760354
2026-01-21,Umbral cobre,884.6099853515625,879.177918387093,1.0,674.2699704297412,stop_loss,-4.477580709495969,133.5372767665394
2026-01-28,Umbral cobre,859.75,864.6562747899043,-1.0,626.2204507122623,trailing_stop,-3.886718379182318,129.65055838735708
2026-02-04,Umbral cobre,860.0399780273438,860.916743419939,1.0,636.4936886147678,trailing_stop,0.33062489775135173,129.98118328510844
2026-02-11,Umbral cobre,855.1599731445312,859.6669894519439,-1.0,602.619699250633,trailing_stop,-3.477343453845083,126.50383983126336
2026-02-18,Umbral cobre,865.719970703125,860.6599731445312,-1.0,645.9694319024389,cierre_periodo,3.7755900972202605,130.27942992848364
