ds,estrategia,precio_entrada,precio_salida,posicion,notional,razon_cierre,pnl,capital
2025-06-25,PPO,935.4400024414062,936.9299926757812,-1.0,309.46205965515526,cierre_periodo,-0.6476492774889363,99.35235072251106
2025-06-26,PPO,936.9299926757812,930.75,-1.0,318.3275752648795,cierre_periodo,2.099689516841968,101.45204023935302
2025-06-27,PPO,930.75,919.1043090820312,-1.0,330.07171059465855,cierre_periodo,4.129909344454069,105.58194958380709
2025-06-30,PPO,919.1043090820312,931.1400146484376,1.0,332.02965377026453,cierre_periodo,4.181926002688416,109.7638755864955
2025-07-01,PPO,931.1400146484376,928.1300048828124,-1.0,334.9686015193765,cierre_periodo,0.9153375583479648,110.67921314484347
2025-07-02,PPO,928.1300048828124,925.760009765625,-1.0,348.3648969030842,cierre_periodo,0.8895554505470833,111.56876859539055
2025-07-03,PPO,925.760009765625,927.2899780273438,-1.0,362.66835778301777,cierre_periodo,-0.599368163546138,110.96940043184442
2025-07-04,PPO,927.2899780273438,930.0,1.0,373.3114466624027,cierre_periodo,0.904353828234739,111.87375426007915
2025-07-07,PPO,930.0,940.9400024414062,1.0,388.4092110476292,cierre_periodo,4.569029803361009,116.44278406344016
2025-07-08,PPO,940.9400024414062,943.22998046875,-1.0,392.6416945380354,cierre_periodo,-1.1518980900030553,115.2908859734371
2025-07-09,PPO,943.22998046875,948.9400024414062,-1.0,401.6692662386082,cierre_periodo,-2.4315812510787267,112.85930472235837
2025-07-10,PPO,948.9400024414062,949.5599975585938,-1.0,400.1436750896567,cierre_periodo,-0.2614360487394114,112.59786867361896
2025-07-11,PPO,949.5599975585938,937.8051147460938,-1.0,413.36037938499703,cierre_periodo,5.117109852451793,117.71497852607075
2025-07-14,PPO,937.8051147460938,945.8636223579363,-1.0,410.9707935812283,stop_loss,-3.5314493557821383,114.18352917028861
2025-07-15,PPO,967.97998046875,966.8400268554688,-1.0,289.4558655312159,cierre_periodo,0.34088128520795763,114.52441045549656
2025-07-16,PPO,966.8400268554688,967.4299926757812,-1.0,300.91153984632575,cierre_periodo,-0.18361623279532818,114.34079422270123
2025-07-17,PPO,967.4299926757812,964.4500122070312,-1.0,311.44777501231766,cierre_periodo,0.9593544686425611,115.3001486913438
2025-07-18,PPO,964.4500122070312,963.3900146484376,-1.0,324.39996470565865,cierre_periodo,0.35653809554003657,115.65668678688382
2025-07-21,PPO,963.3900146484376,953.6199951171876,-1.0,337.0026567176327,cierre_periodo,3.4176423755190415,119.07432916240286
2025-07-22,PPO,953.6199951171876,950.22998046875,-1.0,346.18946218637575,cierre_periodo,1.2306656256744433,120.30499478807731
2025-07-23,PPO,950.22998046875,948.0599975585938,-1.0,360.54120451755284,cierre_periodo,0.8233462091190761,121.12834099719639
2025-07-24,PPO,948.0599975585938,949.75,-1.0,375.1494678689079,cierre_periodo,-0.6687377573395886,120.4596032398568
2025-07-25,PPO,949.75,936.902587890625,-1.0,386.0118477173145,cierre_periodo,5.2216407335884645,125.68124397344526
2025-07-28,PPO,936.902587890625,958.5599975585938,1.0,386.1660291247774,cierre_periodo,8.733518321268699,134.41476229471397
2025-07-29,PPO,958.5599975585938,960.239990234375,1.0,359.93762128068136,cierre_periodo,0.6308343442557514,135.04559663896973
2025-07-30,PPO,960.239990234375,968.0975,1.0,374.50876289291887,take_profit,3.06455291559455,138.1101495545643
2025-07-31,PPO,981.4299926757812,972.2000122070312,1.0,347.09096006612884,cierre_periodo,-3.2642601165627814,134.8458894380015
2025-08-01,PPO,972.2000122070312,960.7263681647058,1.0,342.7782181687491,stop_loss,-4.045376683140044,130.80051275486147
2025-08-04,PPO,946.9133911132812,960.55774,1.0,292.0784973140787,take_profit,4.208643532832946,135.00915628769442
2025-08-05,PPO,966.280029296875,966.3499755859376,1.0,288.5933960734249,cierre_periodo,0.020890462900285487,135.03004675059472
2025-08-06,PPO,966.3499755859376,974.3499755859376,1.0,299.4722621627716,cierre_periodo,2.4792033505764968,137.5092501011712
2025-08-07,PPO,974.3499755859376,969.8300170898438,-1.0,312.06730836831997,cierre_periodo,1.2916302419064523,138.80088034307767
2025-08-08,PPO,969.8300170898438,967.780029296875,-1.0,324.98692426568937,cierre_periodo,0.6869443262008307,139.4878246692785
2025-08-11,PPO,967.780029296875,968.6900024414062,-1.0,338.2131905451529,cierre_periodo,-0.318011233137267,139.16981343614123
2025-08-12,PPO,968.6900024414062,966.3482,-1.0,349.77440841622735,take_profit,0.8455775960380953,140.0153910321793
2025-08-13,PPO,956.3499755859376,952.6199951171876,-1.0,349.1296684806347,cierre_periodo,1.3616844018802507,141.37707543405955
2025-08-14,PPO,952.6199951171876,963.7264084828375,-1.0,363.786105763573,stop_loss,-4.24131226302179,137.13576317103775
2025-08-15,PPO,965.510009765625,963.5999755859376,-1.0,348.84381979472187,cierre_periodo,0.6901053458185994,137.82586851685636
2025-08-18,PPO,963.5999755859376,963.6900024414062,-1.0,362.9089055803363,cierre_periodo,-0.0339057164993132,137.79196280035706
2025-08-19,PPO,963.6900024414062,963.0399780273438,1.0,376.0068490020517,cierre_periodo,-0.44162609474441283,137.35033670561265
2025-08-20,PPO,963.0399780273438,965.77001953125,1.0,388.2978080227633,cierre_periodo,1.1007529863395416,138.45108969195218
2025-08-21,PPO,965.77001953125,970.4299926757812,-1.0,404.61986302280553,cierre_periodo,-2.1546564087248385,136.29643328322734
2025-08-22,PPO,970.4299926757812,959.52001953125,-1.0,409.5488267248805,cierre_periodo,4.60431636971832,140.90074965294568
2025-08-25,PPO,959.52001953125,962.1300048828124,-1.0,417.8062806167083,cierre_periodo,-1.1364726634188353,139.76427698952685
2025-08-26,PPO,962.1300048828124,966.0499877929688,-1.0,428.3818360473409,cierre_periodo,-1.7453457098362863,138.01893127969055
2025-08-27,PPO,966.0499877929688,968.1699829101562,1.0,435.68048928452924,cierre_periodo,0.7382598760639173,138.75719115575447
2025-08-28,PPO,968.1699829101562,967.8200073242188,-1.0,453.0449835587653,cierre_periodo,-0.06275508897224832,138.69443606678223
2025-08-29,PPO,967.8200073242188,965.9600219726562,-1.0,469.122447729166,cierre_periodo,0.901573509807683,139.59600957658992
2025-09-01,PPO,965.9600219726562,966.9600219726562,-1.0,488.14499234640283,cierre_periodo,-0.5053469928802301,139.0906625837097
2025-09-02,PPO,966.9600219726562,973.1400146484376,-1.0,503.79274495359533,cierre_periodo,-3.2198181963856305,135.87084438732407
2025-09-03,PPO,973.1400146484376,970.3352,-1.0,499.1081523882715,take_profit,1.4385451588680196,137.30938954619208
2025-09-04,PPO,967.9099731445312,971.0348,1.0,513.2225793766086,take_profit,1.40029042985778,138.70967997604987
2025-09-05,PPO,971.739990234375,971.739990234375,0.0,0.0,plano,0.0,138.70967997604987
2025-09-08,PPO,966.7100219726562,970.0399780273438,1.0,541.7148642091281,cierre_periodo,1.5951485583023781,140.30482853435225
2025-09-09,PPO,970.0399780273438,966.6699829101562,1.0,563.750678675475,cierre_periodo,-1.9585141617678121,138.34631437258443
2025-09-10,PPO,966.6699829101562,961.3900146484376,-1.0,570.4532484188641,cierre_periodo,2.8305989415936565,141.17691331417808
2025-09-11,PPO,961.3900146484376,952.3400268554688,-1.0,588.913243217802,cierre_periodo,5.543699831527548,146.72061314570564
2025-09-12,PPO,952.3400268554688,939.7928466796876,-1.0,592.6778317004346,cierre_periodo,7.808592866868156,154.5292060125738
2025-09-15,PPO,939.7928466796876,947.3552281863161,-1.0,576.1099553880562,stop_loss,-4.635876180377174,149.89332983219663
2025-09-16,PPO,951.0700073242188,947.260009765625,-1.0,535.9170407843336,cierre_periodo,2.146889925318648,152.04021975751527
2025-09-17,PPO,947.260009765625,951.6400146484376,1.0,557.5660048269069,cierre_periodo,2.299328390926606,154.33954814844188
2025-09-18,PPO,951.6400146484376,955.0599975585938,1.0,579.582068046823,cierre_periodo,2.08288926194991,156.42243741039178
2025-09-19,PPO,955.0599975585938,954.9400024414062,1.0,604.0246182055207,cierre_periodo,-0.07589052523504912,156.34654688515673
2025-09-22,PPO,954.9400024414062,955.7899780273438,1.0,625.0826040364476,cierre_periodo,0.5563752186177979,156.90292210377453
2025-09-23,PPO,955.7899780273438,948.8606645579649,1.0,649.2688249681771,stop_loss,-4.7070876631132075,152.19583444066132
2025-09-24,PPO,948.0900268554688,952.010009765625,-1.0,620.9167152030841,cierre_periodo,-2.877707082175978,149.31812735848533
2025-09-25,PPO,952.010009765625,959.1300048828124,1.0,623.6625296750931,cierre_periodo,4.352483312225141,153.67061067071046
2025-09-26,PPO,959.1300048828124,959.510009765625,-1.0,639.2336548867103,cierre_periodo,-0.5728795852326731,153.0977310854778
2025-09-29,PPO,959.510009765625,964.9400024414062,-1.0,659.1922967018513,cierre_periodo,-3.7304554476683354,149.36727563780946
2025-09-30,PPO,964.9400024414062,961.260009765625,-1.0,650.1660274151844,cierre_periodo,2.479538844773881,151.84681448258334
2025-10-01,PPO,961.260009765625,959.5499877929688,-1.0,675.0752198693073,cierre_periodo,1.200916970897114,153.04773145348045
2025-10-02,PPO,959.5499877929688,961.469970703125,-1.0,701.7572450037393,cierre_periodo,-1.4041602153365011,151.64357123814395
2025-10-03,PPO,961.469970703125,961.31696,-1.0,717.3164724348105,take_profit,0.11415551307352151,151.75772675121746
2025-10-06,PPO,947.3361206054688,960.91327,1.0,618.6687416625077,take_profit,8.557379088706229,160.3151058399237
2025-10-07,PPO,961.4299926757812,959.1099853515624,-1.0,592.0875261442214,cierre_periodo,1.1327107044374656,161.44781654436116
2025-10-08,PPO,959.1099853515624,958.81494,-1.0,614.9655408938895,take_profit,0.18917822458630315,161.63699476894746
2025-10-09,PPO,950.469970703125,950.4600219726562,-1.0,605.8361859812647,cierre_periodo,0.006341390163104585,161.64333615911056
2025-10-10,PPO,950.4600219726562,947.030029296875,1.0,627.2798419183349,cierre_periodo,-2.577349297161639,159.06598686194891
2025-10-13,PPO,947.030029296875,954.1687304678696,-1.0,633.0574536867024,stop_loss,-5.088508332701725,153.97747852924718
2025-10-14,PPO,956.5499877929688,956.65955,1.0,596.2598623093214,take_profit,-0.2298349676792357,153.74764356156794
2025-10-15,PPO,960.8499755859376,959.1199951171876,1.0,609.0965058391361,cierre_periodo,-1.0966592969344686,152.65098426463348
