ds,estrategia,precio_entrada,precio_salida,posicion,notional,razon_cierre,pnl,capital
2026-04-10,PPO,891.6199951171875,886.22998046875,-1.0,348.0140613435809,cierre_periodo,2.1038120486043916,125.29602321856895
2026-04-15,PPO,886.22998046875,890.3200073242188,-1.0,378.77691561706087,cierre_periodo,-1.7480877325837965,123.54793548598515
2026-04-20,PPO,890.3200073242188,889.7505,-1.0,411.40423297879187,take_profit,0.2631612476059993,123.81109673359114
2026-04-23,PPO,889.72998046875,893.5399780273438,-1.0,408.6427181402944,cierre_periodo,-1.7498879352490466,122.0612087983421
2026-04-28,PPO,893.5399780273438,898.5357615721043,-1.0,440.0267367492043,trailing_stop,-2.4601902374412794,119.60101856090081
2026-05-01,PPO,900.469970703125,906.927590395894,-1.0,420.25379212106617,trailing_stop,-3.0138030720144378,116.58721548888637
2026-05-06,PPO,904.8200073242188,892.1799926757812,-1.0,400.84269611606413,cierre_periodo,5.599630323836028,122.1868458127224
2026-05-11,PPO,892.1799926757812,899.6834602496702,-1.0,435.84912493639587,stop_loss,-3.6656053743816677,118.52124043834073
2026-05-14,PPO,886.6199951171875,897.2160246245281,-1.0,297.51701298847763,stop_loss,-3.555637213150239,114.96560322519049
2026-05-19,PPO,900.5,898.3400268554688,1.0,314.0620326991974,cierre_periodo,-0.910352011737896,114.05525121345259
2026-05-22,PPO,898.3400268554688,893.8300170898438,-1.0,336.897477365076,cierre_periodo,1.5229051668641571,115.57815638031676
2026-05-27,PPO,893.8300170898438,889.5999755859375,-1.0,377.66570549624015,cierre_periodo,1.7872991265749278,117.36545550689168
2026-06-01,PPO,889.5999755859375,894.9600219726562,-1.0,423.2668356104588,cierre_periodo,-2.5502809522194667,114.81517455467221
2026-06-04,PPO,894.9600219726562,901.8440966587902,-1.0,447.7943477975942,stop_loss,-3.444455236640153,111.37071931803206
2026-06-09,PPO,922.9199829101562,906.02001953125,-1.0,367.44958834772336,cierre_periodo,6.728518941685128,118.09923825971718
2026-06-12,PPO,906.02001953125,885.260009765625,-1.0,401.3666528042871,cierre_periodo,9.196679380356477,127.29591764007365
2026-06-17,PPO,885.260009765625,901.2100219726562,1.0,437.0727730127735,cierre_periodo,7.656343296311784,134.95226093638544
2026-06-22,PPO,901.2100219726562,918.219970703125,1.0,458.92737913352477,cierre_periodo,8.66205545848502,143.61431639487046
2026-06-25,PPO,918.219970703125,921.760009765625,-1.0,511.4998530000579,cierre_periodo,-2.227749575665414,141.38656681920503
2026-06-30,PPO,921.760009765625,924.739990234375,-1.0,556.5609439366351,cierre_periodo,-1.7993194812410573,139.58724733796396
2026-07-03,PPO,924.739990234375,927.2300538430256,-1.0,603.4600080923086,trailing_stop,-1.6249473595770783,137.96229997838688
2026-07-08,PPO,926.489990234375,932.6412043403928,-1.0,623.3924933679615,stop_loss,-4.138868999351622,133.82343097903527
2026-07-13,PPO,926.8699951171876,926.34106,-1.0,594.7051193271972,take_profit,0.33937922647248,134.16281020550775
2026-07-16,PPO,924.47998046875,930.0214211221307,-1.0,631.3450284985552,trailing_stop,-3.7843556173685817,130.37845458813916
2026-07-21,PPO,933.780029296875,939.741192910069,-1.0,612.6897618220136,stop_loss,-3.9113536376442513,126.46710095049491
2026-07-24,PPO,941.8900146484376,934.3800048828124,-1.0,628.9469244357605,cierre_periodo,5.014807961771981,131.4819089122669
2026-07-29,PPO,934.3800048828124,929.2466695424788,1.0,651.1592344384059,trailing_stop,-3.902945028357742,127.57896388390915
2026-08-03,PPO,922.9500122070312,913.52001953125,-1.0,616.9173636887299,cierre_periodo,5.994727995877943,133.5736918797871
2026-08-06,PPO,913.52001953125,914.989990234375,-1.0,629.8899439441237,cierre_periodo,-1.0135735878738847,132.56011829191323
2026-08-11,PPO,914.989990234375,914.5369,-1.0,675.6504611497425,take_profit,0.33457265004564113,132.89469094195886
2026-08-14,PPO,914.0,917.9952008843151,-1.0,743.6601892143273,trailing_stop,-3.250625651618152,129.6440652903407
2026-08-19,PPO,922.9400024414062,921.1300048828124,-1.0,713.9585604850533,cierre_periodo,1.400159542328621,131.04422483266933
2026-08-24,PPO,921.1300048828124,916.7552038579527,-1.0,785.5331289663425,trailing_stop,3.7307992568328308,134.77502408950215
2026-08-27,PPO,919.219970703125,924.3025005361718,-1.0,731.2572543472744,stop_loss,-4.043250722685025,130.73177336681712
2026-09-01,PPO,934.030029296875,932.6400146484376,-1.0,687.5981284102974,cierre_periodo,1.0232770261657818,131.7550503929829
2026-09-04,PPO,932.6400146484376,924.4299926757812,-1.0,728.3818208658306,cierre_periodo,6.411938861583284,138.16698925456618
