ds,estrategia,posicion,pnl,capital
2025-07-16,Kelly diario (con cobre),1.0,0.011020003715743236,100.01102000371574
2025-07-17,Kelly diario (con cobre),-0.7968489501393816,0.20563407585483062,100.21665407957057
2025-07-18,Kelly diario (con cobre),-1.0,0.060036737308002096,100.27669081687857
2025-07-21,Kelly diario (con cobre),-1.0,1.0169352109877714,101.29362602786634
2025-07-22,Kelly diario (con cobre),-1.0,0.3600877475158547,101.65371377538219
2025-07-23,Kelly diario (con cobre),-1.0,0.23214045671099376,101.88585423209318
2025-07-24,Kelly diario (con cobre),-1.0,-0.18162072320360392,101.70423350888957
2025-07-25,Kelly diario (con cobre),-1.0,1.3757685718945096,103.08000208078408
2025-07-28,Kelly diario (con cobre),1.0,2.331253965475186,105.41125604625927
2025-07-29,Kelly diario (con cobre),-1.0,-0.23745164136987648,105.1738044048894
2025-07-30,Kelly diario (con cobre),1.0,2.2683257808525754,107.44213018574197
2025-07-31,Kelly diario (con cobre),1.0,-1.0104528805274662,106.4316773052145
2025-08-01,Kelly diario (con cobre),1.0,-2.7682549502129765,103.66342235500153
2025-08-04,Kelly diario (con cobre),1.0,2.1201643280828875,105.78358668308442
2025-08-05,Kelly diario (con cobre),1.0,0.007657375820546728,105.79124405890497
2025-08-06,Kelly diario (con cobre),1.0,0.8758006662731844,106.66704472517814
2025-08-07,Kelly diario (con cobre),-1.0,0.4414893104381792,107.10853403561633
2025-08-08,Kelly diario (con cobre),-1.0,0.2264017234222712,107.3349357590386
2025-08-11,Kelly diario (con cobre),1.0,0.04725619871202426,107.38219195775062
2025-08-12,Kelly diario (con cobre),-1.0,1.3142378897834022,108.69642984753402
2025-08-13,Kelly diario (con cobre),1.0,-0.478288791809079,108.21814105572494
2025-08-14,Kelly diario (con cobre),1.0,1.4643125596616922,109.68245361538663
2025-08-15,Kelly diario (con cobre),-1.0,0.1621396777903022,109.84459329317694
2025-08-18,Kelly diario (con cobre),1.0,-0.044659777369953184,109.79993351580698
2025-08-19,Kelly diario (con cobre),1.0,-0.07406182202461258,109.72587169378237
2025-08-20,Kelly diario (con cobre),1.0,0.31105269834168037,110.03692439212405
2025-08-21,Kelly diario (con cobre),0.825616385501495,0.3929313369745926,110.42985572909865
2025-08-22,Kelly diario (con cobre),-1.0,1.1862829333432954,111.61613866244194
