ds,posicion,razon_cierre,dias_hasta_salida,pnl,capital
2025-06-20,1.0,trailing_stop,3,-0.7702546277210797,99.22974537227893
2025-07-08,-1.0,stop_loss,3,-3.144192274533206,96.08555309774572
2025-07-24,-1.0,trailing_stop,3,0.653583793412985,96.73913689115871
2025-08-11,-1.0,take_profit,2,1.4775074774255113,98.21664436858421
2025-08-27,-1.0,take_profit,11,1.19548911881035,99.41213348739456
2025-09-12,-1.0,trailing_stop,2,2.1469376225176413,101.5590711099122
2025-09-30,-1.0,take_profit,4,3.2881582071948885,104.84722931710708
2025-10-16,-1.0,take_profit,3,3.826379686930573,108.67360900403766
2025-11-03,1.0,trailing_stop,5,4.076465919704363,112.75007492374202
2025-11-19,1.0,trailing_stop,6,0.5045434441676605,113.25461836790969
2025-12-05,1.0,trailing_stop,5,1.0257028532773966,114.28032122118708
2026-01-13,1.0,trailing_stop,7,-1.4786170651385226,112.80170415604856
2026-01-29,-1.0,trailing_stop,2,-1.580144618453289,111.22155953759527
2026-02-16,1.0,trailing_stop,7,-1.115947541024405,110.10561199657086
2026-03-04,-1.0,trailing_stop,2,-1.0325948088451393,109.07301718772572
2026-03-20,-1.0,stop_loss,1,-3.427354786970307,105.64566240075541
2026-04-07,-1.0,trailing_stop,11,9.114457351963159,114.76011975271857
2026-04-23,-1.0,stop_loss,5,-3.442803592581573,111.317316160137
2026-05-11,-1.0,stop_loss,2,-3.3395194848041063,107.9777966753329
2026-05-27,-1.0,trailing_stop,8,-1.5542365237185682,106.42356015161432
2026-06-12,-1.0,take_profit,2,2.8405192847017724,109.2640794363161
2026-06-30,-1.0,trailing_stop,7,-2.8453675865414265,106.41871184977467
2026-07-16,-1.0,trailing_stop,2,-3.0017726176496717,103.41693923212499
2026-08-03,-1.0,trailing_stop,12,2.5947286142436723,106.01166784636867
2026-08-19,-1.0,take_profit,4,2.1294458208020064,108.14111366717067
