ds,posicion,razon_cierre,dias_hasta_salida,pnl,capital
2025-06-20,-1.0,take_profit,5,2.802343418175261,102.80234341817525
2025-07-04,-1.0,stop_loss,2,-3.084070302545249,99.71827311563001
2025-07-18,-1.0,take_profit,4,4.666194477024776,104.38446759265479
2025-08-01,-1.0,take_profit,1,2.3160839516233627,106.70055154427816
2025-08-15,-1.0,take_profit,6,1.3122099833185334,108.0127615275967
2025-08-29,-1.0,cierre_periodo,10,5.8435674032013845,113.85632893079809
2025-09-12,-1.0,trailing_stop,2,2.4588792893602816,116.31520822015837
2025-09-26,-1.0,trailing_stop,7,2.503009633385964,118.81821785354433
2025-10-10,-1.0,trailing_stop,2,-1.8877113455794514,116.93050650796488
2025-10-24,-1.0,trailing_stop,2,5.253666576729554,122.18417308469444
2025-11-07,-1.0,trailing_stop,2,2.345843667370902,124.53001675206534
2025-11-21,-1.0,stop_loss,1,-3.735900502561989,120.79411624950335
2025-12-05,-1.0,stop_loss,3,-3.896487750758584,116.89762849874477
2026-01-09,-1.0,trailing_stop,7,5.365373784430198,122.26300228317497
2026-01-23,-1.0,trailing_stop,6,4.107168676498495,126.37017095967346
2026-02-06,-1.0,trailing_stop,6,5.952488818013213,132.32265977768668
2026-02-20,-1.0,take_profit,3,1.0118593849047939,133.33451916259148
2026-03-06,-1.0,stop_loss,2,-4.000035574877726,129.33448358771375
2026-03-20,-1.0,stop_loss,1,-4.064022183247776,125.27046140446598
2026-04-03,-1.0,cierre_periodo,10,11.822108607340905,137.09257001180688
2026-04-17,-1.0,trailing_stop,3,-1.6311548175177961,135.4614151942891
2026-05-01,-1.0,trailing_stop,2,-3.4134661574315013,132.04794903685757
2026-05-15,-1.0,stop_loss,3,-3.961438471105712,128.08651056575187
2026-05-29,-1.0,trailing_stop,6,-3.15009184560834,124.93641872014352
2026-06-12,-1.0,take_profit,2,3.4525237932074444,128.38894251335097
2026-06-26,-1.0,stop_loss,7,-3.8516682754005047,124.53727423795047
2026-07-10,-1.0,trailing_stop,6,-2.0915633283484283,122.44571090960204
2026-07-24,-1.0,take_profit,8,15.295045463705783,137.74075637330782
2026-08-07,-1.0,trailing_stop,8,-2.0135832496927297,135.72717312361507
2026-08-21,-1.0,take_profit,2,4.214266815308761,139.94143993892385
