ds,posicion,razon_cierre,dias_hasta_salida,pnl,capital
2026-02-16,-1.0,cierre_periodo,3,0.5041492267992563,110.9834025291519
2026-02-19,1.0,cierre_periodo,3,2.8975574360063687,113.88095996515827
2026-02-24,-1.0,take_profit,1,-0.28876474328559437,113.59219522187267
2026-02-27,-1.0,stop_loss,1,-3.4077658566561952,110.18442936521647
2026-03-04,-1.0,trailing_stop,2,-0.834269394052262,109.35015997116422
2026-03-09,-1.0,take_profit,2,0.5920071814849277,109.94216715264915
2026-03-12,-1.0,stop_loss,1,-3.2982650145794516,106.64390213806969
2026-03-17,1.0,take_profit,2,1.2170102266777834,107.86091236474748
2026-03-20,1.0,trailing_stop,2,1.62216235133236,109.48307471607984
2026-03-25,-1.0,trailing_stop,2,-3.2165518475163988,106.26652286856344
2026-03-30,-1.0,cierre_periodo,3,3.2421091917957243,109.50863206035916
2026-04-02,-1.0,cierre_periodo,3,-1.1632490513588896,108.34538300900027
2026-04-07,-1.0,cierre_periodo,3,8.741061142144789,117.08644415114506
2026-04-10,-1.0,cierre_periodo,3,1.9995409579390788,119.08598510908413
2026-04-15,-1.0,cierre_periodo,3,-1.66144738152388,117.42453772756025
2026-04-20,1.0,stop_loss,1,-3.7182430485821154,113.70629467897814
2026-04-23,-1.0,cierre_periodo,3,-1.7947171436691554,111.91157753530898
2026-04-28,1.0,cierre_periodo,3,2.927206547174657,114.83878408248364
2026-05-01,-1.0,trailing_stop,2,-3.0955605726073965,111.74322350987624
2026-05-06,-1.0,take_profit,1,2.5792904756970976,114.32251398557334
2026-05-11,-1.0,stop_loss,2,-3.4296754195671966,110.89283856600613
2026-05-14,-1.0,stop_loss,2,-3.3267851569801996,107.56605340902594
2026-05-19,1.0,cierre_periodo,3,-0.85175887716437,106.71429453186157
2026-05-22,-1.0,take_profit,1,0.14547565135248675,106.85977018321405
2026-05-27,-1.0,cierre_periodo,3,1.6524781143418732,108.51224829755593
2026-06-01,-1.0,cierre_periodo,3,-2.357906069725229,106.1543422278307
2026-06-04,-1.0,stop_loss,2,-3.1846302668349087,102.96971196099578
2026-06-09,1.0,stop_loss,3,-3.258957273785074,99.71075468721071
2026-06-12,-1.0,take_profit,2,2.5125783905281542,102.22333307773886
2026-06-17,-1.0,stop_loss,2,-3.066699992332191,99.15663308540667
2026-06-22,-1.0,stop_loss,2,-2.974698992562194,96.18193409284447
2026-06-25,-1.0,cierre_periodo,3,-1.3206952137392347,94.86123887910524
2026-06-30,-1.0,cierre_periodo,3,-1.207226959178493,93.65401191992675
2026-07-03,-1.0,take_profit,1,0.11696745969494729,93.77097937962169
2026-07-08,1.0,trailing_stop,2,0.686579582224774,94.45755896184647
2026-07-13,-1.0,cierre_periodo,3,0.8725179702850105,95.33007693213149
2026-07-16,-1.0,trailing_stop,2,-2.688993407261534,92.64108352486996
2026-07-21,-1.0,stop_loss,3,-2.7792325057461524,89.8618510191238
2026-07-24,-1.0,cierre_periodo,3,3.5632976684321336,93.42514868755593
2026-07-29,-1.0,cierre_periodo,3,5.659882519080076,99.085031206636
2026-08-03,-1.0,take_profit,2,0.06029832666063692,99.14532953329665
2026-08-06,-1.0,cierre_periodo,3,-0.7523269437401005,98.39300258955654
2026-08-11,-1.0,cierre_periodo,3,0.5426102281984712,98.93561281775501
2026-08-14,-1.0,trailing_stop,3,-2.4199811038682846,96.51563171388673
2026-08-19,-1.0,cierre_periodo,3,1.042371530277383,97.55800324416411
2026-08-24,-1.0,take_profit,1,4.808569462373718,102.36657270653782
2026-08-27,-1.0,stop_loss,2,-3.0709971811961054,99.29557552534172
2026-09-01,1.0,cierre_periodo,3,-1.0383444183797084,98.25723110696201
