ds,estrategia,precio_entrada,precio_salida,take_profit,stop_loss,posicion,notional,razon_cierre,pnl,capital
2025-06-26,PPO (RL diario),0.729288233063904,0.7329712314789201,0.72765946,0.7266508272728104,1.0,829.5517916052229,cierre_dia,3.774566253350179,103.77456625335017
2025-06-27,PPO (RL diario),0.7329712314789201,0.7309193598558482,0.7309072,0.7302497061346793,1.0,838.4684542865725,cierre_dia,-2.3471993910596174,101.42736686229055
2025-06-30,PPO (RL diario),0.7309193598558482,0.7336152069415776,0.73017097,0.7336152069415776,-1.0,824.9936702785036,stop_loss,-3.455317841007923,97.97204902128263
2025-07-01,PPO (RL diario),0.7350022610108072,0.7329068080604819,0.73144096,0.7321995190960859,1.0,770.7774715353869,cierre_dia,-2.582834937568378,95.38921408371425
2025-07-02,PPO (RL diario),0.7329068080604819,0.735992200522106,0.7287111,0.730132486242651,1.0,755.9837215152613,cierre_dia,3.1825416953709458,98.5717557790852
2025-07-03,PPO (RL diario),0.735992200522106,0.7367567731830135,0.72999525,0.7388044416895163,-1.0,773.917019840608,cierre_dia,-1.1909287079215147,97.38082707116368
2025-07-04,PPO (RL diario),0.7367567731830135,0.73595273,0.73595273,0.7395212026027821,-1.0,778.598108634453,take_profit,0.8497057975457011,98.23053286870937
2025-07-07,PPO (RL diario),0.7351157517455323,0.731780526418084,0.73840016,0.7378416666163793,-1.0,794.7146052111468,cierre_dia,3.6056257441084503,101.83615861281783
2025-07-08,PPO (RL diario),0.731780526418084,0.731614524304055,0.7378185,0.729027707016248,1.0,812.1315663684139,cierre_dia,-0.5902952782579485,101.24586333455987
2025-07-09,PPO (RL diario),0.731614524304055,0.7307804854633747,0.73953193,0.7343127715280108,-1.0,823.5673530982905,cierre_dia,0.5270811731525098,101.77294450771238
2025-07-10,PPO (RL diario),0.7307804854633747,0.7322627487454973,0.74003744,0.7281318943929139,1.0,842.4140965797882,cierre_dia,1.2874859293434269,103.06043043705581
2025-07-11,PPO (RL diario),0.7322627487454973,0.7307804854633747,0.73104507,0.7296387213890968,1.0,862.8032847445692,cierre_dia,-1.7465064703382478,101.31392396671757
2025-07-14,PPO (RL diario),0.7307804854633747,0.7296766552404175,0.73040116,0.7281924388297359,1.0,858.2330501112118,cierre_dia,-1.296344932435948,100.01757903428162
2025-07-15,PPO (RL diario),0.7296766552404175,0.7290542883588342,0.73061836,0.7271303774084995,1.0,859.8491290324782,cierre_dia,-0.7333955625751574,99.28418347170647
2025-07-16,PPO (RL diario),0.7290542883588342,0.7304975513821366,0.72963214,0.7315547948756559,-1.0,868.4267676085482,cierre_dia,-2.153383358041485,97.13080011366499
2025-07-17,PPO (RL diario),0.7304975513821366,0.7302533,0.7302533,0.7329786018615622,-1.0,857.9488273440492,take_profit,0.2868663782441813,97.41766649190917
2025-07-18,PPO (RL diario),0.7280192819132779,0.7286505150998139,0.73104227,0.7255346530032583,1.0,856.3283553423352,cierre_dia,0.3143201079693318,97.73198659987851
2025-07-21,PPO (RL diario),0.7286505150998139,0.7312186189564537,0.73137826,0.7262040844405836,1.0,873.2615671208085,cierre_dia,3.0777805709380615,100.80976717081657
2025-07-22,PPO (RL diario),0.7312186189564537,0.7313949,0.7313949,0.7287415482799451,1.0,892.755859899774,take_profit,0.2152241895040684,101.02499136032064
2025-07-23,PPO (RL diario),0.735061707234961,0.7352130390065001,0.7310749,0.7324756265360416,1.0,861.4534262648398,cierre_dia,0.17735282876523376,101.20234418908588
2025-07-24,PPO (RL diario),0.7352130390065001,0.733105558063249,0.73229796,0.7326739972564259,1.0,879.1342208964979,cierre_dia,-2.5200295952354224,98.68231459385045
