ds,posicion,razon_cierre,dias_hasta_salida,pnl,capital
2025-06-20,1.0,trailing_stop,3,-0.7702546277210797,99.22974537227893
2025-07-01,-1.0,trailing_stop,5,-1.3614407034225144,97.86830466885641
2025-07-10,-1.0,trailing_stop,3,1.1700272179163524,99.03833188677277
2025-07-21,1.0,stop_loss,2,-3.1154398454542624,95.9228920413185
2025-07-30,1.0,trailing_stop,3,2.929039093506718,98.85193113482522
2025-08-08,1.0,stop_loss,3,-2.9655579340447633,95.88637320078045
2025-08-19,1.0,trailing_stop,4,-1.0667116498194775,94.81966155096097
2025-08-28,1.0,cierre_periodo,7,-0.46684622268268017,94.3528153282783
2025-09-12,1.0,stop_loss,1,-3.0211535312441726,91.33166179703413
2025-09-23,1.0,stop_loss,1,-2.739949853911007,88.59171194312313
2025-10-02,-1.0,take_profit,2,1.1488977723677387,89.74060971549086
2025-10-13,-1.0,stop_loss,1,-2.692218291464673,87.04839142402619
2025-10-22,-1.0,trailing_stop,4,5.053064959338845,92.10145638336503
2025-10-31,-1.0,trailing_stop,2,2.5123457649065086,94.61380214827155
2025-11-11,-1.0,trailing_stop,6,4.204196401775193,98.81799855004674
2025-11-20,1.0,trailing_stop,5,0.3531726937254952,99.17117124377224
2025-12-05,-1.0,stop_loss,3,-3.198990695718834,95.9721805480534
2026-01-06,-1.0,cierre_periodo,7,10.544740780780948,106.51692132883434
2026-01-15,-1.0,cierre_periodo,7,5.996222591872672,112.51314392070701
2026-01-26,-1.0,take_profit,1,0.026284807382738504,112.53942872808975
2026-02-04,1.0,take_profit,2,0.46760449767134893,113.00703322576109
2026-02-13,1.0,cierre_periodo,7,6.338248185875183,119.34528141163628
2026-02-24,-1.0,take_profit,1,-0.30262046930164616,119.04266094233463
2026-03-05,1.0,trailing_stop,4,6.087854735570403,125.13051567790504
2026-03-20,1.0,trailing_stop,2,1.8818866546306205,127.01240233253566
2026-03-31,-1.0,take_profit,1,1.3149752488225177,128.32737758135818
2026-04-09,-1.0,cierre_periodo,7,2.7288545994509885,131.05623218080916
2026-04-20,-1.0,take_profit,1,3.4399720379186283,134.4962042187278
2026-04-29,-1.0,stop_loss,1,-4.034886126561846,130.46131809216595
2026-05-08,-1.0,stop_loss,3,-3.9138395427649817,126.54747854940098
2026-05-19,1.0,trailing_stop,6,-2.2492982177006033,124.29818033170038
2026-05-28,-1.0,trailing_stop,7,-1.8354036431275653,122.46277668857282
2026-06-12,-1.0,take_profit,2,3.0858990819698366,125.54867577054266
2026-06-23,1.0,take_profit,1,0.5616562862264161,126.11033205676907
2026-07-02,1.0,trailing_stop,6,1.6452701888502503,127.75560224561931
2026-07-13,-1.0,trailing_stop,5,-2.4268691078547713,125.32873313776454
2026-07-22,1.0,trailing_stop,4,3.593297646669465,128.922030784434
2026-07-31,-1.0,cierre_periodo,7,6.291183946108422,135.21321473054243
2026-08-11,-1.0,trailing_stop,6,-2.62445296385376,132.58876176668866
2026-08-20,1.0,trailing_stop,3,-3.4539842532082146,129.13477751348046
