ds,posicion,razon_cierre,dias_hasta_salida,pnl,capital
2025-06-20,-1.0,take_profit,5,3.0347875375655837,103.03478753756558
2025-06-27,-1.0,trailing_stop,2,1.141971816280796,104.17675935384638
2025-07-04,-1.0,stop_loss,2,-3.1253027806153826,101.051456573231
2025-07-11,-1.0,trailing_stop,2,1.598357604555898,102.6498141777869
2025-07-18,-1.0,take_profit,3,4.106828566205353,106.75664274399224
2025-07-25,-1.0,trailing_stop,2,1.4682737125348944,108.22491645652714
2025-08-01,1.0,stop_loss,1,-3.3843013493566723,104.84061510717046
2025-08-08,-1.0,trailing_stop,5,1.1438699772682612,105.98448508443873
2025-08-15,-1.0,take_profit,1,0.24985150719703952,106.23433659163577
2025-08-22,-1.0,take_profit,1,3.2305889545914472,109.46492554622722
2025-08-29,-1.0,cierre_periodo,5,-1.4996563106250569,107.96526923560216
2025-09-05,-1.0,cierre_periodo,5,8.276343121765954,116.24161235736813
2025-09-12,-1.0,trailing_stop,2,2.510392666542961,118.75200502391108
2025-09-19,-1.0,trailing_stop,5,-0.19001449033287823,118.5619905335782
2025-09-26,-1.0,cierre_periodo,5,-1.2032235769531283,117.35876695662506
2025-10-03,-1.0,take_profit,1,4.1966936524581335,121.5554606090832
2025-10-10,1.0,cierre_periodo,5,2.0024303004827644,123.55789090956597
2025-10-17,-1.0,take_profit,2,2.1217215521230237,125.67961246168899
2025-10-24,-1.0,trailing_stop,2,5.646762329908516,131.32637479159752
2025-10-31,-1.0,trailing_stop,2,3.582324042248117,134.90869883384562
2025-11-07,-1.0,trailing_stop,2,2.590144933200588,137.4988437670462
2025-11-14,-1.0,trailing_stop,3,2.3238876704540004,139.8227314375002
2025-11-21,-1.0,stop_loss,1,-4.194681943125038,135.62804949437518
2025-11-28,-1.0,cierre_periodo,5,5.726397613201014,141.3544471075762
2025-12-05,-1.0,stop_loss,3,-4.559707780238736,136.79473932733745
2025-12-12,-1.0,cierre_periodo,5,11.948681972079624,148.74342129941707
2026-01-09,-1.0,cierre_periodo,5,10.347911538618535,159.0913328380356
2026-01-16,-1.0,cierre_periodo,5,9.205638113869739,168.29697095190534
2026-01-23,-1.0,cierre_periodo,5,10.63243034207829,178.92940129398363
2026-01-30,1.0,trailing_stop,3,1.0496879326521702,179.9790892266358
2026-02-06,-1.0,take_profit,1,1.3676714752460843,181.3467607018819
2026-02-13,-1.0,stop_loss,1,-5.440402821056376,175.9063578808255
2026-02-20,-1.0,take_profit,3,0.41619784350009054,176.3225557243256
2026-02-27,-1.0,stop_loss,1,-5.289676671729792,171.03287905259583
2026-03-06,-1.0,stop_loss,2,-5.130986371577852,165.90189268101798
2026-03-13,1.0,cierre_periodo,5,-1.6503688334968183,164.25152384752116
2026-03-20,-1.0,stop_loss,1,-5.161205411207046,159.0903184363141
2026-03-27,-1.0,cierre_periodo,5,5.289255025055231,164.37957346136935
2026-04-03,-1.0,cierre_periodo,5,12.704475465336653,177.084048926706
2026-04-10,-1.0,cierre_periodo,5,3.085857555163897,180.1699064818699
2026-04-17,-1.0,trailing_stop,3,-2.1436975826211624,178.02620889924873
2026-04-24,-1.0,trailing_stop,4,-3.06847380166954,174.9577350975792
2026-05-01,-1.0,trailing_stop,2,-4.408726329042737,170.54900876853645
2026-05-08,-1.0,stop_loss,3,-5.116470263056097,165.43253850548035
2026-05-15,-1.0,stop_loss,3,-4.962976155164391,160.46956235031595
2026-05-22,-1.0,take_profit,1,0.4557544589370444,160.925316809253
2026-05-29,-1.0,cierre_periodo,5,-2.934213092351048,157.99110371690193
2026-06-05,-1.0,stop_loss,1,-4.739733111507074,153.25137060539487
2026-06-12,-1.0,take_profit,2,3.861730696050238,157.1131013014451
2026-06-19,-1.0,stop_loss,3,-4.713393039043411,152.3997082624017
2026-06-26,-1.0,cierre_periodo,5,-2.9961455718185497,149.40356269058316
2026-07-03,-1.0,take_profit,1,0.18659483816062863,149.5901575287438
2026-07-10,-1.0,cierre_periodo,5,1.9616853061256139,151.5518428348694
2026-07-17,-1.0,stop_loss,1,-4.5465552850461615,147.00528754982324
2026-07-24,-1.0,cierre_periodo,5,13.071095191132278,160.07638274095552
2026-07-31,-1.0,cierre_periodo,5,7.870482087658171,167.94686482861368
2026-08-07,-1.0,cierre_periodo,5,1.23021394270641,169.17707877132008
2026-08-14,-1.0,trailing_stop,3,-4.1380987308218184,165.03898004049827
2026-08-21,-1.0,take_profit,2,2.9040918308617027,167.94307187136
2026-08-28,-1.0,stop_loss,1,-5.0382921561408525,162.90477971521915
