ds,y,y_next,nhits_h1,nhits_h2,vol_garch,macd,rsi,precio_min_ventana,precio_max_ventana,copper_ret_1d,copper_mom_5d,dias_desde_refit
2022-03-16,0.783158934077324,0.788220842570312,0.7815613,0.7818692,0.004619667652727284,-0.00015077133489320915,48.030762344646696,0.7758553698794413,0.8001600204050817,0.0190334568099788,0.005258477284727984,4
2022-03-17,0.788220842570312,0.7916653532970548,0.7818692,0.7822087,0.004733692551534796,0.0002685918811927996,56.87315498360607,0.7758553698794413,0.8001600204050817,0.022094980037891683,0.01012166099736859,5
2022-03-18,0.7916653532970548,0.7932856658809093,0.7894242,0.7864873,0.004720881960693192,0.0007480259836684115,56.96806189972471,0.7758553698794413,0.8001600204050817,0.008491811707014074,0.024805034970467293,1
2022-03-21,0.7932856658809093,0.7944073533227647,0.7864873,0.7864171,0.004629535730069744,0.0011218576597411113,53.71415652713862,0.7758553698794413,0.8001600204050817,-0.006149358180897094,0.041883687022357084,2
2022-03-22,0.7944073533227647,0.794735646388355,0.7864171,0.7856685,0.004530550307335847,0.0013755248743978587,58.67491517186907,0.7758553698794413,0.8001600204050817,-0.002662225985065833,0.04165278120574175,3
2022-03-23,0.794735646388355,0.7962290258737643,0.7856685,0.7880621,0.0044255940094439635,0.0014868100030459431,54.491968329357725,0.7758553698794413,0.8001600204050817,0.015553332635634952,0.038034000735626315,4
2022-03-24,0.7962290258737643,0.7986965090409072,0.7880621,0.78935254,0.004344706156742314,0.0015739834009604321,57.88669613376068,0.7758553698794413,0.8001600204050817,-0.007058917381914071,0.008208146418343323,5
2022-03-25,0.7986965090409072,0.8008264296336236,0.8020609,0.79843986,0.004302471689455388,0.001700051854336548,63.823918593396755,0.7758553698794413,0.8001600204050817,-0.009134470614113594,-0.009407113174252548,1
2022-03-28,0.8008264296336236,0.7988369137609111,0.79843986,0.8014795,0.004248069071151121,0.0018184730413560676,74.10883961707371,0.7758553698794413,0.8008264296336236,0.005957539850870366,0.0026587868264541935,2
2022-03-29,0.7988369137609111,0.8001344525246953,0.8014795,0.8030311,0.004188891228789129,0.0016588557563005108,80.67665465904642,0.7758553698794413,0.8008264296336236,0.000530105600709956,0.0058647206206186315,3
2022-03-30,0.8001344525246953,0.8011344188548237,0.8030311,0.8040275,0.004113537489638148,0.0015393280252078657,78.24380090686088,0.7758553698794413,0.8008264296336236,0.0048646967103835375,-0.004829346857720597,4
2022-03-31,0.8011344188548237,0.8000959892992533,0.8040275,0.80430704,0.004034884201438967,0.0014286946735738238,77.13779041095064,0.7758553698794413,0.8011344188548237,0.0007381987602404795,0.0029604437923042982,5
2022-04-01,0.8000959892992533,0.7983075735702071,0.8014554,0.7982204,0.003959190683175723,0.001196093782259983,73.67199602723113,0.7758553698794413,0.8011344188548237,-0.012837722433705689,-0.0007469024409056691,1
2022-04-04,0.7983075735702071,0.8008841547943019,0.7982204,0.7982362,0.003907135233974157,0.000848650817894776,82.78395571706788,0.7758553698794413,0.8011344188548237,0.01987597695162795,0.013258378662701454,2
2022-04-05,0.8008841547943019,0.8009996300849239,0.7982362,0.7973564,0.0038942098757152105,0.0007240702625582215,82.39501722859953,0.7758553698794413,0.8011344188548237,0.0030310269629588347,0.015795629597449748,3
2022-04-06,0.8009996300849239,0.7959375589165065,0.7973564,0.7977514,0.003814552951929358,0.0005869939325341212,78.50943022571921,0.7758553698794413,0.8011344188548237,-0.012074247417858537,-0.001265965165886409,4
2022-04-07,0.7959375589165065,0.7944894387823864,0.7977514,0.79878527,0.003989873221540964,0.00011751446351471791,58.88966067201023,0.7758553698794413,0.8011344188548237,-0.008166738169883227,-0.010120147279645539,5
2022-04-08,0.7944894387823864,0.7951654261196701,0.79769915,0.7935619,0.003926010023975544,-0.0003053318908366751,52.52290536611392,0.7758553698794413,0.8011344188548237,0.005310605923722223,0.008008522274227657,1
2022-04-11,0.7951654261196701,0.7911330112444409,0.7935619,0.79299766,0.0038501278093631065,-0.0005405317180682055,51.619040285117016,0.7758553698794413,0.8011344188548237,-0.019575916918115405,-0.030985079734576468,2
2022-04-12,0.7911330112444409,0.7914898924876466,0.79299766,0.7948641,0.003933451465185927,-0.0009450360222180987,43.35682215049329,0.7758553698794413,0.8011344188548237,0.016180371556952136,-0.018159026340501153,3
2022-04-13,0.7914898924876466,0.7957854885543927,0.7948641,0.79511744,0.003853788542945776,-0.0011521837561542236,40.878845150905676,0.7758553698794413,0.8011344188548237,0.0006375056286456698,-0.005598441965941124,4
2022-04-14,0.7957854885543927,0.7934618488193949,0.79511744,0.79785717,0.0039639015444852925,-0.0009707875504787467,44.765653485881444,0.7758553698794413,0.8011344188548237,0.002122290505525724,0.004685800886825676,5
2022-04-15,0.7934618488193949,0.7927070941292236,0.79472417,0.79670554,0.003933211957851038,-0.0009755801635740191,36.84926028547846,0.7758553698794413,0.8011344188548237,0.0,-0.0006355471812709671,1
2022-04-18,0.7927070941292236,0.7936381851184893,0.79670554,0.8000117,0.0038572068524868734,-0.0009944749616085603,38.549187564592174,0.7758553698794413,0.8011344188548237,0.01660923204110943,0.03618883431472056,2
2022-04-19,0.7936381851184893,0.7934177957485045,0.8000117,0.80174106,0.003788708792726055,-0.0009113648970052247,37.69619497109327,0.7758553698794413,0.8011344188548237,-0.017245385702313175,0.002125898998712925,3
2022-04-20,0.7934177957485045,0.8008841547943019,0.80174106,0.8029333,0.003713732207103612,-0.0008400845290912394,34.94014624052325,0.7758553698794413,0.8011344188548237,-0.013777188294921696,-0.01221582499720908,4
2022-04-21,0.8008841547943019,0.7943379964323666,0.8029333,0.8030118,0.004193302702830836,-0.0002874903717314625,51.2296726502012,0.7758553698794413,0.8011344188548237,0.011547204670620877,-0.002862033835321452,5
2022-04-22,0.7943379964323666,0.7861017390068997,0.80116445,0.7982281,0.004480002885434558,-0.0003557768310472691,44.60736162900362,0.7758553698794413,0.8011344188548237,-0.026062172064567013,-0.028513891559325235,1
2022-04-25,0.7861017390068997,0.7852005111483278,0.7982281,0.800305,0.00494526502702514,-0.0009166868298943487,32.59466896106886,0.7758553698794413,0.8011344188548237,-0.029565371325842638,-0.07235198536161626,2
2022-04-26,0.7852005111483278,0.780877884037613,0.800305,0.8010366,0.004826308700962279,-0.0012867661249116988,31.735523084287777,0.7758553698794413,0.8011344188548237,-0.0020249359120116427,-0.058124767663280556,3
2022-04-27,0.780877884037613,0.7803964625335444,0.8010366,0.79928416,0.004861406842496998,-0.0017332491705763437,32.287529991132416,0.7758553698794413,0.8011344188548237,0.0032604763781424375,-0.04193992887490836,4
2022-04-28,0.7803964625335444,0.7809693391204788,0.79928416,0.8011706,0.004742195928146516,-0.0019551280344086205,33.03882273517833,0.7758553698794413,0.8011344188548237,-0.009246878261905584,-0.061656208048009954,5
2022-04-29,0.7809693391204788,0.7780284659128957,0.7816931,0.77931225,0.00463015797608906,-0.0019528591182874908,32.87221716427061,0.7758553698794413,0.8011344188548237,-0.004200460650535515,-0.04091653044853702,1
2022-05-02,0.7780284659128957,0.776759355577215,0.77931225,0.7779115,0.0045939864101785565,-0.002030005998660499,33.761467685053304,0.7758553698794413,0.8011344188548237,-0.03225530051190937,-0.043492930345010825,2
2022-05-03,0.776759355577215,0.779192425773089,0.7779115,0.7792259,0.0044988682423123625,-0.0020415701995471903,32.150161850029036,0.7758553698794413,0.8011344188548237,0.0036357441380119823,-0.038063096080001246,3
2022-05-04,0.779192425773089,0.7851018901914113,0.7792259,0.77794415,0.004450093366785466,-0.0017705045689531459,28.942736991644793,0.7758553698794413,0.8011344188548237,0.013373043660184394,-0.028286092433934318,4
2022-05-05,0.7851018901914113,0.7796055545007294,0.77794415,0.78013897,0.004660359911045903,-0.0011106110478724049,40.27587976509767,0.7758553698794413,0.8011344188548237,-0.010100497643645998,-0.029115212332185943,5
2022-05-06,0.7796055545007294,0.7741016254955903,0.78304535,0.78578866,0.00480327716550653,-0.0009669606563761975,36.27457447611259,0.7758553698794413,0.8011344188548237,-0.005499333209514505,-0.03037544932002153,1
2022-05-09,0.7741016254955903,0.7687340368432247,0.78578866,0.7852106,0.004937956828080813,-0.0011526925367629157,31.322636496598065,0.7741016254955903,0.8011344188548237,-0.01620475325248406,-0.014686876360731162,2
2022-05-10,0.7687340368432247,0.7673890255039559,0.7852106,0.7848283,0.005052591301741163,-0.0015238103296384363,28.516171200859787,0.7687340368432247,0.8011344188548237,-0.00922434401865177,-0.027276961675287176,3
2022-05-11,0.7673890255039559,0.7695622574134949,0.7848283,0.78489095,0.004938578066023035,-0.0017314852543702085,17.37018195887603,0.7673890255039559,0.8011344188548237,0.013864232358316693,-0.026799053750572017,4
2022-05-12,0.7695622574134949,0.7678663357672358,0.78489095,0.78494984,0.004857680009525746,-0.0015973582230237463,23.616461461088733,0.7673890255039559,0.8011344188548237,-0.025850570766837735,-0.042006962601721556,5
2022-05-13,0.7678663357672358,0.7747734035172237,0.7732777,0.76929736,0.004761892153868897,-0.0014993071464094567,27.43851809558437,0.7673890255039559,0.8011344188548237,0.018225116357163194,-0.01900735737992101,1
2022-05-16,0.7747734035172237,0.7782101369459655,0.76929736,0.76788735,0.00505632667922252,-0.0008765678693897971,38.768377869170166,0.7673890255039559,0.8011344188548237,0.0038199388179227,0.0008347209336865393,2
2022-05-17,0.7782101369459655,0.7807559287962739,0.76788735,0.7682963,0.005027418196510624,-0.00017707996874737845,47.070511016585996,0.7673890255039559,0.8011344188548237,0.010194545833625966,0.0204597515924605,3
2022-05-18,0.7807559287962739,0.7761444478883794,0.7682963,0.76723623,0.004955559749158635,0.0004773899616479279,50.37761436360452,0.7673890255039559,0.8011344188548237,-0.013655709241902486,-0.007240340524546897,4
