ds,estrategia,posicion,pnl,capital
2026-02-16,Kelly diario (sin cobre),-1.0,0.00918567735592935,99.00964159848469
2026-02-17,Kelly diario (sin cobre),1.0,0.34087131884065996,99.35051291732535
2026-02-18,Kelly diario (sin cobre),-1.0,0.4242794326669113,99.77479234999225
2026-02-19,Kelly diario (sin cobre),1.0,0.34731637397202864,100.12210872396429
2026-02-20,Kelly diario (sin cobre),-1.0,-0.20979030431787082,99.91231841964641
2026-02-23,Kelly diario (sin cobre),-1.0,-0.0,99.91231841964641
2026-02-24,Kelly diario (sin cobre),1.0,-0.7118926943274847,99.20042572531892
2026-02-25,Kelly diario (sin cobre),1.0,-0.4760209614632116,98.72440476385572
2026-02-26,Kelly diario (sin cobre),1.0,0.995848655018811,99.72025341887452
2026-02-27,Kelly diario (sin cobre),-1.0,-0.9707934308286438,98.74945998804587
2026-03-02,Kelly diario (sin cobre),-1.0,-1.0732711839162132,97.67618880412965
2026-03-03,Kelly diario (sin cobre),-1.0,-1.9111354217927339,95.76505338233692
2026-03-04,Kelly diario (sin cobre),-1.0,0.5895371828614168,96.35459056519834
2026-03-05,Kelly diario (sin cobre),1.0,1.1681303193507675,97.5227208845491
2026-03-06,Kelly diario (sin cobre),-1.0,-0.610855398918762,96.91186548563034
2026-03-09,Kelly diario (sin cobre),-1.0,-0.41812174404152386,96.49374374158882
2026-03-10,Kelly diario (sin cobre),-1.0,2.756150909405043,99.24989465099385
2026-03-11,Kelly diario (sin cobre),1.0,0.8717442912405527,100.1216389422344
2026-03-12,Kelly diario (sin cobre),-1.0,-2.144161784077609,97.97747715815679
2026-03-13,Kelly diario (sin cobre),-1.0,-0.10806837110608797,97.8694087870507
2026-03-16,Kelly diario (sin cobre),-1.0,0.778296076163834,98.64770486321454
2026-03-17,Kelly diario (sin cobre),1.0,-0.3215926690578007,98.32611219415674
2026-03-18,Kelly diario (sin cobre),1.0,0.8912061691584828,99.21731836331521
2026-03-19,Kelly diario (sin cobre),-1.0,0.2366186226911187,99.45393698600634
2026-03-20,Kelly diario (sin cobre),1.0,1.5916894461868831,101.04562643219322
2026-03-23,Kelly diario (sin cobre),-1.0,1.787264095261262,102.83289052745448
2026-03-24,Kelly diario (sin cobre),1.0,0.7028803012086162,103.5357708286631
2026-03-25,Kelly diario (sin cobre),-1.0,0.023848228382546924,103.55961905704565
2026-03-26,Kelly diario (sin cobre),1.0,1.2304411646896245,104.79006022173527
2026-03-27,Kelly diario (sin cobre),-1.0,0.5483160395457994,105.33837626128107
2026-03-30,Kelly diario (sin cobre),1.0,0.803536212254905,106.14191247353598
2026-03-31,Kelly diario (sin cobre),-1.0,0.4158952229383922,106.55780769647437
2026-04-01,Kelly diario (sin cobre),1.0,-1.6238376882255032,104.93397000824886
2026-04-02,Kelly diario (sin cobre),1.0,0.4646021994900916,105.39857220773895
2026-04-03,Kelly diario (sin cobre),-1.0,-0.38275208217016177,105.0158201255688
2026-04-06,Kelly diario (sin cobre),-1.0,0.3883706822999261,105.40419080786872
2026-04-07,Kelly diario (sin cobre),1.0,0.0036899907685626412,105.40788079863728
2026-04-08,Kelly diario (sin cobre),1.0,-2.211769061386374,103.1961117372509
2026-04-09,Kelly diario (sin cobre),1.0,-0.645240002882793,102.55087173436812
2026-04-10,Kelly diario (sin cobre),1.0,0.3243469314053755,102.87521866577349
2026-04-13,Kelly diario (sin cobre),-1.0,-0.1031963679687293,102.77202229780475
2026-04-14,Kelly diario (sin cobre),1.0,-1.04593194556101,101.72609035224374
2026-04-15,Kelly diario (sin cobre),1.0,-0.14692141984492166,101.57916893239883
2026-04-16,Kelly diario (sin cobre),1.0,0.13429672867327752,101.7134656610721
2026-04-17,Kelly diario (sin cobre),1.0,0.48209926392583063,102.19556492499794
2026-04-20,Kelly diario (sin cobre),-1.0,0.9934517903656255,103.18901671536356
2026-04-21,Kelly diario (sin cobre),1.0,1.2036988020607189,104.39271551742428
