unique_id,ds,cutoff,y,AutoARIMA,AutoARIMA-lo-90,AutoARIMA-lo-80,AutoARIMA-hi-80,AutoARIMA-hi-90,Naive,Naive-lo-80,Naive-lo-90,Naive-hi-80,Naive-hi-90,NBEATS-median,NBEATS-lo-90,NBEATS-lo-80,NBEATS-hi-80,NBEATS-hi-90,NHITS-median,NHITS-lo-90,NHITS-lo-80,NHITS-hi-80,NHITS-hi-90
USDCLP,2025-01-31,2024-12-31,983.77001953125,993.2659334262205,950.2588105245047,959.7578784958781,1026.773988356563,1036.2730563279363,993.3499755859376,959.1148661165512,949.4096882859326,1027.585085055324,1037.2902628859426,987.81067,987.86975,988.56354,987.1509,990.7504,1027.3857,1031.9961,1029.9802,1030.7208,1030.9801
USDCLP,2025-02-28,2024-12-31,952.239990234375,996.5070055164779,941.6425485626445,953.7605692683765,1039.2534417645793,1051.3714624703111,993.3499755859376,944.9342194650038,931.2090253517003,1041.7657317068715,1055.4909258201749,954.4431,949.14954,952.31,952.5447,951.7146,982.49335,983.0063,981.8145,984.3208,983.9019
USDCLP,2025-03-31,2025-02-28,916.3352661132812,961.6750900428178,918.6575057684287,928.1588843637962,995.1912957218394,1004.692674317207,952.239990234375,918.0501455828859,908.3577996991772,986.4298348858641,996.1221807695728,904.55426,905.1349,904.6103,905.7728,905.54846,910.4575,909.35315,909.77936,910.5189,912.0803
USDCLP,2025-04-30,2025-02-28,945.1900024414062,962.6975985177266,907.7519498628075,919.8879035395286,1005.5072934959247,1017.6432471726458,952.239990234375,903.8882482328099,890.181201232858,1000.5917322359401,1014.298779235892,911.78485,911.393,911.6894,912.2669,911.67566,919.8361,918.6353,918.3807,919.1923,920.26715
USDCLP,2025-05-31,2025-04-30,938.4299926757812,939.6972491195538,896.3784148212395,905.9463311029383,973.4481671361693,983.0160834178681,945.1900024414062,910.9086344411037,901.1903429597423,979.4713704417088,989.1896619230702,906.2869,906.2504,906.31195,905.5314,905.80444,902.1204,901.3792,901.82886,901.12244,903.0607
USDCLP,2025-06-30,2025-04-30,919.1043090820312,940.7428431153414,885.0058126490665,897.3165603857055,984.1691258449773,996.4798735816164,945.1900024414062,896.7088268786754,882.9650872626391,993.6711780041371,1007.4149176201734,957.63495,957.13745,957.8888,958.28894,958.088,958.4926,957.715,958.19446,959.0456,959.3113
USDCLP,2025-07-31,2025-06-30,981.4299926757812,922.7679605462997,879.6124944939679,889.1443273092954,956.3915937833041,965.9234265986315,919.1043090820312,884.9542205399994,875.2731449609024,953.2543976240631,962.9354732031601,935.1211,934.4955,934.0963,935.9506,936.50793,931.648,930.2763,930.93005,932.2936,932.6743
USDCLP,2025-08-31,2025-06-30,967.8200073242188,922.0734266641463,866.5252848766214,878.7943123986213,965.3525409296712,977.6215684516711,919.1043090820312,870.8087907096477,857.1176823273298,967.3998274544148,981.0909358367327,916.10535,916.25085,915.4627,917.90564,917.35077,914.35077,914.4533,913.5247,915.9794,916.7798
USDCLP,2025-09-30,2025-08-31,964.9400024414062,973.6188936836177,930.2709460004788,939.8452926128452,1007.3924947543901,1016.9668413667565,967.8200073242188,933.3308949256781,923.5537107940677,1002.3091197227594,1012.0863038543698,984.2186,984.71204,984.2765,984.98114,984.91003,990.2411,990.1089,989.89655,990.7461,990.81476
USDCLP,2025-10-31,2025-08-31,942.02001953125,975.3619421105773,920.0915029954083,932.299193781013,1018.4246904401416,1030.6323812257463,967.8200073242188,919.0450368159925,905.21801041525,1016.594977832445,1030.4220042331874,993.67456,993.36554,993.8661,993.99066,993.9933,992.23193,991.82916,992.9531,993.9268,993.41034
