ds,y,y_next,nhits_h1,nhits_h2,vol_garch,macd,rsi,precio_min_ventana,precio_max_ventana,copper_ret_1d,copper_mom_5d,dias_desde_refit
2020-12-10,742.7000122070312,734.2999877929688,748.4348,751.2116,0.00627489055808769,-1.757805773214118,35.66309498287079,742.7000122070312,803.5999755859375,0.01765956801103442,0.02630060449627686,1
2020-12-11,734.2999877929688,733.7999877929688,751.2116,753.46783,0.00678278766229047,-2.184723256182009,25.168929019912696,734.2999877929688,803.5999755859375,-0.013108925112561077,0.002845757153371549,2
2020-12-14,733.7999877929688,734.9000244140625,753.46783,751.6621,0.00656879550861741,-2.3217784473073255,10.400011718735698,733.7999877929688,803.5999755859375,-0.0005676568532849705,0.0038477910283128596,3
2020-12-15,734.9000244140625,735.7000122070312,751.6621,750.2103,0.006369646198286566,-2.1625665079698493,12.35302213419341,733.7999877929688,803.5999755859375,0.004532594732826386,0.012593059330743893,4
2020-12-16,735.7000122070312,733.7000122070312,750.2103,751.5382,0.006173306690791004,-1.8402257125802235,16.588851684739524,733.7999877929688,803.5999755859375,0.004512075897879891,0.013112886307093197,5
2020-12-17,733.7000122070312,721.4000244140625,731.3758,731.0806,0.006025961950951057,-1.6070309807122287,12.93309539516342,733.7000122070312,803.5999755859375,0.012026430542292521,0.00742192617644431,1
2020-12-18,721.4000244140625,724.7999877929688,731.0806,730.11066,0.007342660350203862,-2.0955941372175317,6.015059159344176,721.4000244140625,803.5999755859375,0.008719203163225152,0.029653818787127317,2
2020-12-21,724.7999877929688,725.0999755859375,730.11066,728.91046,0.007203608760129677,-2.0042193786308538,13.252966272552683,721.4000244140625,803.5999755859375,-0.015413769301266707,0.014480374434948994,3
2020-12-22,725.0999755859375,722.2000122070312,728.91046,728.4129,0.006971271271509792,-1.7474059643741295,14.315291221565431,721.4000244140625,803.5999755859375,-0.015512951902100029,-0.005652973075548363,4
2020-12-23,722.2000122070312,713.5999755859375,728.4129,727.75256,0.006834126223630506,-1.6005921058252088,14.649630354354443,721.4000244140625,803.5999755859375,0.00961822368998747,-0.0005627054297451403,5
2020-12-24,713.5999755859375,714.2999877929688,723.251,725.3951,0.007333667467197072,-1.8905373475422795,13.717641005977327,713.5999755859375,803.5999755859375,0.002249690773362123,-0.010286333630522511,1
2020-12-25,714.2999877929688,714.2999877929688,725.3951,725.28534,0.007099462559593749,-1.8412190165609221,17.155705824243512,713.5999755859375,803.5999755859375,0.0,-0.01887833602031982,2
2020-12-28,714.2999877929688,711.5,725.28534,726.1364,0.006871460324500864,-1.622318832362108,14.651134402252907,713.5999755859375,803.5999755859375,0.0028050483012747717,-0.0008396364453597725,3
2020-12-29,711.5,714.9000244140625,726.1364,725.4895,0.006735947426540204,-1.4835942241691527,13.846127017513737,711.5,803.5999755859375,-0.004773267568748166,0.009948859280917885,4
2020-12-30,714.9000244140625,711.0,725.4895,725.0496,0.006633029033240012,-1.0033425809196483,20.550868005043156,711.5,803.5999755859375,-0.0028184884850533864,-0.002533801471429239,5
2020-12-31,711.0,710.0,717.1502,720.7448,0.006586716513071315,-0.7977892345608293,22.71664972834361,711.0,803.5999755859375,-0.00821884864248363,-0.012921349593837747,1
2021-01-01,710.0,710.0,720.7448,723.2516,0.006391122960322223,-0.588295798818324,22.45372561596747,710.0,803.5999755859375,0.0,-0.012921349593837747,2
2021-01-04,710.0,703.7999877929688,723.2516,724.3893,0.006190429838415128,-0.32215627451224726,20.42750729957696,710.0,803.5999755859375,0.011037337127536937,-0.004761893631251935,3
2021-01-05,703.7999877929688,695.4000244140625,724.3893,725.2266,0.006428949022122187,-0.42939958832900516,16.421026932565795,703.7999877929688,803.5999755859375,0.024328744190622302,0.02462710273713657,4
2021-01-06,695.4000244140625,696.0,725.2266,724.43274,0.006982707802114979,-0.9044672155138631,14.471230227257024,695.4000244140625,803.5999755859375,0.0026061400085380447,0.030200427053907554,5
2021-01-07,696.0,712.2999877929688,695.9222,696.7816,0.0067620845469237925,-1.008759623370441,19.905149521842503,695.4000244140625,803.5999755859375,0.01238864164946358,0.051650529650207104,1
2021-01-08,712.2999877929688,703.3304443359375,696.7816,695.72455,0.008891601623160933,0.12904714168736042,38.6569822698885,695.4000244140625,793.0,-0.0059709326787447245,0.04538990462171073,2
2021-01-11,703.3304443359375,719.0,695.72455,693.9888,0.009233451688142531,0.37279531942532174,32.93108728943339,695.4000244140625,787.0999755859375,-0.030261423589353787,0.003095952171877183,3
2021-01-12,719.0,724.5,693.9888,695.3879,0.010645828080863307,1.6149472817109096,47.9095578449096,695.4000244140625,785.5,0.011438296923926266,-0.00975142121178066,4
2021-01-13,724.5,737.2999877929688,695.3879,696.2242,0.010464475828966589,2.7650856593641144,57.42113285450946,695.4000244140625,782.5,0.003323205417966472,-0.009041093563939735,5
2021-01-14,737.2999877929688,726.0,722.55225,722.53186,0.011109179980080203,4.256825527806733,63.44415015069869,695.4000244140625,778.2999877929688,0.014001568268525182,-0.007441459866258496,1
2021-01-15,726.0,723.4689331054688,722.53186,724.94885,0.01150091219455099,4.336768817466117,56.040957739483716,695.4000244140625,775.2000122070312,-0.017879738594029113,-0.0191915432830798,2
2021-01-18,723.4689331054688,733.5,724.94885,726.4967,0.011138604660798863,4.07736227581208,56.197016189431835,695.4000244140625,774.7999877929688,0.0,0.010942770909641162,3
2021-01-19,733.5,736.7999877929688,726.4967,726.7754,0.01134396408989216,4.411249251342703,59.01151374931395,695.4000244140625,773.4000244140625,0.009117342638361609,0.008599139735508151,4
2021-01-20,736.7999877929688,721.5999755859375,726.7754,727.17615,0.0110084397155313,4.659882329878457,62.57295434846882,695.4000244140625,773.4000244140625,0.0031578581146133864,0.0084323843742432,5
2021-01-21,721.5999755859375,716.9000244140625,737.30994,739.12787,0.012004924863741256,3.6507985655428685,54.965694189698326,695.4000244140625,773.4000244140625,0.0021908531376899996,-0.0034078647061656746,1
2021-01-22,716.9000244140625,727.0999755859375,739.12787,739.07635,0.011718920691663354,2.5680685452732726,52.839490544408584,695.4000244140625,773.4000244140625,-0.005486224494399296,0.009020269020598558,2
2021-01-25,727.0999755859375,732.5,739.07635,741.26855,0.011904181167126266,2.440960786346212,59.282786915143355,695.4000244140625,773.4000244140625,0.0013744131974424212,0.010408033257109529,3
2021-01-26,732.5,732.7000122070312,741.26855,737.2125,0.011648137893448636,2.6075981905403998,65.14271137156973,695.4000244140625,773.4000244140625,-0.0034395156780045112,-0.0022001917446712693,4
2021-01-27,732.7000122070312,738.2000122070312,737.2125,732.89484,0.011243674742776854,2.611818089491282,65.02853029610023,695.4000244140625,773.4000244140625,-0.015695844799481936,-0.020836182154799314,5
2021-01-28,738.2000122070312,735.5,728.93567,721.83154,0.011027245222086278,2.8462966060964296,61.63511113987051,695.4000244140625,773.4000244140625,0.0032147296487249717,-0.019833125906013445,1
2021-01-29,735.5,734.2999877929688,721.83154,727.4218,0.010696446950218808,2.6830121040577173,65.31422481372448,695.4000244140625,773.4000244140625,-0.0026549381584333254,-0.017054060519955155,2
2021-02-01,734.2999877929688,733.2999877929688,727.4218,730.37885,0.010342062594696699,2.3685884597188935,58.4472380808603,695.4000244140625,773.4000244140625,-0.0032232896853065453,-0.021562980619232078,3
2021-02-02,733.2999877929688,732.2000122070312,730.37885,727.06573,0.00999872051836416,1.9832821556065714,55.11258183272685,695.4000244140625,773.4000244140625,-0.006477983976974251,-0.0245314184492475,4
2021-02-03,732.2000122070312,732.2000122070312,727.06573,723.7834,0.009670173636398972,1.5628458571810009,46.570848394711525,695.4000244140625,773.4000244140625,0.011099516193104106,0.0019599522214916905,5
2021-02-04,732.2000122070312,735.2000122070312,723.8965,724.82074,0.009343958528924593,1.2090665547136705,54.91580115930078,695.4000244140625,773.4000244140625,-0.003499212095570062,-0.0047446163014563765,1
2021-02-05,735.2000122070312,738.5,724.82074,722.0899,0.00908848229919942,1.104309545786053,59.23256207176153,695.4000244140625,773.4000244140625,0.020264386695531118,0.018329375257908852,2
2021-02-08,738.5,735.0,722.0899,724.3764,0.008856234221732593,1.1777539968837472,54.40141412621829,695.4000244140625,773.4000244140625,0.010932047306130873,0.03284667697582702,3
2021-02-09,735.0,734.2000122070312,724.3764,720.1897,0.00865564016365518,0.9223979167716343,48.4210616487862,695.4000244140625,773.4000244140625,0.014705183351721931,0.054959018817618895,4
2021-02-10,734.2000122070312,724.5999755859375,720.1897,717.3248,0.008370847089883839,0.6445483611951355,64.78880504099823,695.4000244140625,773.4000244140625,0.013831859146124684,0.057845470250245355,5
2021-02-11,724.5999755859375,725.7999877929688,732.61365,728.2921,0.008821290296135764,-0.19590194998971722,58.105211759868425,695.4000244140625,773.4000244140625,0.000528153994474969,0.06211439171036102,1
2021-02-12,725.7999877929688,721.2999877929688,728.2921,733.66486,0.008534435930474727,-0.6552413358127973,48.3117068414753,695.4000244140625,773.4000244140625,0.0038211104503456115,0.044792555522243364,2
2021-02-15,721.2999877929688,718.7999877929688,733.66486,735.8039,0.008417625407052268,-1.2138964825764738,35.106381251836325,695.4000244140625,773.4000244140625,0.0,0.03343303840023268,3
2021-02-16,718.7999877929688,718.0999755859375,735.8039,737.2208,0.008190640692195397,-1.675113155039322,32.58143369811633,695.4000244140625,773.2999877929688,0.012026289584637934,0.030668285967424096,4
2021-02-17,718.0999755859375,712.7000122070312,737.2208,742.0635,0.007919632541081956,-1.932390601843891,21.367499074040268,695.4000244140625,768.2000122070312,-0.0031233976197787097,0.01334035541278491,5
2021-02-18,712.7000122070312,710.5,727.03516,728.4148,0.007920576382595327,-2.343891578855015,19.841276248758703,695.4000244140625,768.2000122070312,0.02076827313014467,0.03405945615005395,1
2021-02-19,710.5,708.4000244140625,728.4148,717.78845,0.007701310134200801,-2.620929704457075,19.329902988678597,695.4000244140625,768.2000122070312,0.043346586160945506,0.07574963265228313,2
2021-02-22,708.4000244140625,706.5,717.78845,714.50494,0.007486742776536362,-2.786808591035747,18.79700973351018,695.4000244140625,761.4000244140625,0.015165591889079963,0.09218834891937815,3
2021-02-23,706.5,704.2000122070312,714.50494,713.39166,0.007272627921975895,-2.8552072576115135,18.427512900608704,695.4000244140625,759.5,0.008393297899842403,0.08822763670312699,4
2021-02-24,704.2000122070312,700.4000244140625,713.39166,717.37506,0.00708479331425269,-2.877938773235134,17.441860465116278,695.4000244140625,755.5,0.026743684145325672,0.12122006171784441,5
2021-02-25,700.4000244140625,715.5,697.38464,699.83417,0.007004297737979635,-2.960022470865753,10.27397546608995,695.4000244140625,750.0999755859375,-0.008171009534660136,0.08923776184952181,1
2021-02-26,715.5,723.4000244140625,699.83417,695.0401,0.008797745648918939,-1.8621060042256552,29.316537680443503,695.4000244140625,744.7000122070312,-0.04103194619546087,0.0011002230058880643,2
2021-03-01,723.4000244140625,722.4000244140625,695.0401,704.105,0.008966462091652997,-0.5373828375661929,40.33335367838542,695.4000244140625,744.7000122070312,0.006087210099527751,-0.007947017738226802,3
2021-03-02,722.4000244140625,728.5,704.105,703.7569,0.008677953960027523,0.29330023545441497,40.199347674226445,695.4000244140625,744.4000244140625,0.026824739620605623,0.010507498214493937,4
2021-03-03,728.5,727.0999755859375,703.7569,707.08203,0.008664623873328243,1.2232181340947634,53.43917793001295,695.4000244140625,742.7000122070312,-0.018725640031191874,-0.0344106571161761,5
2021-03-04,727.0999755859375,731.5999755859375,731.594,733.6837,0.008395851227011319,1.6851662258805158,51.1423450172647,695.4000244140625,738.5,-0.03978912495984579,-0.06446316695449032,1
2021-03-05,731.5999755859375,732.9000244140625,733.6837,736.47876,0.00827036923161043,2.2022687663770917,59.05096170658268,695.4000244140625,738.5,0.023769368152198076,-0.001831767381264405,2
2021-03-08,732.9000244140625,736.0,736.47876,736.2474,0.008008470501460167,2.517600853050604,62.65712166155849,695.4000244140625,738.5,0.004029062680954104,-0.003884032096423542,3
2021-03-09,736.0,734.9000244140625,736.2474,734.56354,0.007817354022230785,2.799065898290185,65.40450252649936,695.4000244140625,738.5,-0.020682779387527755,-0.05010052288125251,4
2021-03-10,734.9000244140625,723.9000244140625,734.56354,730.5414,0.007572483110107929,2.770138165989889,70.63198628637294,695.4000244140625,738.5,0.00558211193960872,-0.026727682229187005,5
2021-03-11,723.9000244140625,712.7999877929688,736.77515,737.45197,0.008345645189983309,1.910068558497981,60.702899073552274,695.4000244140625,738.5,0.024680619799534884,0.03808574072280796,1
2021-03-12,712.7999877929688,723.5999755859375,737.45197,737.7227,0.009044708901546093,0.5634040594859455,53.072598553399345,695.4000244140625,738.5,0.0006032592635764687,0.014313748824532789,2
2021-03-15,723.5999755859375,722.5999755859375,737.7227,741.10785,0.009574635890170735,0.3786699715130441,60.62110284840839,695.4000244140625,738.5,0.00024117884471256955,0.010478913710657739,3
2021-03-16,722.5999755859375,727.2999877929688,741.10785,735.6877,0.009262548323313455,0.17798470151070334,61.6161367063986,695.4000244140625,738.5,-0.016412772188325007,0.014802891084194535,4
2021-03-17,727.2999877929688,721.9000244140625,735.6877,741.8578,0.009106065326102213,0.3411775927556001,66.79148007519284,695.4000244140625,738.5,0.011941116105170712,0.021276588214642324,5
2021-03-18,721.9000244140625,720.0999755859375,730.3379,730.70435,0.00902595440630493,0.07855296569953285,54.54547030866092,695.4000244140625,738.5,-0.0026682077001745565,-0.006275651001248662,1
2021-03-19,720.0999755859375,712.7999877929688,730.70435,723.9666,0.008754290096275642,-0.20763951697886976,47.43386755665919,695.4000244140625,738.5,0.0015775180322680441,-0.005307034575667284,2
2021-03-22,712.7999877929688,716.2999877929688,723.9666,723.3359,0.00888646641888175,-0.8441211955392169,43.20111073552512,695.4000244140625,738.5,0.00616509596797972,0.0006029319073336323,3
2021-03-23,716.2999877929688,722.5,723.3359,720.56635,0.008681841190628875,-0.9756380213634093,41.02941084073159,695.4000244140625,738.5,-0.014811572761879678,0.002206380125604916,4
2021-03-24,722.5,727.2000122070312,720.56635,725.79956,0.008682373561645928,-0.609226183222518,46.84067822756708,695.4000244140625,738.5,-0.004044370217164056,-0.013687006059690358,5
2021-03-25,727.2000122070312,724.7000122070312,725.00305,735.9127,0.00855760438709726,-0.04426816503309994,46.986328972528355,695.4000244140625,738.5,-0.021474152909001003,-0.03206223089596623,1
2021-03-26,724.7000122070312,732.4000244140625,735.9127,730.4206,0.008329320897447132,0.1561316570611232,44.47438621428272,695.4000244140625,738.5,0.023191937333871187,-0.010913078139776489,2
2021-03-29,732.4000244140625,733.5999755859375,730.4206,739.34314,0.00850322667278007,0.7681132690253543,47.71575294719069,695.4000244140625,738.5,-0.008742177867836775,-0.025548310992055703,3
2021-03-30,733.5999755859375,728.7999877929688,739.34314,736.47955,0.008232661410319128,1.189415890415448,49.17614168197058,695.4000244140625,738.5,-0.014951731127624176,-0.02568487897748763,4
2021-03-31,728.7999877929688,720.0,736.47955,734.48755,0.008153895835337887,1.0835062278036853,53.36998800285782,696.0,738.5,0.0050087114359113295,-0.01682427727224071,5
2021-04-01,720.0,716.5999755859375,732.85223,737.76605,0.00851763143917185,0.39496189376558577,55.113647693450766,700.4000244140625,738.5,0.00012494902745103476,0.004642431651793275,1
2021-04-02,716.5999755859375,716.5999755859375,737.76605,741.447,0.0083358884548773,-0.27895908356299276,44.44444444444444,700.4000244140625,738.5,0.0,-0.01838906780756846,2
2021-04-05,716.5999755859375,721.0,741.447,732.4468,0.008061597248547344,-0.6907689537668356,45.16129032258065,700.4000244140625,738.5,0.03569840708627201,0.026218140191296254,3
2021-04-06,721.0,717.2999877929688,732.4468,739.33026,0.007952131857693447,-0.6343312250614311,44.89466244201909,700.4000244140625,738.5,-0.005437760323936038,0.036028141652599405,4
2021-04-07,717.2999877929688,713.2000122070312,739.33026,730.81323,0.007815384390179278,-0.8028431766425916,46.166640048583936,700.4000244140625,738.5,-0.01526187929104689,0.015238658618763608,5
2021-04-08,713.2000122070312,707.7000122070312,721.078,718.82587,0.0077148092991897,-1.127210441329244,44.46230759961322,700.4000244140625,738.5,0.009672498938159392,0.02497812039807774,1
