ds,estrategia,precio_entrada,precio_salida,take_profit,stop_loss,posicion,notional,razon_cierre,pnl,capital
2024-09-22,PPO (RL),930.3599853515624,914.576207612711,928.9508,914.576207612711,1.0,176.83218822731547,stop_loss,-3.088416094113658,96.91158390588635
2024-09-29,PPO (RL),905.4000244140624,905.1515,905.1515,890.5575553425297,1.0,177.3500419873215,take_profit,-0.048681040512841715,96.8629028653735
2024-10-06,PPO (RL),920.3900146484376,922.59076,922.59076,905.0550286889062,1.0,174.40834081443546,take_profit,0.41702793295481,97.27993079832831
2024-10-13,PPO (RL),929.5900268554688,938.4075,938.4075,915.608732001846,1.0,194.0387948972068,take_profit,1.8405230408838569,99.12045383921216
2024-10-20,PPO (RL),945.9099731445312,946.4600219726562,952.7051,930.6200913571043,1.0,183.96288565073604,cierre_semana,0.10697484173287126,99.22742868094504
2024-10-27,PPO (RL),946.4600219726562,946.77325,946.77325,927.2552720158025,1.0,146.70557212249636,take_profit,0.04855175695692275,99.27598043790196
2024-11-03,PPO (RL),960.9400024414062,957.1799926757812,968.7854,941.6570676312829,1.0,148.41868495186827,cierre_semana,-0.5807393837309552,98.695241054171
2024-11-10,PPO (RL),957.1799926757812,945.5063,945.5063,938.4222409164981,1.0,151.08811224556314,take_profit,-1.8426588549851448,96.85258219918586
2024-11-17,PPO (RL),975.0800170898438,973.0900268554688,988.68933,951.4701874765136,1.0,119.99961759909178,cierre_semana,-0.24490099578045627,96.6076812034054
2024-11-24,PPO (RL),973.0900268554688,977.4400024414062,979.36786,951.4501895342943,1.0,130.32626313416878,cierre_semana,0.5825936421032745,97.19027484550868
2024-12-01,PPO (RL),977.4400024414062,969.6799926757812,984.50586,957.7146687199319,1.0,144.4806924288239,cierre_semana,-1.1470490069891992,96.04322583851949
2024-12-08,PPO (RL),969.6799926757812,972.4077,972.4077,948.346891754572,1.0,130.9671691025424,take_profit,0.3684103096810445,96.41163614820053
2024-12-15,PPO (RL),976.3900146484376,989.0462,989.0462,956.1338216820315,1.0,139.4171535398679,take_profit,1.8071562694371965,98.21879241763773
2024-12-22,PPO (RL),991.1500244140624,988.33325,988.33325,969.1938361860933,1.0,133.01428848927233,take_profit,-0.3780166829363564,97.84077573470137
2024-12-29,PPO (RL),988.6400146484376,1004.06964,1004.06964,966.6415293509182,1.0,131.9126812332987,take_profit,2.058750627521039,99.8995263622224
2025-01-05,PPO (RL),1004.1300048828124,998.60046,998.60046,981.5368080787503,1.0,133.19776669566318,take_profit,-0.7334936966852206,99.16603266553719
2025-01-12,PPO (RL),1006.0700073242188,1002.8771,1002.8771,986.1548346833835,1.0,150.28938941592753,take_profit,-0.47696491171099165,98.6890677538262
2025-01-19,PPO (RL),1013.0599975585938,995.5228954473796,1012.88965,995.5228954473796,1.0,171.02816549232475,stop_loss,-2.9606720326147857,95.72839572121141
2025-01-26,PPO (RL),987.0499877929688,968.8703281909735,981.3819,968.8703281909735,1.0,155.92488621353277,stop_loss,-2.871851871636342,92.85654384957508
2025-02-02,PPO (RL),983.77001953125,983.2201,983.2201,961.270655822309,1.0,121.80275647555244,take_profit,-0.06808676155623151,92.78845708801884
2025-02-09,PPO (RL),962.0700073242188,952.4400024414062,961.9705,941.3749198517933,1.0,129.40606079952582,cierre_semana,-1.3600152092202387,91.42844187879861
2025-02-16,PPO (RL),952.4400024414062,932.0161666416966,953.4141,932.0161666416966,1.0,127.9095262910822,stop_loss,-2.7428532563639583,88.68558862243465
2025-02-23,PPO (RL),942.2899780273438,944.97797,944.97797,918.3705786060265,1.0,104.81142090871167,take_profit,0.29898679240451376,88.98457541483917
2025-03-02,PPO (RL),952.239990234375,929.1799530953608,967.3932,929.1799530953608,1.0,110.23573472136071,stop_loss,-2.669537262445175,86.315038152394
2025-03-09,PPO (RL),928.510009765625,912.6079,912.6079,906.5901156702766,1.0,109.68717718596164,take_profit,-1.878555441672632,84.43648271072136
2025-03-16,PPO (RL),937.7000122070312,926.5499877929688,948.28674,912.7274060276267,1.0,95.11553215522258,cierre_semana,-1.1310019109321774,83.30548079978918
2025-03-23,PPO (RL),926.5499877929688,907.11005,907.11005,902.296864364519,1.0,95.47639393232478,take_profit,-2.0031894481618573,81.30229135162732
2025-03-30,PPO (RL),932.72998046875,928.71454,928.71454,909.1633887963756,1.0,96.53464405719994,take_profit,-0.4155855654911469,80.88670578613618
2025-04-06,PPO (RL),949.0599975585938,955.709,955.709,922.4717119123416,1.0,86.6167204052893,take_profit,0.606826530380457,81.49353231651664
