ds,posicion,razon_cierre,dias_hasta_salida,pnl,capital
2026-02-19,-1.0,cierre_periodo,3,-3.832710605062407,129.82135893106542
2026-02-24,-1.0,trailing_stop,3,4.356350024982104,134.17770895604752
2026-02-27,-1.0,stop_loss,1,-4.025331268681445,130.15237768736608
2026-03-04,-1.0,trailing_stop,2,-0.9854581622217645,129.16691952514432
2026-03-09,-1.0,take_profit,2,1.7068525845225184,130.87377210966685
2026-03-12,-1.0,stop_loss,1,-3.926213163289978,126.94755894637687
2026-03-17,-1.0,cierre_periodo,3,-1.1253076817479335,125.82225126462895
2026-03-20,1.0,take_profit,1,-0.15305548813397846,125.66919577649497
2026-03-25,-1.0,trailing_stop,2,-3.6920910825627073,121.97710469393226
2026-03-30,-1.0,cierre_periodo,3,3.7214268580704264,125.69853155200269
2026-04-02,-1.0,cierre_periodo,3,-1.3352253136034018,124.36330623839929
2026-04-07,-1.0,cierre_periodo,3,10.03335106193516,134.39665730033445
2026-04-10,-1.0,cierre_periodo,3,2.295155710213724,136.69181301054817
2026-04-15,-1.0,cierre_periodo,3,-1.9070779369553448,134.78473507359283
2026-04-20,1.0,stop_loss,1,-4.267952967420903,130.51678210617192
2026-04-23,1.0,cierre_periodo,3,1.8446629452491923,132.3614450514211
2026-04-28,1.0,cierre_periodo,3,3.7006813085484955,136.0621263599696
2026-05-01,-1.0,trailing_stop,2,-3.6676507605873483,132.39447559938225
2026-05-06,-1.0,take_profit,2,5.523515076720873,137.91799067610313
2026-05-11,-1.0,stop_loss,2,-4.1375397202830895,133.78045095582004
2026-05-14,-1.0,stop_loss,2,-4.01341352867462,129.76703742714542
2026-05-19,1.0,cierre_periodo,3,-1.0275567671112262,128.7394806600342
2026-05-22,-1.0,cierre_periodo,3,1.718974077832285,130.45845473786648
2026-05-27,-1.0,cierre_periodo,3,2.017407869355949,132.4758626072224
2026-06-01,-1.0,cierre_periodo,3,-2.878621035268797,129.59724157195362
2026-06-04,-1.0,stop_loss,2,-3.887917247158594,125.70932432479502
2026-06-09,1.0,stop_loss,3,-3.9786584723678953,121.73066585242712
2026-06-12,-1.0,take_profit,2,4.562018823187029,126.29268467561415
2026-06-17,-1.0,stop_loss,2,-3.7887805402684562,122.50390413534569
2026-06-22,-1.0,stop_loss,2,-3.6751171240603626,118.82878701128533
2026-06-25,-1.0,cierre_periodo,3,-1.6316641138527375,117.19712289743259
2026-06-30,-1.0,cierre_periodo,3,-1.4914787954672153,115.70564410196538
2026-07-03,-1.0,take_profit,1,0.5984371032777249,116.30408120524311
2026-07-08,1.0,trailing_stop,2,0.8515641834309926,117.1556453886741
2026-07-13,-1.0,cierre_periodo,3,1.082183438206841,118.23782882688094
2026-07-16,-1.0,trailing_stop,2,-3.3351566728594237,114.90267215402152
2026-07-21,-1.0,stop_loss,3,-3.447080164620712,111.4555919894008
2026-07-24,-1.0,cierre_periodo,3,4.419555646422599,115.8751476358234
2026-07-29,1.0,trailing_stop,2,-3.439669648219278,112.43547798760412
2026-08-03,-1.0,cierre_periodo,3,5.283160225658636,117.71863821326275
2026-08-06,-1.0,cierre_periodo,3,-0.8932634923411887,116.82537472092156
2026-08-11,-1.0,cierre_periodo,3,0.6442596685571567,117.46963438947871
2026-08-14,-1.0,trailing_stop,3,-2.873326271546968,114.59630811793174
2026-08-19,-1.0,cierre_periodo,3,1.237643342698447,115.83395146063019
2026-08-24,-1.0,take_profit,1,3.7022632800735207,119.53621474070371
2026-08-27,-1.0,stop_loss,2,-3.586086442221077,115.95012829848264
2026-09-01,1.0,cierre_periodo,3,-1.2125028521377936,114.73762544634485
