ds,estrategia,posicion,pnl,capital
2025-10-23,Kelly diario (solo CLP),1.0,0.35654627321644916,120.50893850693679
2025-10-24,Kelly diario (solo CLP),1.0,2.0693542991048037,122.57829280604159
2025-10-27,Kelly diario (solo CLP),-1.0,1.1054369399636783,123.68372974600527
2025-10-28,Kelly diario (solo CLP),1.0,-0.3506627684295873,123.33306697757568
2025-10-29,Kelly diario (solo CLP),1.0,0.20849896223399728,123.54156593980969
2025-10-30,Kelly diario (solo CLP),-1.0,0.1362600095457396,123.67782594935542
2025-10-31,Kelly diario (solo CLP),-1.0,-1.761706255354368,121.91611969400105
2025-11-03,Kelly diario (solo CLP),-1.0,1.2652358242887252,123.18135551828978
2025-11-04,Kelly diario (solo CLP),-1.0,1.0230493083941676,124.20440482668394
2025-11-05,Kelly diario (solo CLP),1.0,0.32891243694105615,124.533317263625
2025-11-06,Kelly diario (solo CLP),-1.0,-0.2499897820393144,124.28332748158569
2025-11-07,Kelly diario (solo CLP),-1.0,-1.6042424334143324,122.67908504817136
2025-11-10,Kelly diario (solo CLP),1.0,-1.0355504991975557,121.6435345489738
2025-11-11,Kelly diario (solo CLP),1.0,0.23532218868933863,121.87885673766314
2025-11-12,Kelly diario (solo CLP),1.0,0.8011425399003393,122.67999927756348
2025-11-13,Kelly diario (solo CLP),-1.0,-0.07982221022658709,122.6001770673369
2025-11-14,Kelly diario (solo CLP),-1.0,-1.485041454579658,121.11513561275724
2025-11-17,Kelly diario (solo CLP),-1.0,0.6706187387144595,121.7857543514717
2025-11-18,Kelly diario (solo CLP),-1.0,1.1147505369043815,122.90050488837608
2025-11-19,Kelly diario (solo CLP),1.0,-0.06804237102767173,122.8324625173484
2025-11-20,Kelly diario (solo CLP),-1.0,-0.29911652401803324,122.53334599333037
2025-11-21,Kelly diario (solo CLP),1.0,-1.1605226380633067,121.37282335526706
2025-11-24,Kelly diario (solo CLP),1.0,-0.2670975393333559,121.10572581593371
2025-11-25,Kelly diario (solo CLP),1.0,0.7357316029191566,121.84145741885287
2025-11-26,Kelly diario (solo CLP),1.0,1.2188107061444184,123.0602681249973
2025-11-27,Kelly diario (solo CLP),-1.0,0.09513546915247868,123.15540359414977
2025-11-28,Kelly diario (solo CLP),1.0,-0.153190764394243,123.00221282975554
2025-12-01,Kelly diario (solo CLP),1.0,-0.22898033854375363,122.77323249121179
2025-12-02,Kelly diario (solo CLP),-1.0,-0.8378051555894798,121.93542733562231
2025-12-03,Kelly diario (solo CLP),1.0,0.6041721127810393,122.53959944840335
2025-12-04,Kelly diario (solo CLP),-1.0,-0.2242629461624355,122.31533650224091
2025-12-05,Kelly diario (solo CLP),1.0,-0.6120830519228129,121.7032534503181
2025-12-08,Kelly diario (solo CLP),1.0,-0.17278930569049686,121.5304641446276
2025-12-09,Kelly diario (solo CLP),-1.0,0.3317839251437897,121.8622480697714
2025-12-10,Kelly diario (solo CLP),1.0,0.2492215868151229,122.11146965658652
