ds,posicion,razon_cierre,dias_hasta_salida,pnl,capital
2026-02-19,-1.0,cierre_periodo,3,-4.484820232276748,151.90957969711457
2026-02-24,-1.0,take_profit,1,0.16600751169676056,152.07558720881133
2026-02-27,-1.0,stop_loss,1,-4.56226761626436,147.51331959254696
2026-03-04,-1.0,trailing_stop,2,-1.1169077923269781,146.39641180022
2026-03-09,-1.0,trailing_stop,3,8.41628788037483,154.81269968059482
2026-03-12,-1.0,stop_loss,1,-4.644380990417813,150.16831869017702
2026-03-17,-1.0,cierre_periodo,3,-1.3311446394066395,148.8371740507704
2026-03-20,1.0,trailing_stop,2,2.2384203408868197,151.0755943916572
2026-03-25,-1.0,trailing_stop,2,-4.438516944425499,146.63707744723172
2026-03-30,-1.0,cierre_periodo,3,4.4737835003574,151.11086094758912
2026-04-02,-1.0,cierre_periodo,3,-1.6051662991317583,149.50569464845736
2026-04-07,-1.0,cierre_periodo,3,12.06178225344808,161.56747690190545
2026-04-10,-1.0,cierre_periodo,3,2.7591647340421566,164.3266416359476
2026-04-15,-1.0,cierre_periodo,3,-2.292629718019031,162.03401191792855
2026-04-20,-1.0,take_profit,1,2.5746999228861682,164.60871184081472
2026-04-23,-1.0,cierre_periodo,3,-2.3265022803806463,162.28220956043407
2026-04-28,1.0,cierre_periodo,3,4.244722099153643,166.52693165958772
2026-05-01,-1.0,trailing_stop,2,-4.488851114554203,162.03808054503352
2026-05-06,-1.0,cierre_periodo,3,7.782614462755116,169.82069500778863
2026-05-11,-1.0,stop_loss,2,-5.094620850233653,164.726074157555
2026-05-14,-1.0,stop_loss,2,-4.941782224726674,159.78429193282832
2026-05-19,1.0,cierre_periodo,3,-1.2652475829683056,158.51904434986002
2026-05-22,-1.0,cierre_periodo,3,2.116601113218157,160.6356454630782
2026-05-27,-1.0,cierre_periodo,3,2.4840675593425012,163.11971302242068
2026-06-01,-1.0,cierre_periodo,3,-3.544493524571697,159.575219497849
2026-06-04,-1.0,stop_loss,2,-4.7872565849354505,154.78796291291354
2026-06-09,-1.0,cierre_periodo,3,9.351593908900664,164.1395568218142
2026-06-12,-1.0,take_profit,1,1.6417102292267383,165.78126705104094
2026-06-17,-1.0,stop_loss,2,-4.97343801153127,160.80782903950967
2026-06-22,-1.0,stop_loss,2,-4.824234871185279,155.9835941683244
2026-06-25,-1.0,cierre_periodo,3,-2.1418449127992245,153.84174925552517
2026-06-30,-1.0,cierre_periodo,3,-1.9578271309015776,151.8839221246236
2026-07-03,-1.0,trailing_stop,2,-1.7680940266775633,150.11582809794604
2026-07-08,1.0,take_profit,1,0.441447270141914,150.55727536808794
2026-07-13,-1.0,cierre_periodo,3,1.390719067479463,151.9479944355674
2026-07-16,-1.0,trailing_stop,2,-4.286025653527367,147.66196878204005
2026-07-21,-1.0,stop_loss,3,-4.429859063461287,143.23210971857876
2026-07-24,-1.0,cierre_periodo,3,5.6795919159979436,148.9117016345767
2026-07-29,1.0,trailing_stop,2,-4.420335773697752,144.49136586087894
2026-08-03,-1.0,take_profit,2,-0.022228445540729225,144.46913741533822
2026-08-06,-1.0,cierre_periodo,3,-1.0962495674589345,143.3728878478793
2026-08-11,-1.0,cierre_periodo,3,0.790661869697519,144.1635497175768
2026-08-14,-1.0,trailing_stop,3,-3.526263761318745,140.63728595625807
2026-08-19,-1.0,cierre_periodo,3,1.5188866339377673,142.15617259019584
2026-08-24,-1.0,take_profit,1,6.544018052241504,148.70019064243735
2026-08-27,-1.0,stop_loss,2,-4.461005719273078,144.23918492316426
2026-09-01,1.0,cierre_periodo,3,-1.5083245329333193,142.73086039023093
