ds,estrategia,precio_entrada,precio_salida,posicion,notional,razon_cierre,pnl,capital
2025-06-25,PPO,935.4400024414062,928.0143283920515,-1.0,309.46205965515526,trailing_stop,2.301828856048251,102.30182885604825
2025-07-02,PPO,928.1300048828124,934.5837222308618,-1.0,321.99692290724056,trailing_stop,-2.2389935854378122,100.06283527061044
2025-07-09,PPO,943.22998046875,945.8804437521177,-1.0,348.6152897650648,trailing_stop,-0.9796041736117221,99.08323109699872
2025-07-16,PPO,966.8400268554688,950.22998046875,-1.0,260.3400229153177,cierre_periodo,4.47257016344988,103.55580126044859
2025-07-23,PPO,950.22998046875,946.2813268148439,-1.0,310.3456625969,trailing_stop,1.2896325729300382,104.84543383337862
2025-07-30,PPO,960.239990234375,970.6276923588412,-1.0,290.7576011151426,stop_loss,-3.14536301500134,101.70007081837728
2025-08-06,PPO,966.3499755859376,961.170138314401,1.0,225.55239373017085,trailing_stop,-1.3217840358930044,100.37828678248428
2025-08-13,PPO,956.3499755859376,964.0811919013391,-1.0,250.29418357992168,trailing_stop,-2.148547023972328,98.22973975851195
2025-08-20,PPO,963.0399780273438,966.0499877929688,-1.0,277.70148618294604,cierre_periodo,-0.8679641597552767,97.36177559875668
2025-08-27,PPO,966.0499877929688,973.1400146484376,-1.0,307.3391862781272,cierre_periodo,-2.255621460570686,95.106154138186
2025-09-03,PPO,973.1400146484376,970.3352,-1.0,349.3630814374528,take_profit,1.006945222361532,96.11309936054754
2025-09-10,PPO,966.6699829101562,946.6304031475782,-1.0,396.3100137107408,trailing_stop,8.215716088085982,104.32881544863352
2025-09-17,PPO,947.260009765625,955.0091346479957,-1.0,382.5974529028721,stop_loss,-3.3211631899104677,101.00765225872306
2025-09-24,PPO,948.0900268554688,955.0617518499364,-1.0,412.0831551097029,stop_loss,-3.030229567761678,97.97742269096138
2025-10-01,PPO,961.260009765625,950.7644,-1.0,435.5845750910714,take_profit,4.755972030081784,102.73339472104315
2025-10-08,PPO,959.1099853515624,958.81494,-1.0,391.31837769470496,take_profit,0.12037896600299133,102.85377368704614
2025-10-15,PPO,960.8499755859376,955.453,-1.0,407.4720933206489,take_profit,2.2887203991043434,105.14249408615049
2025-10-22,PPO,950.9500122070312,937.6718093340245,-1.0,437.1100525657438,trailing_stop,6.103408045947845,111.24590213209834
2025-10-29,PPO,942.0999755859376,936.138103529884,-1.0,421.842049340103,trailing_stop,2.6695344349892025,113.91543656708754
2025-11-05,PPO,946.3900146484376,944.0481,-1.0,410.2719994223598,take_profit,1.0152495170270217,114.93068608411456
