ds,estrategia,precio_entrada,precio_salida,take_profit,stop_loss,posicion,notional,razon_cierre,pnl,capital
2024-09-22,PPO + accion continua,930.3599853515624,928.9508,928.9508,946.1437630904138,-0.123660609126091,176.8321882273156,take_profit,-0.055294609163289606,99.94470539083672
2024-09-29,PPO + accion continua,905.4000244140624,905.1515,905.1515,920.2424934855951,-0.23937366902828217,182.9007120004228,take_profit,-0.07943268447737883,99.86527270635933
2024-10-06,PPO + accion continua,920.3900146484376,922.59076,922.59076,905.0550286889062,0.14089518785476685,179.8143148972625,take_profit,-0.02932868499512739,99.83594402136421
2024-10-13,PPO + accion continua,929.5900268554688,938.4075,938.4075,915.608732001846,0.5943780541419983,199.13713040658672,take_profit,1.0231417176141813,100.8590857389784
2024-10-20,PPO + accion continua,945.9099731445312,946.4600219726562,952.7051,930.6200913571043,0.5692575573921204,187.18970442503502,cierre_semana,-0.031630458773140115,100.82745528020526
2024-10-27,PPO + accion continua,946.4600219726562,946.77325,946.77325,927.2552720158025,0.2229333370923996,149.07117627828333,take_profit,-0.0635372507914673,100.76391802941379
2024-11-03,PPO + accion continua,960.9400024414062,957.1799926757812,968.7854,941.6570676312829,0.6148548722267151,150.64316805088674,cierre_semana,-0.4377437564981088,100.32617427291568
2024-11-10,PPO + accion continua,957.1799926757812,964.3075317809829,945.5063,975.9377444350644,-0.5534805059432983,153.58483466689495,trailing_stop,-0.7097821421786665,99.61639213073701
2024-11-17,PPO + accion continua,975.0800170898438,973.0900268554688,988.68933,951.4701874765136,0.9681735634803772,123.42395722300178,cierre_semana,-0.30558478466127137,99.31080734607573
2024-11-24,PPO + accion continua,973.0900268554688,977.4400024414062,979.36786,951.4501895342943,0.5674790740013123,133.97285028506764,cierre_semana,0.2728738827342711,99.58368122881001
2024-12-01,PPO + accion continua,977.4400024414062,969.6799926757812,984.50586,957.7146687199319,0.6493275165557861,148.0386719907971,cierre_semana,-0.837171511873326,98.74650971693669
2024-12-08,PPO + accion continua,969.6799926757812,972.4077,972.4077,948.346891754572,0.3562690317630768,134.65344092177637,take_profit,0.06762078601690612,98.81413050295359
2024-12-15,PPO + accion continua,976.3900146484376,989.0462,989.0462,956.1338216820315,0.8988724946975708,142.89130808922604,take_profit,1.5934361256841016,100.4075666286377
2024-12-22,PPO + accion continua,991.1500244140624,988.33325,988.33325,969.1938361860933,0.03770846128463745,135.97846914323446,take_profit,-0.08256131735797227,100.32500531127972
2024-12-29,PPO + accion continua,988.6400146484376,1004.06964,1004.06964,966.6415293509182,1.0,135.26201469661973,take_profit,2.043392398687436,102.36839770996716
2025-01-05,PPO + accion continua,1004.1300048828124,1006.0700073242188,998.60046,1026.7232016868745,-0.2840292751789093,136.4895555734818,cierre_semana,-0.14314357733069355,102.22525413263646
2025-01-12,PPO + accion continua,1006.0700073242188,1013.0599975585938,1002.8771,1025.9851799650542,-0.035502251237630844,154.9257403318618,cierre_semana,-0.11567734010996586,102.1095767925265
2025-01-19,PPO + accion continua,1013.0599975585938,995.5228954473796,1012.88965,995.5228954473796,0.19341300427913666,176.95590804024334,stop_loss,-0.6809575544135329,101.42861923811296
2025-01-26,PPO + accion continua,987.0499877929688,981.3819,981.3819,1005.229647394964,-0.304701030254364,165.2095576693572,take_profit,0.2064675438607207,101.63508678197368
2025-02-02,PPO + accion continua,983.77001953125,983.2201,983.2201,1006.269383240191,-0.10272453725337982,133.31783858691426,take_profit,-0.05900351698200765,101.57608326499168
2025-02-09,PPO + accion continua,962.0700073242188,952.4400024414062,961.9705,941.3749198517933,0.021471543237566948,141.66159476386508,cierre_semana,-0.1012771461597279,101.47480611883195
2025-02-16,PPO + accion continua,952.4400024414062,932.0161666416966,953.4141,932.0161666416966,0.12892763316631317,141.9645147004203,stop_loss,-0.46346945471755635,101.0113366641144
2025-02-23,PPO + accion continua,942.2899780273438,944.97797,944.97797,918.3705786060265,0.2749056816101074,119.37837802179097,take_profit,0.03392739389842746,101.04526405801282
2025-03-02,PPO + accion continua,952.239990234375,929.1799530953608,967.3932,929.1799530953608,1.0,125.1767384585554,stop_loss,-3.093946290969656,97.95131776704316
2025-03-09,PPO + accion continua,928.510009765625,936.3650456071506,912.6079,950.4299038609735,-1.0,124.4742952965268,trailing_stop,-1.1152683919206463,96.83604937512251
2025-03-16,PPO + accion continua,937.7000122070312,926.5499877929688,948.28674,912.7274060276267,0.5362505316734314,109.08332597983329,cierre_semana,-0.7501071161778483,96.08594225894467
2025-03-23,PPO + accion continua,926.5499877929688,932.72998046875,907.11005,950.8031112214185,-1.0,110.12407810863807,cierre_semana,-0.7895782606341669,95.2963639983105
2025-03-30,PPO + accion continua,932.72998046875,928.71454,928.71454,956.2965721411244,-0.0951845794916153,113.15056962829551,take_profit,-0.010209181830960035,95.28615481647954
2025-04-06,PPO + accion continua,949.0599975585938,955.709,955.709,922.4717119123416,0.5465471744537354,102.03622647281483,take_profit,0.33968319589444507,95.62583801237399
2025-04-13,PPO + accion continua,988.8900146484376,968.9000244140624,993.58826,955.6949780160156,0.4461282193660736,85.46166470604022,cierre_semana,-0.8134490656872633,94.81238894668672
2025-04-20,PPO + accion continua,968.9000244140624,939.0298747985025,981.00934,939.0298747985025,0.7903948426246643,92.26307247957051,stop_loss,-2.2943082334513356,92.51808071323539
2025-04-27,PPO + accion continua,936.739990234375,937.3368,937.3368,963.450271656149,-0.10662543028593063,97.33935557096453,take_profit,-0.055282184458941286,92.46279852877645
2025-05-04,PPO + accion continua,947.260009765625,941.010009765625,950.91394,923.9317184875199,0.24119603633880615,112.63531099621997,cierre_semana,-0.23556616095068647,92.22723236782576
2025-05-11,PPO + accion continua,941.010009765625,939.4128,939.4128,961.6414615180778,-0.10792314261198044,126.19579543759477,take_profit,-0.03998112611125543,92.1872512417145
2025-05-18,PPO + accion continua,938.9199829101562,942.4500122070312,936.59,957.9005247307334,-0.1925603598356247,136.8081899536204,cierre_semana,-0.16744821855922437,92.01980302315528
2025-05-25,PPO + accion continua,942.4500122070312,940.5426,940.5426,958.4804283552085,-0.21741537749767303,162.29908883367867,take_profit,-0.009734029337931285,92.01006899381734
2025-06-01,PPO + accion continua,938.4299926757812,930.8038,930.8038,951.8662539200225,-0.6436803936958313,192.78802369738213,take_profit,0.9120602974393062,92.92212929125665
2025-06-08,PPO + accion continua,930.260009765625,930.856,930.856,912.5476579659863,0.3349754810333252,146.40925476145478,take_profit,-0.04178389227943574,92.88034539897721
2025-06-15,PPO + accion continua,929.6099853515624,914.0859229189874,934.66327,914.0859229189874,0.33389461040496826,166.85548045326289,stop_loss,-1.0137951424647453,91.86655025651247
2025-06-22,PPO + accion continua,940.5800170898438,941.3875,941.3875,961.0172428720626,-0.0042618028819561005,126.83890024657852,take_profit,-0.0638835200422371,91.80266673647023
2025-06-29,PPO + accion continua,930.75,927.9206,927.9206,950.0161167942172,-0.6465965509414673,133.05016207098248,take_profit,0.19499804324473327,91.99766477971497
2025-07-06,PPO + accion continua,927.2899780273438,930.8342,930.8342,945.8581480928046,-0.30376192927360535,137.83024215859575,take_profit,-0.22893841632915196,91.76872636338581
2025-07-13,PPO + accion continua,949.5599975585938,944.83875,944.83875,966.9975541243374,-0.2020663470029831,149.9176411322895,take_profit,0.075660641811189,91.84438700519699
2025-07-20,PPO + accion continua,964.4500122070312,949.75,973.44934,941.3877546141497,0.9433038234710693,115.22634305626339,cierre_semana,-1.7143035351069964,90.13008347009
2025-07-27,PPO + accion continua,949.75,946.6913,946.6913,969.706498937867,-0.2708568871021271,128.68145917111602,take_profit,0.04790851853950623,90.1779919886295
2025-08-03,PPO + accion continua,972.2000122070312,955.2231,955.2231,997.9172637952743,-0.9131534099578857,102.27108983010238,take_profit,1.579660726243667,91.75765271487317
2025-08-10,PPO + accion continua,969.8300170898438,965.510009765625,971.11774,941.986907485968,0.06034984439611435,95.88296045230743,cierre_semana,-0.07371694177438998,91.68393577309878
2025-08-17,PPO + accion continua,965.510009765625,970.4299926757812,955.2491,991.0326459434068,-0.6538835167884827,104.05087911807806,cierre_semana,-0.39872473350961285,91.28521103958917
2025-08-24,PPO + accion continua,970.4299926757812,967.8200073242188,978.6774,948.692963420043,0.5980536937713623,122.26036820165368,cierre_semana,-0.25778280357120825,91.02742823601797
2025-08-31,PPO + accion continua,967.8200073242188,972.56866,972.56866,948.5438340202704,0.43355420231819153,137.10942240394124,take_profit,0.2231117626955749,91.25053999871355
2025-09-07,PPO + accion continua,971.739990234375,954.6688879340563,986.53436,954.6688879340563,0.9545878171920776,155.8278966770217,stop_loss,-2.6911135621876063,88.55942643652594
2025-09-14,PPO + accion continua,952.3400268554688,955.0599975585938,960.5877,936.4269281693296,0.604462206363678,158.99861154822335,cierre_semana,0.19499584212275145,88.75442227864869
2025-09-21,PPO + accion continua,955.0599975585938,959.1300048828124,975.6964,938.3753901789842,0.9069477319717407,152.41437163517625,cierre_semana,0.5128706934606782,89.26729297210937
2025-09-28,PPO + accion continua,959.1300048828124,961.469970703125,957.6279,974.6984271889164,-0.4361567199230194,164.98577208554903,cierre_semana,-0.25805107736349614,89.00924189474588
2025-10-05,PPO + accion continua,961.469970703125,955.6463,955.6463,975.2207629816813,-0.636408805847168,186.70861604892312,take_profit,0.6263624673588688,89.63560436210476
2025-10-12,PPO + accion continua,950.4600219726562,954.969970703125,945.3773,966.9830164497349,-0.7648151516914368,154.6845372545358,cierre_semana,-0.6387018452624915,88.99690251684227
2025-10-19,PPO + accion continua,954.969970703125,953.2874,953.2874,970.4302833573539,-0.5177627801895142,164.91782143732362,take_profit,0.06798756691831402,89.06489008376059
2025-10-26,PPO + accion continua,946.9400024414062,941.96924,941.96924,961.4536622503348,-0.7068052291870117,174.330475587162,take_profit,0.5596401275905317,89.62453021135111
2025-11-02,PPO + accion continua,942.02001953125,944.76855,944.76855,957.7244478993839,-0.3194277584552765,161.28209137141786,take_profit,-0.23095497355663278,89.39357523779448
2025-11-09,PPO + accion continua,942.0,941.48584,941.48584,958.5859715263978,-0.3740175664424896,152.3132022866049,take_profit,-0.04506257687169367,89.34851266092278
