ds,estrategia,precio_entrada,precio_salida,take_profit,stop_loss,posicion,notional,razon_cierre,pnl,capital
2024-09-22,Kelly condicional (7 features),930.3599853515624,914.576207612711,928.9508,914.576207612711,1.0,176.8321882273156,stop_loss,-3.0884160941136605,96.91158390588635
2024-09-29,Kelly condicional (7 features),905.4000244140624,905.1515,905.1515,890.5575553425297,1.0,177.35004198732108,take_profit,-0.0486810405128416,96.8629028653735
2024-10-06,Kelly condicional (7 features),920.3900146484376,922.59076,922.59076,905.0550286889062,1.0,174.40834081443506,take_profit,0.41702793295480906,97.27993079832831
2024-10-13,Kelly condicional (7 features),929.5900268554688,938.4075,938.4075,915.608732001846,1.0,194.03879489720606,take_profit,1.8405230408838498,99.12045383921216
2024-10-20,Kelly condicional (7 features),945.9099731445312,946.4600219726562,952.7051,930.6200913571043,1.0,183.96288565073593,cierre_semana,0.1069748417328712,99.22742868094504
2024-10-27,Kelly condicional (7 features),946.4600219726562,946.77325,946.77325,927.2552720158025,1.0,146.70557212249653,take_profit,0.048551756956922806,99.27598043790196
2024-11-03,Kelly condicional (7 features),960.9400024414062,957.1799926757812,968.7854,941.6570676312829,1.0,148.41868495186796,cierre_semana,-0.580739383730954,98.695241054171
2024-11-10,Kelly condicional (7 features),957.1799926757812,945.5063,945.5063,938.4222409164981,1.0,151.088112245563,take_profit,-1.842658854985143,96.85258219918586
2024-11-17,Kelly condicional (7 features),975.0800170898438,988.68933,988.68933,998.689846703174,-1.0,119.9996175990914,take_profit,-1.7348493764065267,95.11773282277933
2024-11-24,Kelly condicional (7 features),973.0900268554688,977.4400024414062,979.36786,951.4501895342943,1.0,128.3162841936641,cierre_semana,0.5094503505566038,95.62718317333594
2024-12-01,Kelly condicional (7 features),977.4400024414062,969.6799926757812,984.50586,957.7146687199319,1.0,142.1570384677224,cierre_semana,-1.128601248165085,94.49858192517085
2024-12-08,Kelly condicional (7 features),969.6799926757812,972.4077,972.4077,948.346891754572,1.0,128.86085042325462,take_profit,0.36248524065618215,94.86106716582704
2024-12-15,Kelly condicional (7 features),976.3900146484376,989.0462,989.0462,956.1338216820315,1.0,137.17493545783714,take_profit,1.7780921380767134,96.63915930390375
2024-12-22,Kelly condicional (7 features),991.1500244140624,988.33325,988.33325,969.1938361860933,0.4216455150726069,130.8750463999995,take_profit,-0.22226314027796934,96.41689616362578
2024-12-29,Kelly condicional (7 features),988.6400146484376,1004.06964,1004.06964,966.6415293509182,1.0,129.99295225973464,take_profit,1.963793095395308,98.38068925902108
2025-01-05,Kelly condicional (7 features),1004.1300048828124,1006.0700073242188,998.60046,1026.7232016868745,-1.0,131.17267491106958,cierre_semana,-0.31901498547504786,98.06167427354603
2025-01-12,Kelly condicional (7 features),1006.0700073242188,1002.8771,1002.8771,986.1548346833835,1.0,148.61569789104308,take_profit,-0.5459610607853489,97.51571321276069
2025-01-19,Kelly condicional (7 features),1013.0599975585938,995.5228954473796,1012.88965,995.5228954473796,1.0,168.99474194098323,stop_loss,-2.9254713963828127,94.59024181637787
2025-01-26,Kelly condicional (7 features),987.0499877929688,968.8703281909735,981.3819,968.8703281909735,1.0,154.07103170393174,stop_loss,-2.8377072544913395,91.75253456188653
2025-02-02,Kelly condicional (7 features),983.77001953125,983.2201,983.2201,961.270655822309,1.0,120.35459387074005,take_profit,-0.06727725030359986,91.68525731158293
2025-02-09,Kelly condicional (7 features),962.0700073242188,952.4400024414062,961.9705,941.3749198517933,1.0,127.86749941135588,cierre_semana,-1.3438454342089143,90.34141187737401
2025-02-16,Kelly condicional (7 features),952.4400024414062,932.0161666416966,953.4141,932.0161666416966,1.0,126.38875781150213,stop_loss,-2.710242356321225,87.63116952105278
2025-02-23,Kelly condicional (7 features),942.2899780273438,944.97797,944.97797,918.3705786060265,1.0,103.56527521620639,take_profit,0.2954320165962995,87.92660153764908
2025-03-02,Kelly condicional (7 features),952.239990234375,967.3932,967.3932,975.3000273733892,-1.0,108.92509715159795,take_profit,-1.7878121902695803,86.1387893473795
2025-03-09,Kelly condicional (7 features),928.510009765625,912.6079,912.6079,906.5901156702766,1.0,109.46320423387498,take_profit,-1.9294511751062449,84.20933817227325
