ds,estrategia,precio_entrada,precio_salida,take_profit,stop_loss,posicion,notional,razon_cierre,pnl,capital
2025-06-25,Buy-and-hold,935.4400024414062,936.9299926757812,,,1.0,100.15928228753167,buy_and_hold,0.15928228753167198,100.15928228753167
2025-06-26,Buy-and-hold,936.9299926757812,930.75,,,1.0,99.49863140028587,buy_and_hold,-0.6606508872457963,99.49863140028587
2025-06-27,Buy-and-hold,930.75,919.1043090820312,,,1.0,98.25368881844474,buy_and_hold,-1.2449425818411275,98.25368881844474
2025-06-30,Buy-and-hold,919.1043090820312,931.1400146484376,,,1.0,99.54032457648314,buy_and_hold,1.2866357580383945,99.54032457648314
2025-07-01,Buy-and-hold,931.1400146484376,928.1300048828124,,,1.0,99.2185498225952,buy_and_hold,-0.32177475388794563,99.2185498225952
2025-07-02,Buy-and-hold,928.1300048828124,925.760009765625,,,1.0,98.96519363609451,buy_and_hold,-0.253356186500677,98.96519363609451
2025-07-03,Buy-and-hold,925.760009765625,927.2899780273438,,,1.0,99.12874963730525,buy_and_hold,0.1635560012107333,99.12874963730525
2025-07-04,Buy-and-hold,927.2899780273438,930.0,,,1.0,99.41845522671593,buy_and_hold,0.2897055894106901,99.41845522671593
2025-07-07,Buy-and-hold,930.0,940.9400024414062,,,1.0,100.5879586061795,buy_and_hold,1.1695033794635594,100.5879586061795
2025-07-08,Buy-and-hold,940.9400024414062,943.22998046875,,,1.0,100.83276084056835,buy_and_hold,0.24480223438885795,100.83276084056835
2025-07-09,Buy-and-hold,943.22998046875,948.9400024414062,,,1.0,101.44317112425877,buy_and_hold,0.6104102836904189,101.44317112425877
2025-07-10,Buy-and-hold,948.9400024414062,949.5599975585938,,,1.0,101.50944957242962,buy_and_hold,0.06627844817084728,101.50944957242962
2025-07-11,Buy-and-hold,949.5599975585938,937.8051147460938,,,1.0,100.252834206204,buy_and_hold,-1.256615366225617,100.252834206204
2025-07-14,Buy-and-hold,937.8051147460938,967.97998046875,,,1.0,103.47857456837612,buy_and_hold,3.2257403621721132,103.47857456837612
2025-07-15,Buy-and-hold,967.97998046875,966.8400268554688,,,1.0,103.35671174336264,buy_and_hold,-0.12186282501347852,103.35671174336264
2025-07-16,Buy-and-hold,966.8400268554688,967.4299926757812,,,1.0,103.41978001270891,buy_and_hold,0.06306826934626991,103.41978001270891
2025-07-17,Buy-and-hold,967.4299926757812,964.4500122070312,,,1.0,103.10121543764556,buy_and_hold,-0.31856457506334396,103.10121543764556
2025-07-18,Buy-and-hold,964.4500122070312,963.3900146484376,,,1.0,102.98790003999022,buy_and_hold,-0.11331539765534368,102.98790003999022
2025-07-21,Buy-and-hold,963.3900146484376,953.6199951171876,,,1.0,101.94346966436471,buy_and_hold,-1.0444303756255036,101.94346966436471
2025-07-22,Buy-and-hold,953.6199951171876,950.22998046875,,,1.0,101.58107179388772,buy_and_hold,-0.36239787047699573,101.58107179388772
2025-07-23,Buy-and-hold,950.22998046875,948.0599975585938,,,1.0,101.34909722528975,buy_and_hold,-0.23197456859796545,101.34909722528975
2025-07-24,Buy-and-hold,948.0599975585938,949.75,,,1.0,101.52976113072415,buy_and_hold,0.18066390543439556,101.52976113072415
2025-07-25,Buy-and-hold,949.75,936.902587890625,,,1.0,100.15635267311656,buy_and_hold,-1.3734084576075984,100.15635267311656
2025-07-28,Buy-and-hold,936.902587890625,958.5599975585938,,,1.0,102.47156365526881,buy_and_hold,2.3152109821522537,102.47156365526881
2025-07-29,Buy-and-hold,958.5599975585938,960.239990234375,,,1.0,102.65115750109501,buy_and_hold,0.17959384582620314,102.65115750109501
2025-07-30,Buy-and-hold,960.239990234375,981.4299926757812,,,1.0,104.91640191934765,buy_and_hold,2.265244418252633,104.91640191934765
2025-07-31,Buy-and-hold,981.4299926757812,972.2000122070312,,,1.0,103.92970256453486,buy_and_hold,-0.986699354812779,103.92970256453486
2025-08-01,Buy-and-hold,972.2000122070312,946.9133911132812,,,1.0,101.22652320212205,buy_and_hold,-2.703179362412812,101.22652320212205
2025-08-04,Buy-and-hold,946.9133911132812,966.280029296875,,,1.0,103.29684712808724,buy_and_hold,2.0703239259651856,103.29684712808724
2025-08-05,Buy-and-hold,966.280029296875,966.3499755859376,,,1.0,103.30432449583718,buy_and_hold,0.007477367749942354,103.30432449583718
2025-08-06,Buy-and-hold,966.3499755859376,974.3499755859376,,,1.0,104.15953701391645,buy_and_hold,0.8552125180792768,104.15953701391645
2025-08-07,Buy-and-hold,974.3499755859376,969.8300170898438,,,1.0,103.67634637803417,buy_and_hold,-0.4831906358822817,103.67634637803417
2025-08-08,Buy-and-hold,969.8300170898438,967.780029296875,,,1.0,103.4571994752271,buy_and_hold,-0.21914690280707297,103.4571994752271
2025-08-11,Buy-and-hold,967.780029296875,968.6900024414062,,,1.0,103.55447702826699,buy_and_hold,0.09727755303988601,103.55447702826699
2025-08-12,Buy-and-hold,968.6900024414062,956.3499755859376,,,1.0,102.23530884823808,buy_and_hold,-1.3191681800289041,102.23530884823808
2025-08-13,Buy-and-hold,956.3499755859376,952.6199951171876,,,1.0,101.8365680996048,buy_and_hold,-0.3987407486332761,101.8365680996048
