ds,posicion,razon_cierre,dias_hasta_salida,pnl,capital
2025-06-20,-1.0,cierre_periodo,5,3.0831777098041586,103.08317770980416
2025-06-27,-1.0,trailing_stop,2,1.1425081420616523,104.22568585186582
2025-07-04,-1.0,stop_loss,2,-3.126770575555966,101.09891527630985
2025-07-11,-1.0,trailing_stop,2,1.5991082714096065,102.69802354771946
2025-07-18,-1.0,take_profit,4,4.275050048998206,106.97307359671767
2025-07-25,-1.0,trailing_stop,2,1.4712503866178395,108.44432398333551
2025-08-01,1.0,stop_loss,1,-3.3911624421008266,105.05316154123469
2025-08-08,-1.0,trailing_stop,5,1.1461889782055694,106.19935051944026
2025-08-15,-1.0,cierre_periodo,5,-1.376603850307329,104.82274666913293
2025-08-22,-1.0,take_profit,1,3.291155845912314,108.11390251504524
2025-08-29,-1.0,cierre_periodo,5,-1.481147457634916,106.63275505741032
2025-09-05,-1.0,take_profit,4,2.5041107726288736,109.1368658300392
2025-09-12,-1.0,trailing_stop,2,2.3569561886918122,111.49382201873101
2025-09-19,-1.0,trailing_stop,5,-0.17840070794499893,111.31542131078601
2025-09-26,-1.0,cierre_periodo,5,-1.1296819393537068,110.1857393714323
2025-10-03,-1.0,take_profit,1,2.8134098547750654,112.99914922620736
2025-10-10,1.0,take_profit,2,1.7931180528204387,114.7922672790278
2025-10-17,-1.0,take_profit,5,2.91950400830069,117.71177128732849
2025-10-24,-1.0,trailing_stop,2,5.288768662416997,123.00053994974549
2025-10-31,-1.0,trailing_stop,2,3.3552117171490323,126.35575166689452
2025-11-07,-1.0,trailing_stop,2,2.42593481954665,128.78168648644117
2025-11-14,-1.0,trailing_stop,3,2.1765577455556686,130.95824423199684
2025-11-21,-1.0,stop_loss,1,-3.928747326959936,127.02949690503691
2025-11-28,-1.0,take_profit,3,1.5648201678781413,128.59431707291506
2025-12-05,-1.0,stop_loss,3,-4.148100891411084,124.44621618150397
2025-12-12,-1.0,cierre_periodo,5,10.87006903257646,135.31628521408044
2026-01-09,-1.0,cierre_periodo,5,9.41380087198026,144.7300860860607
2026-01-16,-1.0,cierre_periodo,5,8.374640987223877,153.10472707328458
2026-01-23,-1.0,cierre_periodo,5,9.672636034042519,162.7773631073271
2026-01-30,1.0,trailing_stop,3,0.9549321270123035,163.7322952343394
2026-02-06,-1.0,cierre_periodo,5,8.309745131580963,172.04204036592037
2026-02-13,-1.0,stop_loss,1,-5.161261210977535,166.88077915494284
2026-02-20,-1.0,take_profit,3,0.5421895415918075,167.42296869653464
2026-02-27,-1.0,stop_loss,1,-5.022689060896062,162.40027963563858
2026-03-06,-1.0,stop_loss,2,-4.872008389069135,157.52827124656946
2026-03-13,1.0,cierre_periodo,5,-1.5670692181905252,155.96120202837892
2026-03-20,-1.0,stop_loss,1,-4.900702173055502,151.06049985532343
2026-03-27,-1.0,cierre_periodo,5,5.022288696134412,156.08278855145784
2026-04-03,-1.0,cierre_periodo,5,12.063238247660596,168.14602679911843
2026-04-10,-1.0,cierre_periodo,5,2.9301040399387395,171.07613083905716
2026-04-17,-1.0,trailing_stop,3,-2.035498021201295,169.04063281785585
2026-04-24,-1.0,trailing_stop,4,-2.913597702419084,166.12703511543677
2026-05-01,-1.0,trailing_stop,2,-4.186203217998603,161.94083189743816
2026-05-08,-1.0,stop_loss,3,-4.858224956923148,157.082606940515
2026-05-15,-1.0,stop_loss,3,-4.7124782082154315,152.37012873229958
2026-05-22,-1.0,cierre_periodo,5,3.6924307082787453,156.06255944057833
2026-05-29,-1.0,cierre_periodo,5,-2.845548570080731,153.2170108704976
2026-06-05,-1.0,stop_loss,1,-4.596510326114944,148.62050054438265
2026-06-12,-1.0,take_profit,1,1.4864899159035891,150.10699046028623
2026-06-19,-1.0,stop_loss,3,-4.503209713808641,145.60378074647758
2026-06-26,-1.0,cierre_periodo,5,-2.862539094710488,142.7412416517671
2026-07-03,-1.0,trailing_stop,2,-1.6616632833457223,141.07957836842138
2026-07-10,-1.0,cierre_periodo,5,1.8500798478439395,142.92965821626532
2026-07-17,-1.0,stop_loss,1,-4.287889746488035,138.64176846977728
2026-07-24,-1.0,cierre_periodo,5,12.327446062245802,150.96921453202307
2026-07-31,-1.0,cierre_periodo,5,7.42270957412202,158.3919241061451
2026-08-07,-1.0,cierre_periodo,5,1.160223822256651,159.55214792840175
2026-08-14,-1.0,trailing_stop,3,-3.9026713644516637,155.6494765639501
2026-08-21,-1.0,take_profit,2,3.4949919169091714,159.14446848085925
2026-08-28,-1.0,stop_loss,1,-4.774334054425828,154.37013442643342
