ds,estrategia,posicion,pnl,capital
2025-07-17,"Kelly diario (panel pooled, 13 pares)",1.0,0.25898236622107484,100.25898236622108
2025-07-18,"Kelly diario (panel pooled, 13 pares)",1.0,0.11031282754112982,100.36929519376221
2025-07-21,"Kelly diario (panel pooled, 13 pares)",1.0,1.028302656609904,101.39759785037212
2025-07-22,"Kelly diario (panel pooled, 13 pares)",0.6383968761949135,0.19856984667089056,101.59616769704301
2025-07-23,"Kelly diario (panel pooled, 13 pares)",1.0,0.18174199611165892,101.77790969315467
2025-07-24,"Kelly diario (panel pooled, 13 pares)",-1.0,0.13021651065404205,101.9081262038087
2025-07-25,"Kelly diario (panel pooled, 13 pares)",1.0,1.3464758421532181,103.25460204596192
2025-07-28,"Kelly diario (panel pooled, 13 pares)",-1.0,2.2812754096087584,105.53587745557067
2025-07-29,"Kelly diario (panel pooled, 13 pares)",1.0,-0.23740876077762468,105.29846869479304
2025-07-30,"Kelly diario (panel pooled, 13 pares)",-1.0,2.220844367206109,107.51931306199916
2025-07-31,"Kelly diario (panel pooled, 13 pares)",-1.0,-1.0207787976942306,106.49853426430492
2025-08-01,"Kelly diario (panel pooled, 13 pares)",-1.0,-2.843964514869407,103.65456974943551
2025-08-04,"Kelly diario (panel pooled, 13 pares)",-1.0,2.0774935707512663,105.73206332018678
2025-08-05,"Kelly diario (panel pooled, 13 pares)",-0.9666400819106415,-0.04370463949548659,105.6883586806913
2025-08-06,"Kelly diario (panel pooled, 13 pares)",-1.0,0.8149208851921766,106.50327956588347
2025-08-07,"Kelly diario (panel pooled, 13 pares)",1.0,0.4431141097312543,106.94639367561473
2025-08-08,"Kelly diario (panel pooled, 13 pares)",1.0,0.22653784424489629,107.17293151985963
2025-08-11,"Kelly diario (panel pooled, 13 pares)",-1.0,0.04709021022615373,107.22002173008579
2025-08-12,"Kelly diario (panel pooled, 13 pares)",1.0,1.3298771866733465,108.54989891675913
2025-08-13,"Kelly diario (panel pooled, 13 pares)",-1.0,-0.4793017229077406,108.0705971938514
2025-08-14,"Kelly diario (panel pooled, 13 pares)",-1.0,1.4427935151370666,109.51339070898847
2025-08-15,"Kelly diario (panel pooled, 13 pares)",1.0,0.16231919161564776,109.67570990060412
2025-08-18,"Kelly diario (panel pooled, 13 pares)",-1.0,-0.04459207128969503,109.63111782931442
2025-08-19,"Kelly diario (panel pooled, 13 pares)",-1.0,-0.07399786587343234,109.55711996344098
2025-08-20,"Kelly diario (panel pooled, 13 pares)",-0.796900630661162,0.20314417615023178,109.76026413959121
2025-08-21,"Kelly diario (panel pooled, 13 pares)",1.0,-0.5819453372695867,109.17831880232163
2025-08-22,"Kelly diario (panel pooled, 13 pares)",1.0,1.2413837146143258,110.41970251693596
2025-08-25,"Kelly diario (panel pooled, 13 pares)",-1.0,0.2443274302168764,110.66402994715283
2025-08-26,"Kelly diario (panel pooled, 13 pares)",0.5878600020381431,-0.2965037968206711,110.36752615033215
2025-08-27,"Kelly diario (panel pooled, 13 pares)",-1.0,0.1864872457996547,110.55401339613181
2025-08-28,"Kelly diario (panel pooled, 13 pares)",1.0,-0.015299319402833265,110.53871407672898
2025-08-29,"Kelly diario (panel pooled, 13 pares)",1.0,0.21284565022353027,110.75155972695251
2025-09-01,"Kelly diario (panel pooled, 13 pares)",-1.0,0.05916004086622965,110.81071976781874
