ds,posicion,razon_cierre,dias_hasta_salida,pnl,capital
2025-06-20,-1.0,cierre_periodo,3,1.5382490104232962,101.5382490104233
2025-06-25,-1.0,take_profit,2,1.2722647810726544,102.81051379149595
2025-06-30,-1.0,stop_loss,1,-3.0843154137448434,99.7261983777511
2025-07-03,1.0,take_profit,3,2.4482601689729204,102.17445854672403
2025-07-08,-1.0,stop_loss,3,-3.2374984135248006,98.93696013319922
2025-07-11,-1.0,trailing_stop,2,1.56491205533433,100.50187218853355
2025-07-16,1.0,cierre_periodo,3,-1.074315840975242,99.42755634755831
2025-07-21,-1.0,cierre_periodo,3,4.465237694697548,103.89279404225586
2025-07-24,-1.0,trailing_stop,3,0.7066894475732026,104.59948348982905
2025-07-29,-1.0,stop_loss,2,-3.1379845046948747,101.46149898513418
2025-08-01,1.0,stop_loss,1,-3.1728025224308776,98.28869646270331
2025-08-06,1.0,cierre_periodo,3,0.3225876002611903,98.6112840629645
2025-08-11,1.0,trailing_stop,2,-2.736301277988528,95.87498278497597
2025-08-14,-1.0,stop_loss,1,-2.9996004105663125,92.87538237440965
2025-08-19,1.0,take_profit,2,0.36227912302998766,93.23766149743965
2025-08-22,-1.0,take_profit,1,2.0806331219936878,95.31829461943333
2025-08-27,1.0,cierre_periodo,3,-0.1784652955188532,95.13982932391448
2025-09-01,-1.0,cierre_periodo,3,-0.8379321899353371,94.30189713397914
2025-09-04,1.0,cierre_periodo,3,0.5994237957634078,94.90132092974255
2025-09-09,-1.0,take_profit,1,0.8762424844372172,95.77756341417977
2025-09-12,-1.0,trailing_stop,2,2.068444233852454,97.84600764803223
2025-09-17,1.0,cierre_periodo,3,2.72978108256599,100.57578873059822
2025-09-22,-1.0,cierre_periodo,3,1.0327126836883598,101.60850141428658
2025-09-25,-1.0,stop_loss,1,-3.048255042428625,98.56024637185796
2025-09-30,-1.0,cierre_periodo,3,1.5427790391972755,100.10302541105523
2025-10-03,-1.0,take_profit,1,3.7197453056166734,103.8227707166719
2025-10-08,-1.0,take_profit,3,3.9674550257220598,107.79022574239396
2025-10-13,-1.0,stop_loss,1,-3.233706772271755,104.5565189701222
2025-10-16,1.0,trailing_stop,3,-2.673406608721789,101.8831123614004
2025-10-21,1.0,cierre_periodo,3,-1.5543684659809494,100.32874389541946
2025-10-24,-1.0,trailing_stop,2,4.286604188471616,104.61534808389108
2025-10-29,-1.0,cierre_periodo,3,5.604543471288344,110.21989155517942
2025-11-03,1.0,cierre_periodo,3,6.203137293093281,116.4230288482727
2025-11-06,1.0,stop_loss,2,-3.4926908654481763,112.93033798282451
2025-11-11,-1.0,cierre_periodo,3,3.2991150442397594,116.22945302706427
2025-11-14,-1.0,trailing_stop,3,1.9644106483602433,118.19386367542451
2025-11-19,-1.0,trailing_stop,3,-2.7166213727660797,115.47724230265842
2025-11-24,1.0,trailing_stop,3,-2.704186206711399,112.77305609594703
2025-11-27,-1.0,cierre_periodo,3,-1.9411319066393624,110.83192418930767
2025-12-02,-1.0,take_profit,1,2.377029708491771,113.20895389779945
2025-12-05,-1.0,stop_loss,3,-3.6518111629529173,109.55714273484654
2025-12-10,-1.0,take_profit,2,4.8296582284718355,114.38680096331836
2026-01-05,-1.0,take_profit,1,1.0560946610072415,115.4428956243256
2026-01-08,-1.0,cierre_periodo,3,6.229861990680987,121.67275761500659
2026-01-13,-1.0,cierre_periodo,3,0.6699884768870819,122.34274609189367
2026-01-16,1.0,cierre_periodo,3,1.042845732914267,123.38559182480795
2026-01-21,1.0,stop_loss,1,-3.701567754744271,119.68402407006367
2026-01-26,-1.0,cierre_periodo,3,4.628963621816762,124.31298769188044
2026-01-29,-1.0,trailing_stop,2,-1.442623962862315,122.87036372901812
2026-02-03,-1.0,take_profit,1,2.7376575421713345,125.60802127118946
2026-02-06,-1.0,cierre_periodo,3,7.684417170619571,133.29243844180903
2026-02-11,-1.0,trailing_stop,3,-3.256942681857251,130.03549575995177
2026-02-16,-1.0,cierre_periodo,3,0.5933900952826372,130.62888585523442
2026-02-19,1.0,take_profit,1,2.0303562889811984,132.65924214421563
2026-02-24,-1.0,take_profit,1,-0.06795108781285836,132.59129105640275
2026-02-27,-1.0,stop_loss,1,-3.9777387316921007,128.61355232471064
2026-03-04,-1.0,trailing_stop,2,-0.9738068344411435,127.63974549026949
2026-03-09,-1.0,take_profit,2,1.0231897118972184,128.66293520216672
2026-03-12,-1.0,stop_loss,1,-3.8598880560649746,124.80304714610175
2026-03-17,1.0,cierre_periodo,3,0.9424401453065118,125.74548729140825
2026-03-20,1.0,take_profit,1,-0.14624195077131064,125.59924534063694
2026-03-25,-1.0,trailing_stop,2,-3.6900359776592575,121.90920936297768
2026-03-30,-1.0,cierre_periodo,3,3.7193554241830094,125.62856478716068
2026-04-02,-1.0,cierre_periodo,3,-1.3344820957282642,124.29408269143242
2026-04-07,-1.0,cierre_periodo,3,10.027766262290644,134.32184895372308
2026-04-10,-1.0,cierre_periodo,3,2.2938781724583532,136.61572712618144
2026-04-15,-1.0,cierre_periodo,3,-1.9060164124339143,134.7097107137475
2026-04-20,-1.0,trailing_stop,2,0.5849077345052779,135.29461844825278
2026-04-23,-1.0,cierre_periodo,3,-1.9121906418141597,133.3824278064386
2026-04-28,1.0,cierre_periodo,3,3.4888071864581844,136.8712349928968
