ds,estrategia,posicion,pnl,capital
2026-06-26,Buy-and-hold,1.0,0.22329379800156737,95.31352144822144
2026-06-29,Buy-and-hold,1.0,-0.02377493093531622,95.28974651728612
2026-06-30,Buy-and-hold,1.0,-0.019642080679840607,95.27010443660627
2026-07-01,Buy-and-hold,1.0,0.3607883627604516,95.63089279936672
2026-07-02,Buy-and-hold,1.0,-0.03308173112894452,95.59781106823777
2026-07-03,Buy-and-hold,1.0,-0.4031705843879778,95.1946404838498
2026-07-06,Buy-and-hold,1.0,0.6967670045979564,95.89140748844775
2026-07-07,Buy-and-hold,1.0,-0.11268484383593746,95.77872264461182
2026-07-08,Buy-and-hold,1.0,0.8445968498430529,96.62331949445488
2026-07-09,Buy-and-hold,1.0,-0.7960058882897435,95.82731360616513
2026-07-10,Buy-and-hold,1.0,-0.009306800193616545,95.81800680597152
2026-07-13,Buy-and-hold,1.0,0.3752628031971743,96.1932696091687
2026-07-14,Buy-and-hold,1.0,-0.5634115997895944,95.6298580093791
2026-07-15,Buy-and-hold,1.0,-0.05892624203952182,95.57093176733959
2026-07-16,Buy-and-hold,1.0,-0.03617979139680136,95.53475197594278
2026-07-17,Buy-and-hold,1.0,1.0182712059987387,96.55302318194153
2026-07-20,Buy-and-hold,1.0,-0.020670560972424614,96.5323526209691
2026-07-21,Buy-and-hold,1.0,0.040312641652265224,96.57266526262137
2026-07-22,Buy-and-hold,1.0,0.18298115634930218,96.75564641897067
2026-07-23,Buy-and-hold,1.0,0.6151006216107607,97.37074704058143
2026-07-24,Buy-and-hold,1.0,0.4238474550554373,97.79459449563687
2026-07-27,Buy-and-hold,1.0,-0.6151006216107491,97.17949387402612
2026-07-28,Buy-and-hold,1.0,-0.5851169507496614,96.59437692327646
2026-07-29,Buy-and-hold,1.0,0.054787082089011424,96.64916400536546
2026-07-30,Buy-and-hold,1.0,-1.0193059959863573,95.6298580093791
2026-07-31,Buy-and-hold,1.0,-0.2170913677708307,95.41276664160827
2026-08-03,Buy-and-hold,1.0,0.17677241642351893,95.58953905803179
2026-08-04,Buy-and-hold,1.0,-1.0544509973955165,94.53508806063627
2026-08-05,Buy-and-hold,1.0,-0.09717561341157249,94.43791244722469
2026-08-06,Buy-and-hold,1.0,0.19228164684787216,94.63019409407256
2026-08-07,Buy-and-hold,1.0,-0.2977292704654424,94.33246482360713
2026-08-10,Buy-and-hold,1.0,0.25741031911814244,94.58987514272526
2026-08-11,Buy-and-hold,1.0,-0.15196269550057215,94.43791244722469
2026-08-12,Buy-and-hold,1.0,0.058926242039521806,94.49683868926421
2026-08-13,Buy-and-hold,1.0,-0.009306800193628298,94.48753188907058
2026-08-14,Buy-and-hold,1.0,-0.09304276315608512,94.39448912591449
2026-08-17,Buy-and-hold,1.0,0.17470914614329258,94.56919827205778
2026-08-18,Buy-and-hold,1.0,0.8425335795628384,95.41173185162062
2026-08-19,Buy-and-hold,1.0,-0.18401594633693263,95.22771590528369
2026-08-20,Buy-and-hold,1.0,0.11475442381119855,95.34247032909488
2026-08-21,Buy-and-hold,1.0,-0.11785248407905537,95.22461784501583
2026-08-24,Buy-and-hold,1.0,-0.924199962550034,94.3004178824658
2026-08-25,Buy-and-hold,1.0,0.05996103202715234,94.36037891449294
2026-08-26,Buy-and-hold,1.0,0.6667833337368568,95.0271622482298
2026-08-27,Buy-and-hold,1.0,0.3566555125049759,95.38381776073477
2026-08-28,Buy-and-hold,1.0,0.9138646820638334,96.2976824427986
2026-08-31,Buy-and-hold,1.0,0.2605146890810339,96.55819713187964
2026-09-01,Buy-and-hold,1.0,0.16643713593731832,96.72463426781695
2026-09-02,Buy-and-hold,1.0,0.20261692733409614,96.92725119515104
2026-09-03,Buy-and-hold,1.0,-0.5127510582610235,96.41450013689003
2026-09-04,Buy-and-hold,1.0,-0.21502809749062782,96.1994720393994
2026-09-07,Buy-and-hold,1.0,0.34425065204351424,96.54372269144291
2026-09-08,Buy-and-hold,1.0,-0.977958564346473,95.56576412709643
2026-09-09,Buy-and-hold,1.0,0.18194636636167152,95.7477104934581
2026-09-10,Buy-and-hold,1.0,1.5444682244038885,97.29217871786199
