ds,posicion,razon_cierre,dias_hasta_salida,pnl,capital
2025-06-20,-1.0,take_profit,6,3.6036767646318943,103.6036767646319
2025-07-04,-1.0,stop_loss,2,-3.1081103029389485,100.49556646169295
2025-07-18,-1.0,take_profit,4,4.183367522419114,104.67893398411206
2025-08-01,-1.0,take_profit,1,2.593884379348561,107.27281836346063
2025-08-15,-1.0,cierre_periodo,10,-0.6528670294413635,106.61995133401926
2025-08-29,-1.0,take_profit,9,1.0038895934639183,107.62384092748319
2025-09-12,-1.0,trailing_stop,2,2.3242803977883253,109.94812132527152
2025-09-26,-1.0,trailing_stop,7,2.365995049666676,112.3141163749382
2025-10-10,-1.0,trailing_stop,2,-1.7843781499149733,110.52973822502322
2025-10-24,-1.0,trailing_stop,2,4.966081211731665,115.49581943675489
2025-11-07,-1.0,trailing_stop,2,2.2174323383579346,117.71325177511282
2025-11-21,-1.0,stop_loss,1,-3.5313975532534116,114.18185422185941
2025-12-05,-1.0,stop_loss,3,-3.6831942659807053,110.49865995587871
2026-01-09,-1.0,trailing_stop,7,5.0716735741846515,115.57033353006337
2026-01-23,-1.0,trailing_stop,6,3.882342531617028,119.45267606168039
2026-02-06,-1.0,trailing_stop,6,5.626649969206819,125.07932603088722
2026-02-20,-1.0,take_profit,3,0.4063781508374526,125.48570418172467
2026-03-06,-1.0,stop_loss,2,-3.7645711254517233,121.72113305627295
2026-03-20,-1.0,stop_loss,1,-3.8247911244433173,117.89634193182962
2026-04-03,-1.0,cierre_periodo,10,11.126193223046597,129.0225351548762
2026-04-17,-1.0,trailing_stop,3,-1.5351359287240027,127.4873992261522
2026-05-01,-1.0,trailing_stop,2,-3.2125304621487225,124.27486876400349
2026-05-15,-1.0,stop_loss,3,-3.7282460629200904,120.5466227010834
2026-05-29,-1.0,trailing_stop,6,-2.9646598342717447,117.58196286681165
2026-06-12,-1.0,take_profit,1,1.1760450372152378,118.75800790402688
2026-06-26,-1.0,stop_loss,7,-3.5627402371207837,115.1952676669061
2026-07-10,-1.0,trailing_stop,6,-1.9346673429757841,113.26060032393032
2026-07-24,-1.0,take_profit,8,15.42579347281308,128.6863937967434
2026-08-07,-1.0,trailing_stop,8,-1.8812207354968382,126.80517306124656
2026-08-21,-1.0,take_profit,2,2.847314778403635,129.6524878396502
