ds,y,y_next,vol_realizada,posicion_cruda,pos,ventana,seed
2025-08-29,0.0010332499766818,0.0010352395308843,0.0095996154256529,-0.07761373,-0.07639690010523123,1,42
2025-09-01,0.0010352395308843,0.0010341689183384,0.0074029168887196,0.25479156,0.3252169578017443,1,42
2025-09-02,0.0010341689183384,0.0010276013574072,0.0058590188170589,0.16955218,0.2734446766563491,1,42
2025-09-03,0.0010276013574072,0.0010331539376035,0.0060279587059093,0.08520961,0.13357012104141175,1,42
2025-09-04,0.0010331539376035,0.0010290818635124,0.0058566669610098,-0.07125116,-0.11495620425898337,1,42
2025-09-05,0.0010290818635124,0.0010344363638223,0.0058385817183217,-0.16218485,-0.2624786199742523,1,42
2025-09-08,0.0010344363638223,0.0010308853476674,0.0059395175720854,-0.26031613,-0.4141340143356911,1,42
2025-09-09,0.0010308853476674,0.0010344792097397,0.0059876415217971,-0.2707801,-0.4273187446236313,1,42
2025-09-10,0.0010344792097397,0.0010401605849481,0.0052478694709792,-0.2898708,-0.5219302053665521,1,42
2025-09-11,0.0010401605849481,0.0010500451223308,0.0053289168090619,-0.3793493,-0.6726534186317217,1,42
2025-09-12,0.0010500451223308,0.0010640642813286,0.0048293365439033,-0.09230205,-0.18059880485125188,1,42
2025-09-15,0.0010640642813286,0.0010514473091349,0.0055877875950711,-0.09632244,-0.16288405731445,1,42
2025-09-16,0.0010514473091349,0.0010556763609681,0.0063167318844184,-0.069530986,-0.1040104477038982,1,42
2025-09-17,0.0010556763609681,0.0010508175198679,0.006361143875818,-0.059759397,-0.08876913648172728,1,42
2025-09-18,0.0010508175198679,0.0010470546379874,0.0064272161527856,-0.122932695,-0.18073219367328733,1,42
2025-09-19,0.0010470546379874,0.0010471862079747,0.0063771361841159,-0.23859556,-0.35353115441070676,1,42
2025-09-22,0.0010471862079747,0.0010462549545287,0.0058780468285471,-0.30164954,-0.48490942175612295,1,42
2025-09-23,0.0010462549545287,0.0010547521560971,0.0058437960456638,-0.2646389,-0.42790724400476815,1,42
2025-09-24,0.0010547521560971,0.0010504091235828,0.0059926340328929,-0.30751556,-0.4848867648891817,1,42
2025-09-25,0.0010504091235828,0.0010426115280609,0.0060610197164845,-0.1527186,-0.23808786329962847,1,42
2025-09-26,0.0010426115280609,0.0010421986116062,0.0063389753562969,0.31673172,0.4721320682782851,1,42
2025-09-29,0.0010421986116062,0.001036333862696,0.0063318293722169,0.032456607,0.048435624733334494,1,42
2025-09-30,0.001036333862696,0.0010403012606795,0.0064667151240447,0.08753617,0.12790715229340263,1,42
2025-10-01,0.0010403012606795,0.0010421551901637,0.0063297016335028,-0.033217058,-0.04958712641973128,1,42
2025-10-02,0.0010421551901637,0.0010400740849646,0.0062371914848019,-0.060892627,-0.09225005194813442,1,42
2025-10-03,0.0010400740849646,0.0010555915458611,0.0061800452083701,-0.09688538,-0.14813497886904017,1,42
2025-10-07,0.0010401173331579,0.0010426332905224,0.0076982013952328,0.3346725,0.41079182046491364,2,42
2025-10-08,0.0010426332905224,0.0010521110932733,0.0076797808765722,0.10919147,0.13434790295101412,2,42
2025-10-09,0.0010521110932733,0.001052122106014,0.0078440367386742,-0.11726825,-0.14126410449643975,2,42
2025-10-10,0.001052122106014,0.0010559327255361,0.007560022502344,0.011574791,0.01446708619083299,2,42
2025-10-13,0.0010559327255361,0.0010454236712785,0.0069598460563538,-0.30914485,-0.41971392429423143,2,42
2025-10-14,0.0010454236712785,0.0010407451999883,0.0068032680745564,0.275111,0.3821038025307382,2,42
2025-10-15,0.0010407451999883,0.0010426224091781,0.0067858765601946,-0.2019937,-0.28126965257921493,2,42
2025-10-16,0.0010426224091781,0.0010471533458415,0.0067432644622304,-0.0032397953,-0.004539817531268863,2,42
2025-10-17,0.0010471533458415,0.0010409618222931,0.006778292326276,-0.059335362,-0.08271500332395634,2,42
2025-10-20,0.0010409618222931,0.0010520225267919,0.0069066534148497,0.3134463,0.42883132829466203,2,42
2025-10-21,0.0010520225267919,0.0010515799854496,0.0073180464416293,-0.02591991,-0.03346796808322296,2,42
2025-10-22,0.0010515799854496,0.0010529086601737,0.0070834465933902,-0.054575004,-0.07280147161930008,2,42
2025-10-23,0.0010529086601737,0.0010560331144758,0.0070265290630199,-0.15464292,-0.20796019897113402,2,42
2025-10-24,0.0010560331144758,0.0010741670943491,0.0068188335236646,0.31435633,0.43561529562044937,2,42
2025-10-27,0.0010741670943491,0.0010639429450205,0.0077313470488472,-0.15673092,-0.19155368454981733,2,42
2025-10-28,0.0010639429450205,0.0010614584714091,0.0079683532909591,-0.0059197634,-0.007019833022335443,2,42
2025-10-29,0.0010614584714091,0.001063252904931,0.007985383884065,0.044374604,0.05250851017154749,2,42
2025-10-30,0.001063252904931,0.0010615485650693,0.0079849437862448,-0.06710224,-0.07940651463834923,2,42
2025-10-31,0.0010615485650693,0.0010766696001707,0.007977620931039,-0.18766508,-0.2222803530816459,2,42
2025-11-03,0.0010766696001707,0.0010654960084219,0.007918248439241,-0.33796337,-0.4033030500027521,2,42
2025-11-04,0.0010654960084219,0.0010566468205726,0.0075131624322125,-0.08151401,-0.1025180868609088,2,42
2025-11-05,0.0010566468205726,0.0010599733078743,0.007801370693525,-0.12104194,-0.14660742698915738,2,42
2025-11-06,0.0010599733078743,0.0010615711252653,0.0075759290461642,-0.106001824,-0.13221126468851857,2,42
2025-11-07,0.0010615711252653,0.0010752738276289,0.0075795520450992,-0.108344585,-0.13506869018523954,2,42
2025-11-10,0.0010752738276289,0.0010667349349245,0.0080475100757059,-0.22640632,-0.2658385908368068,2,42
2025-11-11,0.0010667349349245,0.0010687985579569,0.007914402535057,0.1394902,0.16653923470602258,2,42
2025-11-12,0.0010687985579569,0.0010758240586408,0.0078093211712836,0.32202002,0.38963735739810645,2,42
2025-11-13,0.0010758240586408,0.0010759861356454,0.0078961724413671,0.06291982,0.07529425166981332,2,42
2025-11-14,0.0010759861356454,0.0010890194285346,0.0078743608255268,0.17439267,0.20926852401392715,2,42
2025-11-17,0.0010890194285346,0.0010829894898989,0.0080228080162131,-0.2220534,-0.2615303068545908,2,42
2025-11-18,0.0010829894898989,0.0010730764822425,0.0079532407259698,-0.20809627,-0.2472356838057216,2,42
2025-11-19,0.0010730764822425,0.0010730189247294,0.0082965236350352,-0.16950741,-0.19305611589323696,2,42
2025-11-20,0.0010730189247294,0.0010750953864995,0.0082996491608771,-0.099288225,-0.11303918793189088,2,42
2025-11-21,0.0010750953864995,0.0010654506240306,0.0082896654414487,0.060319614,0.06875630754194666,2,42
2025-11-24,0.0010654506240306,0.0010631059538475,0.0076421900852244,0.18580554,0.22973746652748445,2,42
2025-11-25,0.0010631059538475,0.0010695644482104,0.0073496647245227,0.195485,0.25132570654154207,2,42
2025-11-26,0.0010695644482104,0.0010802635700693,0.0074505012102273,0.10507778,0.13326509450647608,2,42
2025-11-27,0.0010802635700693,0.0010788883077981,0.0077500666719677,0.06040954,0.07365311231492813,2,42
2025-11-28,0.0010788883077981,0.0010780857424279,0.0077450377495881,0.2685358,0.327619439088849,2,42
2025-12-01,0.0010780857424279,0.0010760787831009,0.0070832352737206,-0.11664939,-0.15561154301228228,2,42
2025-12-02,0.0010760787831009,0.0010828839107337,0.0066614246264272,-0.04756173,-0.06746547039833299,2,42
2025-12-03,0.0010828839107337,0.001088790883237,0.006440452365981,0.03838243,0.05631279436356136,2,42
2025-12-04,0.001088790883237,0.0010902391126475,0.0064966632002248,-0.18168727,-0.2642561775420675,2,42
2025-12-05,0.0010902391126475,0.001085328523194,0.0064965470524936,0.07180514,0.1044393018483623,2,42
2025-12-08,0.001085328523194,0.0010837876181101,0.0060217093824209,0.008267427,0.012973034794156272,2,42
2025-12-09,0.0010837876181101,0.0010802869327545,0.0057085646528065,0.01716686,0.028415477331970456,2,42
2025-12-10,0.0010802869327545,0.0010830363808075,0.0057708843759892,0.106152266,0.17381125942107428,2,42
2025-12-11,0.0010830363808075,0.00109439124487,0.005618474298842,-0.057616,-0.0968982034448118,2,42
2025-12-12,0.00109439124487,0.0010992030777686,0.0060540672790533,-0.15810032,-0.24676099541154425,2,42
2025-12-15,0.0010992030777686,0.0010942954174175,0.0055284789858144,-0.21007061,-0.35904643765781236,2,42
2025-12-16,0.0010942954174175,0.0010947626525302,0.0054716989255972,-0.2122064,-0.3664605763748991,2,42
2025-12-17,0.0010947626525302,0.0010900133184671,0.0049728317010441,0.18472585,0.35100630722110693,2,42
2025-12-18,0.0010900133184671,0.0010981287708799,0.005111498341759,0.27910128,0.5159464116465069,2,42
2025-12-19,0.0010981287708799,0.0010987320455152,0.0053191981244264,0.05051229,0.08973087841746441,2,42
2025-12-22,0.0010987320455152,0.0010996866188462,0.00476743003973,-0.10771346,-0.21348956896885274,2,42
2025-12-23,0.0010996866188462,0.0011021469734246,0.0046894102254871,0.112585686,0.2268589624646961,2,42
2025-12-24,0.0011021469734246,0.0011063783006153,0.0045787295245333,-0.0015459458,-0.0031903642032332325,2,42
2025-12-26,0.0011063783006153,0.0011044841760934,0.0041703012904675,-0.008098943,-0.018350669582807247,2,42
2025-12-29,0.0011044841760934,0.0010937927262783,0.0041851264588453,-0.24110664,-0.5443667504141961,2,42
2025-12-31,0.0011111851871093,0.0011115557153055,0.0058409659319591,0.026602907,0.04303635229494949,3,42
2026-01-02,0.0011115557153055,0.001103679670987,0.0057398693962797,-0.23266391,-0.3830169797380413,3,42
2026-01-05,0.001103679670987,0.0011067823383911,0.0059465539169918,0.21573128,0.34279838254728406,3,42
2026-01-06,0.0011067823383911,0.0011192818779287,0.0059642166338857,-0.118368424,-0.1875311704846689,3,42
2026-01-07,0.0011192818779287,0.0011175181820085,0.0062639322872898,-0.2606466,-0.3931841712928579,3,42
2026-01-08,0.0011175181820085,0.0011154614227634,0.0062679148935032,-0.290924,-0.438578630212064,3,42
2026-01-09,0.0011154614227634,0.001117780528869,0.0062196981976883,0.08716353,0.13242089335357998,3,42
2026-01-12,0.001117780528869,0.001131644187694,0.0062168687608034,-0.006256264,-0.009508990084902767,3,42
2026-01-13,0.001131644187694,0.0011292417297551,0.0063715463994237,-0.32782075,-0.48616375995545436,3,42
2026-01-14,0.0011292417297551,0.0011346358607674,0.0063919498636048,-0.20925665,-0.30934059446630546,3,42
2026-01-15,0.0011346358607674,0.0011331316233632,0.0062819201003446,-0.06403615,-0.09632163391404572,3,42
2026-01-16,0.0011331316233632,0.0011284261808924,0.006314393449983,-0.14637777,-0.21904558878975072,3,42
2026-01-19,0.0011284261808924,0.0011270272681578,0.0063050921367872,-0.16250084,-0.24353152628452612,3,42
2026-01-20,0.0011270272681578,0.0011304416822771,0.0061903344128405,-0.31472102,-0.4803996246232983,3,42
2026-01-21,0.0011304416822771,0.0011437067855235,0.0061993038969895,-0.19426878,-0.29610864510919793,3,42
2026-01-22,0.0011437067855235,0.0011477761836441,0.00660537925451,-0.27331054,-0.3909755633814138,3,42
2026-01-23,0.0011477761836441,0.0011493724716734,0.0066147945770402,-0.28000516,-0.39998219993014894,3,42
2026-01-26,0.0011493724716734,0.0011566175516007,0.0066022784547232,-0.067779295,-0.09700502139276097,3,42
2026-01-27,0.0011566175516007,0.0011631288165164,0.0066136792025568,-0.073419,-0.1048953752657218,3,42
2026-01-28,0.0011631288165164,0.0011595009475084,0.0060063497228358,-0.2906705,-0.4572791072394418,3,42
2026-01-29,0.0011595009475084,0.0011639275935306,0.0053539437678069,0.025702398,0.04536186045894227,3,42
2026-01-30,0.0011639275935306,0.0011548277672077,0.0053490492413519,-0.10256039,-0.1811732528300859,3,42
2026-02-02,0.0011548277672077,0.0011559223878263,0.0054194921462621,-0.32389045,-0.5647166211754993,3,42
2026-02-03,0.0011559223878263,0.0011627366466076,0.0054256520907437,-0.15189639,-0.2645370453677088,3,42
2026-02-04,0.0011627366466076,0.0011652159429476,0.0050760785775837,-0.099159494,-0.1845852400863736,3,42
2026-02-05,0.0011652159429476,0.0011544544332593,0.0050095082471052,-0.30779192,-0.5805680333015915,3,42
2026-02-06,0.0011544544332593,0.0011622636048473,0.0055621955356485,-0.120726764,-0.20509181703543952,3,42
2026-02-09,0.0011622636048473,0.0011731994388921,0.0056747007070978,-0.23477629,-0.39093293484360153,3,42
2026-02-10,0.0011731994388921,0.0011693718501847,0.0054227671115099,-0.0019269749,-0.00335773248605191,3,42
2026-02-11,0.0011693718501847,0.0011707682380523,0.0054721267462411,-0.2455201,-0.4239570806381635,3,42
2026-02-12,0.0011707682380523,0.0011673924155688,0.0054264944154149,0.008181285,0.014246007629074672,3,42
2026-02-13,0.0011673924155688,0.0011595546981569,0.0054812588836392,-0.23252897,-0.4008554026419582,3,42
2026-02-16,0.0011595546981569,0.0011596622964866,0.005648678301715,-0.015406507,-0.025772013594487095,3,42
2026-02-17,0.0011596622964866,0.0011551079261667,0.0056241801200006,-0.022735935,-0.0381983495710856,3,42
2026-02-18,0.0011551079261667,0.0011606448181041,0.0057343670805987,-0.31491348,-0.5189156455741971,3,42
2026-02-19,0.0011606448181041,0.0011560426087501,0.0052517414082193,0.121657446,0.21889022506217465,3,42
2026-02-20,0.0011560426087501,0.0011542012601815,0.0053085666865755,-0.22696918,-0.4039993191510119,3,42
2026-02-23,0.0011542012601815,0.0011618990439933,0.0053199841537365,0.095045425,0.16881533295250836,3,42
2026-02-25,0.0011618990439933,0.0011675013902558,0.0053424009338885,0.13798478,0.24405388628741692,3,42
2026-02-26,0.0011675013902558,0.0011558422272537,0.0053026322763705,-0.0005107931,-0.0009102161267503129,3,42
2026-02-27,0.0011558422272537,0.001145265507761,0.0057373185157382,0.10834214,0.17843475989661936,3,42
2026-03-02,0.001145265507761,0.0011329518748541,0.0059949262153915,0.14366406,0.22644112853963783,3,42
2026-03-03,0.0011329518748541,0.0011112099064254,0.0062106415573903,-0.029334899,-0.044631260141416426,3,42
2026-03-04,0.0011112099064254,0.0011180929745081,0.0074265476724471,-0.20540024,-0.2613394574214694,3,42
2026-03-05,0.0011180929745081,0.0011041549558557,0.0074433679461118,0.054609027,0.06932437566668874,3,42
2026-03-06,0.0011041549558557,0.0010978273819215,0.0077366948271327,-0.14271562,-0.17430387405604716,3,42
2026-03-09,0.0010978273819215,0.0010931112043831,0.0076178307177285,0.014879466,0.018456400997759536,3,42
2026-03-10,0.0010931112043831,0.0011252517719933,0.0073054403671493,-0.02004787,-0.02593061573624094,3,42
2026-03-11,0.0011252517719933,0.0011149017741187,0.0099132236535232,0.13999166,0.133437613407344,3,42
2026-03-12,0.0011149017741187,0.0010920607040178,0.0100398414450679,-0.1377328,-0.1296288136455807,3,42
2026-03-13,0.0010920607040178,0.0010908574969521,0.0107943248235966,0.069950745,0.06123332565325154,3,42
2026-03-16,0.0010908574969521,0.0010996019647599,0.0108068524833614,-0.17813104,-0.15575119827468542,3,42
2026-03-17,0.0010996019647599,0.0011026452785966,0.0110651744353027,0.014319667,0.012228287260539589,3,42
2026-03-18,0.0011026452785966,0.0010927409162243,0.0111160788849193,-0.13266699,-0.1127722583110396,3,42
2026-03-19,0.0010927409162243,0.0010959024325769,0.01120798611117,-0.31134313,-0.26248392847786917,3,42
2026-03-20,0.0010959024325769,0.001078109011008,0.0111486458113727,-0.124977335,-0.10592541081405324,3,42
2026-03-23,0.001078109011008,0.0010980805640209,0.0115505634023041,0.1616323,0.13222573964228507,3,42
2026-03-24,0.0010980805640209,0.0010900846079707,0.0125417182371407,-0.0190596,-0.014359778401514367,3,42
2026-03-25,0.0010900846079707,0.0010908813201155,0.0123938161500129,0.06798961,0.05183564676794697,3,42
2026-03-27,0.0010775397867294,0.0010837524186649,0.0123631367737504,0.48085555,0.36751659290954053,4,42
2026-03-30,0.0010837524186649,0.001075014546553,0.0124526298331172,0.463896,0.35200641739589855,4,42
2026-03-31,0.001075014546553,0.0010797853557538,0.0123748220521112,0.56793624,0.43366224807129555,4,42
2026-04-01,0.0010797853557538,0.0010959384257055,0.0118106764503514,0.517101,0.4137057769953381,4,42
2026-04-02,0.0010959384257055,0.0010911074740861,0.0122556601142186,-0.19184126,-0.14790957983614308,4,42
2026-04-03,0.0010911074740861,0.0010877013664912,0.0119845160209982,0.13901554,0.10960587687852184,4,42
2026-04-06,0.0010877013664912,0.0010917388473252,0.0119394548686496,0.41345847,0.32721890364706707,4,42
2026-04-07,0.0010917388473252,0.0010911550706243,0.0119381488332257,0.34958243,0.27669647857385504,4,42
2026-04-08,0.0010911550706243,0.0011145414461937,0.0097902194904149,0.16777399,0.16192847178310868,4,42
2026-04-09,0.0011145414461937,0.0011215540313994,0.0108403999349031,-0.028619098,-0.02494604132729253,4,42
2026-04-10,0.0011215540313994,0.0011180179746774,0.0097552292369008,0.086425506,0.08371349412704998,4,42
2026-04-13,0.0011180179746774,0.001117455758396,0.0097929837784812,0.17859295,0.1723218287964559,4,42
2026-04-14,0.001117455758396,0.0011283752773417,0.0096679752062222,0.04157131,0.04063022194569494,4,42
2026-04-15,0.0011283752773417,0.0011300073294603,0.0098654525048614,-0.12193877,-0.1167927265994076,4,42
2026-04-16,0.0011300073294603,0.0011285153314566,0.0095704181254419,-0.23956232,-0.23652583405055852,4,42
2026-04-17,0.0011285153314566,0.0011231916521851,0.0095886364852033,-0.24507965,-0.2415135065539273,4,42
2026-04-20,0.0011231916521851,0.0011347904419393,0.0087671068221079,-0.22044243,-0.23759095224089202,4,42
2026-04-21,0.0011347904419393,0.0011211516439029,0.0081397651534792,-0.07696237,-0.08934238363216913,4,42
2026-04-22,0.0011211516439029,0.0011239364997829,0.0084798177574697,0.039320253,0.04381479720457098,4,42
2026-04-23,0.0011239364997829,0.0011179805166784,0.0084815221722745,0.16616605,0.18512263417448957,4,42
2026-04-24,0.0011179805166784,0.0011159344459348,0.0080140607505508,0.1264635,0.1491089081932471,4,42
2026-04-27,0.0011159344459348,0.001119144106129,0.0079988145398594,0.07135552,0.0842932846193891,4,42
2026-04-28,0.001119144106129,0.001122183326016,0.0076785663253018,-0.15440369,-0.1900065366693271,4,42
2026-04-29,0.001122183326016,0.0011056199015901,0.0076597058774494,0.026728004,0.032972011017209736,4,42
2026-04-30,0.0011056199015901,0.0011105312031884,0.0078996388132854,0.11685552,0.13977612999481476,4,42
2026-05-01,0.0011105312031884,0.0011120378092855,0.0078609958118007,0.026579633,0.03194938113775021,4,42
2026-05-04,0.0011120378092855,0.0010968280087457,0.0078043801653295,0.057851203,0.07004304095510717,4,42
2026-05-05,0.0010968280087457,0.0011051921839761,0.0084498331002461,0.101781614,0.1138183295940071,4,42
2026-05-06,0.0011051921839761,0.001115921980816,0.008605175919706,0.24970275,0.274191869199578,4,42
2026-05-07,0.001115921980816,0.0011230024963226,0.0074645456642553,0.23378049,0.2959346922740369,4,42
2026-05-08,0.0011230024963226,0.0011208500618814,0.007466864728016,-0.114101514,-0.14439233245837782,4,42
2026-05-11,0.0011208500618814,0.0011145538804896,0.0074438232302399,0.18190444,0.23090761474080146,4,42
2026-05-12,0.0011145538804896,0.0010953382140866,0.0075542287704477,0.009340525,0.011683478119067182,4,42
2026-05-13,0.0010953382140866,0.0011278789171316,0.0081056626431728,0.025045538,0.029196638753824854,4,42
2026-05-14,0.0011278789171316,0.0011181930153749,0.0106308377345395,-0.48596877,-0.4319484071191392,4,42
2026-05-15,0.0011181930153749,0.0011139206908048,0.0107993104460822,-0.18758512,-0.16413203090970666,4,42
2026-05-18,0.0011139206908048,0.0011104941699056,0.0107824382035235,-0.16521384,-0.14478395793977966,4,42
2026-05-19,0.0011104941699056,0.0011049357122181,0.0104954016730229,0.08980948,0.0808563437990633,4,42
2026-05-20,0.0011049357122181,0.0011139206908048,0.0102204557330624,0.11668049,0.10787454176597902,4,42
2026-05-21,0.0011139206908048,0.001113164247507,0.0103891119403944,-0.046622667,-0.04240428042005855,4,42
2026-05-22,0.001113164247507,0.0011152872361556,0.010326368542208,0.1413607,0.12935168366637886,4,42
2026-05-25,0.0011152872361556,0.0011151877145301,0.0103294004546029,0.003949361,0.003612789979503711,4,42
2026-05-26,0.0011151877145301,0.0011187809548574,0.0103068260777756,0.2975319,0.27277187436328915,4,42
2026-05-27,0.0011187809548574,0.0011185306614213,0.0103148905361131,0.37300244,0.34169456151700156,4,42
2026-05-28,0.0011185306614213,0.0011223722828849,0.0097175828560068,0.20250043,0.19690588548005905,4,42
2026-05-29,0.0011223722828849,0.0011241007502741,0.0096992190643533,0.30786595,0.2999272298591783,4,42
2026-06-01,0.0011241007502741,0.0011211516439029,0.0097001255226434,-0.067143716,-0.06540621704234391,4,42
2026-06-02,0.0011211516439029,0.0011238480711607,0.0091385814221723,0.16074729,0.1662095124333346,4,42
2026-06-03,0.0011238480711607,0.0011173683465724,0.0090171261421727,0.518897,0.5437559544461137,4,42
2026-06-04,0.0011173683465724,0.0011165324905911,0.0088819034184752,0.2398963,0.25521635186086367,4,42
2026-06-05,0.0011165324905911,0.0010937807509007,0.0087594930002971,0.20633906,0.22258377066235002,4,42
2026-06-08,0.0010937807509007,0.0010835175513773,0.0098670135996382,0.35560992,0.3405486317893052,4,42
2026-06-09,0.0010835175513773,0.001091190825259,0.0099919731864604,0.30255786,0.2861199785997595,4,42
2026-06-10,0.001091190825259,0.0010926812299253,0.0094129301767103,0.020392604,0.02047099100356545,4,42
2026-06-11,0.0010926812299253,0.0011037283707233,0.0064019920655564,-0.20602362,-0.3040835234603031,4,42
2026-06-12,0.0011037283707233,0.0011122109822959,0.0066779681363526,-0.27487984,-0.3889462277665316,4,42
2026-06-15,0.0011122109822959,0.0011236334178893,0.0068810531261362,-0.08279817,-0.1136990471970201,4,42
2026-06-16,0.0011236334178893,0.0011296116270571,0.007210146232362,-0.0054819817,-0.0071843009988840556,4,42
2026-06-17,0.0011296116270571,0.0011282225165504,0.0071570417536358,0.026149986,0.03452462300223206,4,42
2026-06-19,0.001110888942363,0.0011096192625677,0.0078559550616716,0.081791356,0.09837832876179453,5,42
2026-06-22,0.0011096192625677,0.0011038136613783,0.0078445199642463,-0.24505596,-0.29518203214627453,5,42
2026-06-23,0.0011038136613783,0.0010947267365891,0.0079231408223711,-0.13510227,-0.16112252765779417,5,42
2026-06-24,0.0010947267365891,0.0010890636578447,0.0080536553356073,-0.077857904,-0.09134834543296652,5,42
2026-06-25,0.0010890636578447,0.0010871573893226,0.0081019735803832,-0.008297572,-0.00967723284954564,5,42
2026-06-26,0.0010871573893226,0.0010846104736406,0.0080241032106573,0.078545034,0.0924939318933468,5,42
2026-06-29,0.0010846104736406,0.0010848810855379,0.0079912282298692,0.030243348,0.035760810443908914,5,42
2026-06-30,0.0010848810855379,0.0010851047582413,0.0080012146086096,-0.012369075,-0.014607379024975692,5,42
2026-07-01,0.0010851047582413,0.0010810109643041,0.0079577120483373,0.064373404,0.07643799153145542,5,42
2026-07-02,0.0010810109643041,0.0010813850493764,0.007916853670035,0.23697798,0.2828436104873503,5,42
2026-07-03,0.0010813850493764,0.0010859649568175,0.0079272172132855,0.11646604,0.13882560304483044,5,42
2026-07-06,0.0010859649568175,0.0010780741085145,0.0066355002120129,-0.14627224,-0.20829519275794695,5,42
2026-07-07,0.0010780741085145,0.0010793424759473,0.0064976760709463,0.020664679,0.030051186634461782,5,42
2026-07-08,0.0010793424759473,0.0010699078046914,0.0062789039036526,-0.15961896,-0.24021031137989138,5,42
2026-07-09,0.0010699078046914,0.0010787951759471,0.0065214820633362,-0.22162184,-0.3211125231965672,5,42
2026-07-10,0.0010787951759471,0.001078899959291,0.0063717413309762,0.046509564,0.06897236894734701,5,42
2026-07-13,0.001078899959291,0.0010746910263299,0.0060378151173879,0.009925295,0.015532973245241666,5,42
2026-07-14,0.0010746910263299,0.0010810226616897,0.005383179651776,-0.08893998,-0.15611662683075692,5,42
2026-07-15,0.0010810226616897,0.0010816891886538,0.0054263367498133,-0.04305465,-0.07497290795208043,5,42
2026-07-16,0.0010816891886538,0.0010820988331904,0.0054592883602121,-0.08267225,-0.14309180051876583,5,42
2026-07-17,0.0010820988331904,0.001070686760864,0.0044775802903485,-0.10699328,-0.2257896910895367,5,42
2026-07-20,0.001070686760864,0.0010709160279996,0.0049349222980112,-0.22454755,-0.4299510461455364,5,42
2026-07-21,0.0010709160279996,0.0010704689920401,0.004884204215358,-0.06472833,-0.1252251514782947,5,42
2026-07-22,0.0010704689920401,0.0010684445556248,0.0046212486554411,0.0018766221,0.003837147496245346,5,42
2026-07-23,0.0010684445556248,0.0010616950858888,0.0045264387045802,-0.07086424,-0.14793178185087258,5,42
2026-07-24,0.0010616950858888,0.001057093637695,0.0046823229196247,-0.19536324,-0.39425072463249816,5,42
2026-07-27,0.001057093637695,0.0010637845446727,0.0047294628391623,-0.06690397,-0.133669115932409,5,42
2026-07-28,0.0010637845446727,0.001070228381145,0.0050182507316101,-0.12938571,-0.2436267441494256,5,42
2026-07-29,0.001070228381145,0.0010696217055387,0.0052548559933261,-0.2482939,-0.44647409525374043,5,42
2026-07-30,0.0010696217055387,0.0010810226616897,0.0052042997226446,-0.21849962,-0.3967156980294812,5,42
2026-07-31,0.0010810226616897,0.001083482297821,0.0057697304540274,-0.059103597,-0.09679421332127124,5,42
2026-08-03,0.001083482297821,0.0010814786289486,0.0057103480767427,0.0010263115,0.0016982734786768258,5,42
2026-08-04,0.0010814786289486,0.0010935415173676,0.0054751134055422,0.011474584,0.01980317618400777,5,42
2026-08-05,0.0010935415173676,0.0010946667600269,0.0059963761595998,-0.11572714,-0.1823632711723681,5,42
2026-08-06,0.0010946667600269,0.0010924424770759,0.0055702343292846,-0.1823069,-0.3092577820083045,5,42
2026-08-07,0.0010924424770759,0.0010958904109589,0.0053483653135679,-0.22866191,-0.40398363277618515,5,42
2026-08-10,0.0010958904109589,0.0010929081308789,0.0053759217170737,-0.21093848,-0.3707608873883075,5,42
2026-08-11,0.0010929081308789,0.0010946667600269,0.0053278706813426,-0.096741915,-0.17157421491489006,5,42
2026-08-12,0.0010946667600269,0.001093984148848,0.0051995799368095,-0.20723914,-0.3766123114374473,5,42
2026-08-13,0.001093984148848,0.0010940919037199,0.0052071041027338,-0.2223946,-0.4035701128486361,5,42
2026-08-14,0.0010940919037199,0.0010951703282636,0.0052080088553141,-0.26411888,-0.4792021190553239,5,42
2026-08-17,0.0010951703282636,0.0010931470873308,0.0044980783392046,-0.21251328,-0.4464265899774566,5,42
2026-08-18,0.0010931470873308,0.0010834940487515,0.0045436303669033,-0.15974322,-0.3322082822403055,5,42
2026-08-19,0.0010834940487515,0.0010855877688501,0.0050499549769623,-0.10510977,-0.1966738335247872,5,42
2026-08-20,0.0010855877688501,0.0010842811528322,0.0050227237653344,-0.27649358,-0.5201597520395502,5,42
2026-08-21,0.0010842811528322,0.0010856230876196,0.004763517728973,-0.19671658,-0.390215200577718,5,42
2026-08-24,0.0010856230876196,0.0010962628370444,0.0045911302920847,-0.2584306,-0.5318820476617246,5,42
2026-08-25,0.0010962628370444,0.0010955662199702,0.0048451618368822,-0.19873933,-0.3875846374216347,5,42
2026-08-26,0.0010955662199702,0.0010878788884831,0.0047451626187485,0.14488918,0.28851994803988074,5,42
2026-08-27,0.0010878788884831,0.0010838111334736,0.0050790064981404,0.07281971,0.13547563444893315,5,42
2026-08-28,0.0010838111334736,0.0010735257694671,0.0046211299899929,0.016899778,0.03455602664704061,5,42
2026-08-31,0.0010735257694671,0.0010706293894563,0.005065723322464,-0.22680233,-0.42305524192618127,5,42
2026-09-01,0.0010706293894563,0.0010687871236201,0.0050815494145557,-0.20818608,-0.38712082425644206,5,42
2026-09-02,0.0010687871236201,0.0010665529287957,0.0042883947496978,-0.18065262,-0.398052642747382,5,42
2026-09-03,0.0010665529287957,0.0010722250646482,0.0042618511563651,-0.20792015,-0.4609876749743403,5,42
2026-09-04,0.0010722250646482,0.0010746217359692,0.0045043864964603,-0.22105703,-0.46372412066568997,5,42
