ds,y,nhits_h1,nhits_h2,nhits_h3,nhits_h4,nhits_h5,vol_garch,macd,rsi,precio_min_ventana,precio_max_ventana,dias_desde_refit,copper_ret_1d,copper_mom_5d,y_next,ds_salida,ds_reloj,retorno_1d,nhits_h1_rel,nhits_h2_rel,macd_rel,rsi_norm,posicion_en_rango,stop_loss_largo,precio_salida_largo,razon_cierre_largo,dias_hasta_salida_largo,fecha_salida_largo,stop_loss_corto,precio_salida_corto,razon_cierre_corto,dias_hasta_salida_corto,fecha_salida_corto,pos_ppo,ventana,umbral_simple_train,signo_cobre_train,exp,par,N,h,seed,spread
2025-11-20,931.9500122070312,928.0728,920.40326,928.46075,924.05804,922.93866,0.0078200035466468,-0.2350976038911678,44.24861066858721,918.2572631835938,973.1400146484376,4,0.0091269480004112,-0.0160133714903001,930.1500244140624,2025-11-21,2025-11-19,5.36392864217529e-05,-0.004160322073336595,-0.012389883637306195,-0.0002522641781337744,0.4424861066858721,0.24949093582176976,924.6621598062748,933.2842063977689,trailing_stop,5,2025-11-27,939.2378646077876,937.4238009038938,trailing_stop,2,2025-11-24,1.0,2,0.011754227329548103,-1.0,multidia,clp_h5,5,2,42,0.0015
2025-11-27,925.7000122070312,934.7686,928.6425,931.0037,932.0818,927.60657,0.0076494368959176,0.7877609958704443,39.7554117452999,918.2572631835938,971.739990234375,4,0.0207846007616192,0.019269153729237,926.8800048828124,2025-11-28,2025-11-26,-0.00995354986609698,0.009796465024719658,0.0031786623681179216,0.0008509895057603855,0.397554117452999,0.1391617337756673,918.6189283791034,928.6425,take_profit,3,2025-12-02,932.7810960349592,918.4500122070312,cierre_periodo,5,2025-12-04,1.0,2,0.011754227329548103,-1.0,multidia,clp_h5,5,2,42,0.0015
2025-12-04,918.4500122070312,924.69714,927.218,930.8284,927.83716,933.07983,0.0068597959283579,-0.4241318327010361,41.781394652952365,918.2572631835938,964.9400024414062,4,0.0280848174419795,0.0398668386998417,917.22998046875,2025-12-05,2025-12-03,-0.0054400291307762265,0.006801815787401342,0.009546505173318334,-0.0004617908727355223,0.41781394652952364,0.004128914166176375,912.1496325528932,923.3300170898438,cierre_periodo,5,2025-12-11,924.7503918611693,923.5219909541373,trailing_stop,4,2025-12-10,1.0,3,0.011160931948227464,-1.0,multidia,clp_h5,5,2,42,0.0015
2025-12-11,923.3300170898438,924.4977,917.281,921.9115,926.46295,926.52856,0.0060186622497811,0.2087313914785573,43.42966075483741,917.22998046875,964.9400024414062,4,0.0066565190818472,-0.0061228836645815,913.75,2025-12-12,2025-12-10,-0.0025418757484468,0.0012646430729465158,-0.006551305576427726,0.00022606369078787014,0.43429660754837407,0.12785650412380498,917.7728055718953,917.7728055718953,stop_loss,1,2025-12-12,928.8872286077922,917.281,take_profit,1,2025-12-12,1.0,3,0.011160931948227464,-1.0,multidia,clp_h5,5,2,42,0.0015
2026-01-08,894.8400268554688,903.21106,905.93365,906.70624,907.31726,904.86865,0.0069393616217804,-0.6601656259761768,35.24280401348153,893.4299926757812,960.8499755859376,4,-0.0340994905089602,0.0142296034829468,896.489990234375,2026-01-09,2026-01-07,0.0015769816151941347,0.009354781741209798,0.012397325568364405,-0.0007377470901654295,0.3524280401348153,0.020914187735207628,888.6304083154749,890.2689220018323,trailing_stop,3,2026-01-13,901.0496453954624,881.3400268554688,cierre_periodo,5,2026-01-15,1.0,3,0.011160931948227464,-1.0,multidia,clp_h5,5,2,42,0.0015
2026-01-15,881.3400268554688,895.06836,895.474,896.23914,896.93445,895.66614,0.0068328036285685,-1.4147132841956154,31.309366569244546,881.3400268554688,950.9500122070312,4,0.0065114238888483,0.0344293008675825,882.510009765625,2026-01-16,2026-01-14,-0.004765400075395384,0.015576659094348098,0.016036912784909894,-0.0016051844249524987,0.31309366569244546,0.0,875.318003521968,881.227299845886,trailing_stop,5,2026-01-22,887.3620501889695,874.3499755859375,cierre_periodo,5,2026-01-22,1.0,3,0.011160931948227464,-1.0,multidia,clp_h5,5,2,42,0.0015
2026-01-22,874.3499755859375,886.8274,893.6355,893.1663,896.306,895.1825,0.0067353174893578,-0.6294569840068043,28.89327644453138,874.3499755859375,946.3900146484376,4,-0.0075636001842843,-0.0465135656168101,871.25,2026-01-23,2026-01-21,-0.011666128118413301,0.014270514968220686,0.02205698513474363,-0.0007199142238037801,0.2889327644453138,0.0,868.4609509035539,868.4609509035539,stop_loss,3,2026-01-27,880.2390002683211,862.4400024414062,cierre_periodo,5,2026-01-29,1.0,3,0.011160931948227464,-1.0,multidia,clp_h5,5,2,42,0.0015
2026-01-29,862.4400024414062,871.07104,873.6439,872.5656,868.4661,869.44275,0.0062411844080833,-1.6392137322114824,19.095982353065,859.75,946.3900146484376,4,0.0109207008452449,0.0284492734131671,859.1599731445312,2026-01-30,2026-01-28,0.00312393478678889,0.010007696227170513,0.012990929834977093,-0.0019006698756680756,0.19095982353065,0.031048037703151045,857.0573553452616,860.5255639070015,trailing_stop,4,2026-02-04,867.8226495375508,864.5221489729701,trailing_stop,2,2026-02-02,1.0,3,0.011160931948227464,-1.0,multidia,clp_h5,5,2,42,0.0015
2026-02-05,858.2100219726562,861.1979,862.7042,864.40436,868.30835,870.5977,0.0059463881349963,-0.2148748380185026,26.97991435645337,858.2100219726562,940.6400146484376,4,-0.0397915610591698,-0.0112854834016159,866.2100219726562,2026-02-06,2026-02-04,-0.002130023857487039,0.0034815231130439447,0.0052366878879060155,-0.00025037558699745504,0.2697991435645337,0.0,853.1067720806632,862.7042,take_profit,1,2026-02-06,863.3132718646494,863.3132718646494,stop_loss,1,2026-02-06,1.0,3,0.011160931948227464,-1.0,multidia,clp_h5,5,2,42,0.0015
2026-02-12,854.1400146484375,878.951,874.0761,873.8622,873.2605,874.19073,0.0062708223630097,0.3175437977891029,35.15015648142459,852.3699951171875,940.6400146484376,4,0.0089489789684389,0.0211121976675739,856.6099853515625,2026-02-13,2026-02-11,-0.001193422599233375,0.029047913604392694,0.023340535520711032,0.00037177019264201475,0.3515015648142459,0.020052329665831356,848.7838543434386,861.5900268554688,cierre_periodo,5,2026-02-19,859.4961749534364,859.4961749534364,stop_loss,2,2026-02-16,1.0,3,0.011160931948227464,-1.0,multidia,clp_h5,5,2,42,0.0015
2026-02-19,861.5900268554688,859.7884,866.4232,864.6279,863.40704,863.7527,0.0058403867341838,2.0985457372406984,52.1693077873649,852.3699951171875,934.9600219726562,4,0.0280944486087246,-0.0261388364836461,865.02001953125,2026-02-20,2026-02-18,-0.004781946174625219,-0.002091048873957019,0.005609597365200194,0.0024356662354829326,0.521693077873649,0.11163613924494976,856.5580078923169,861.3399132049781,trailing_stop,3,2026-02-25,866.6220458186206,861.5324959174105,trailing_stop,5,2026-02-27,1.0,3,0.011160931948227464,-1.0,multidia,clp_h5,5,2,42,0.0015
2026-02-27,865.1699829101562,868.32086,866.2294,866.2606,866.39905,865.3443,0.0059819250104034,1.725423827675927,54.68442139036666,852.3699951171875,925.6799926757812,5,-0.0054500265899209,0.0264952242208751,873.1599731445312,2026-03-02,2026-02-26,0.010036622036167116,0.003641916793327991,0.0012245190087157942,0.001994317719937706,0.5468442139036666,0.17460084871423207,859.9946009511357,866.2294,take_profit,1,2026-03-02,870.3453648691768,870.3453648691768,stop_loss,1,2026-03-02,1.0,3,0.011160931948227464,-1.0,multidia,clp_h5,5,2,42,0.0015
2026-03-06,905.6699829101562,861.5682,860.34485,862.3846,863.9153,863.3988,0.0085915938041776,5.848966293584757,76.22109404878236,852.3699951171875,923.3300170898438,5,-0.0175745802217061,-0.0326215307330647,910.8900146484376,2026-03-09,2026-03-05,0.012544236160942199,-0.04869520216232137,-0.050045970127567556,0.00645816511969458,0.7622109404878237,0.7511269911036299,897.8888342963558,906.9602454173543,trailing_stop,3,2026-03-11,913.4511315239567,913.4511315239567,stop_loss,2,2026-03-10,1.0,3,0.011160931948227464,-1.0,multidia,clp_h5,5,2,42,0.0015
2026-03-13,915.7000122070312,913.3347,914.7525,915.0708,916.5276,910.13904,0.0120795993688068,4.061935970564916,68.62064084635945,852.3699951171875,917.4199829101562,5,-0.0035989598931909,0.0124283511321878,916.7100219726562,2026-03-16,2026-03-12,0.020699840533099718,-0.002583064514032656,-0.001034740847876031,0.004435880655690709,0.6862064084635945,0.9735592463353097,904.6387229175589,912.489990234375,cierre_periodo,5,2026-03-20,926.7613014965036,914.7525,take_profit,2,2026-03-17,1.0,3,0.011160931948227464,-1.0,multidia,clp_h5,5,2,42,0.0015
2026-03-20,912.489990234375,912.5561,911.9229,912.57324,905.98285,907.77905,0.0105442782910158,1.7824237537635117,65.41747675952651,852.3699951171875,916.7100219726562,5,-0.0220268873083426,-0.0672160684254967,927.5499877929688,2026-03-23,2026-03-19,-0.002889021231676366,7.244985296554812e-05,-0.0006214755673421851,0.001953362527632432,0.654174767595265,0.9344104759582866,902.8684418395775,917.7696425928514,trailing_stop,2,2026-03-24,922.1115386291726,922.1115386291726,stop_loss,1,2026-03-23,1.0,4,0.01098402707158808,-1.0,multidia,clp_h5,5,2,42,0.0015
2026-03-27,928.0399780273438,899.67596,901.4715,894.68854,894.6535,896.84906,0.0112204117755916,0.84296456042477,56.62825845832159,852.3699951171875,928.0399780273438,5,-0.0150337638464528,0.0024847665319124,922.719970703125,2026-03-30,2026-03-26,0.01230545275185353,-0.03056335793597461,-0.028628592147310433,0.0009083278526606026,0.5662825845832159,1.0,917.6269873296659,919.7825195899571,trailing_stop,4,2026-04-02,938.4529687250216,916.5,cierre_periodo,5,2026-04-03,1.0,4,0.01098402707158808,-1.0,multidia,clp_h5,5,2,42,0.0015
2026-04-03,916.5,926.1092,924.72504,927.83734,931.97705,929.47754,0.010537324560852,-1.244823452274041,49.90084882168291,852.3699951171875,930.219970703125,5,-0.0109055999591873,0.0213899534395399,919.3699951171876,2026-04-06,2026-04-02,0.004417794319681588,0.010484669939989075,0.008974402618657977,-0.001358236172693989,0.4990084882168291,0.8237639690974634,906.8425420399792,909.6822950871289,trailing_stop,4,2026-04-09,926.1574579600208,891.6199951171875,cierre_periodo,5,2026-04-10,1.0,4,0.01098402707158808,-1.0,multidia,clp_h5,5,2,42,0.0015
2026-04-10,891.6199951171875,932.1662,929.7198,924.52246,926.34955,923.2701,0.0106195891074937,-4.396851220045333,32.35091834574844,852.3699951171875,930.219970703125,5,-0.00199867658502,0.0332554262189454,894.4400024414062,2026-04-13,2026-04-09,-0.006272190311866081,0.04547475954426463,0.04273098976184908,-0.004931306211305238,0.3235091834574844,0.504174853037333,882.1513571290174,885.3866503964721,trailing_stop,4,2026-04-16,901.0886331053575,886.1199951171875,cierre_periodo,5,2026-04-17,1.0,4,0.01098402707158808,-1.0,multidia,clp_h5,5,2,42,0.0015
2026-04-17,886.1199951171875,889.35425,892.088,890.1316,897.16473,901.0648,0.0092491880371033,-4.871100384114239,25.6907801924456,852.3699951171875,930.219970703125,5,-0.0009061811693833,0.0554105834950304,890.3200073242188,2026-04-20,2026-04-16,0.0013212160733482817,0.003649906221092275,0.00673498500846176,-0.0054971114645370875,0.256907801924456,0.4335261475161781,877.9241046589116,882.0852701632818,trailing_stop,2,2026-04-21,894.3158855754634,889.3705399142088,trailing_stop,3,2026-04-22,1.0,4,0.01098402707158808,-1.0,multidia,clp_h5,5,2,42,0.0015
2026-04-24,894.469970703125,886.07153,881.70636,879.8341,875.846,883.90283,0.0088808163357261,-1.6821035162808653,33.193873431488015,852.3699951171875,930.219970703125,5,-0.0072977855745626,0.0014835282694509,896.1099853515625,2026-04-27,2026-04-23,0.0053133073819124675,-0.009389293076572599,-0.014269468088561724,-0.0018805589582382484,0.33193873431488014,0.5407834141124929,886.5263471754882,900.469970703125,cierre_periodo,5,2026-05-01,902.4135942307618,899.0338681269164,trailing_stop,4,2026-04-30,1.0,4,0.01098402707158808,-1.0,multidia,clp_h5,5,2,42,0.0015
2026-05-01,900.469970703125,885.79767,885.3911,879.8086,880.22656,884.5679,0.0085377708044414,0.9432883207234264,54.53312422398437,852.3699951171875,930.219970703125,5,0.0080478443767945,-0.0246070106010816,899.25,2026-05-04,2026-04-30,-0.004432287697365498,-0.016294047753383945,-0.016745556424664257,0.0010475511137665891,0.5453312422398437,0.6178547292264801,892.7819644769796,903.9359145554297,trailing_stop,4,2026-05-07,908.1579769292704,906.927590395894,trailing_stop,2,2026-05-05,1.0,4,0.01098402707158808,-1.0,multidia,clp_h5,5,2,42,0.0015
2026-05-08,890.469970703125,900.4327,903.0143,906.20624,903.5852,907.3395,0.0086999649952297,0.4548467918805254,50.08750342784084,856.530029296875,930.219970703125,5,-0.0014676820261337,0.0340026889881597,892.1799926757812,2026-05-11,2026-05-07,-0.0063249468069212144,0.01118816987057775,0.014087313115084505,0.0005107940827261961,0.5008750342784084,0.4605776685197824,882.7229131287046,903.0143,take_profit,3,2026-05-13,898.2170282775454,898.2170282775454,stop_loss,3,2026-05-13,1.0,4,0.01098402707158808,-1.0,multidia,clp_h5,5,2,42,0.0015
2026-05-15,894.2999877929688,899.0563,900.15106,901.3166,899.32623,895.76746,0.0117439109198541,-0.1023404884684729,49.204676198215445,856.530029296875,930.219970703125,5,-0.0103007559935629,0.0718074342083402,897.72998046875,2026-05-18,2026-05-14,0.008624801065942236,0.005318475088844914,0.006542628074356865,-0.00011443641939550694,0.49204676198215447,0.5125524294811055,883.7974084007016,900.15106,take_profit,2,2026-05-19,904.802567185236,904.802567185236,stop_loss,3,2026-05-20,1.0,4,0.01098402707158808,-1.0,multidia,clp_h5,5,2,42,0.0015
2026-05-22,898.3400268554688,892.405,897.47626,892.87976,893.08405,890.94293,0.0101563762458682,0.3674370846410434,49.58208337701523,873.1599731445312,930.219970703125,5,-0.0053397527463154,-0.0472782854279293,896.6300048828125,2026-05-25,2026-05-21,0.0006793125075199923,-0.0066066597035018305,-0.0009615143816893445,0.00040901782583061864,0.4958208337701523,0.44129083049960904,889.2161475460013,890.969970703125,cierre_periodo,5,2026-05-29,907.4639061649364,897.47626,take_profit,1,2026-05-25,1.0,4,0.01098402707158808,-1.0,multidia,clp_h5,5,2,42,0.0015
2026-05-29,890.969970703125,896.8389,898.4435,897.20715,900.3467,896.89844,0.0086055773437421,-0.6253159031463272,49.256471975463015,881.219970703125,930.219970703125,5,0.0143298384669936,0.0222151094202964,889.5999755859375,2026-06-01,2026-05-28,-0.0034286404386313922,0.006587123573023899,0.008388082138141089,-0.0007018372377386051,0.4925647197546301,0.1989795918367347,883.3026597092876,895.6300048828125,cierre_periodo,5,2026-06-05,898.6372816969624,895.6300048828125,cierre_periodo,5,2026-06-05,1.0,4,0.01098402707158808,-1.0,multidia,clp_h5,5,2,42,0.0015
