ds,y,nhits_h1,nhits_h2,vol_garch,macd,rsi,precio_min_ventana,precio_max_ventana,dias_desde_refit,copper_ret_1d,copper_mom_5d,y_next,ds_salida,ds_reloj,retorno_1d,nhits_h1_rel,nhits_h2_rel,macd_rel,rsi_norm,posicion_en_rango,stop_loss_largo,precio_salida_largo,razon_cierre_largo,dias_hasta_salida_largo,fecha_salida_largo,stop_loss_corto,precio_salida_corto,razon_cierre_corto,dias_hasta_salida_corto,fecha_salida_corto,pos_ppo,ventana,umbral_simple_train,signo_cobre_train,exp,par,N,h,seed,spread
2025-09-16,951.0700073242188,966.38824,967.7896,0.0083908507338835,-2.9077154112445047,39.36899755874011,919.1043090820312,981.4299926757812,4,0.014496124151625,0.0367442295588919,947.260009765625,2025-09-17,2025-09-15,0.011928199162290126,0.016106314527653143,0.01757977072878244,-0.0030573095448832377,0.3936899755874011,0.5128816307983987,943.0897208552877,955.7899780273438,cierre_periodo,5,2025-09-23,959.0502937931498,955.2083271137453,trailing_stop,5,2025-09-23,-1.0,2,0.010317055301189572,-1.0,multidia,clp,5,1,123,0.0015
2025-09-23,955.7899780273438,943.7648,943.19763,0.0072498285488202,-1.0264805178345546,37.87121763565898,925.760009765625,981.4299926757812,4,0.0008751230140683,-0.0177209713405039,948.0900268554688,2025-09-24,2025-09-22,0.00088968682199144,-0.0125814020901982,-0.013174806512758284,-0.0010739603275116037,0.37871217635658977,0.5394283722016409,948.8606645579649,948.8606645579649,stop_loss,1,2025-09-24,962.7192914967227,954.9635169990173,trailing_stop,3,2025-09-26,-1.0,2,0.010317055301189572,-1.0,multidia,clp,5,1,123,0.0015
2025-09-30,964.9400024414062,949.0938,950.7644,0.0068921138296769,0.8828693897517046,48.85103319453632,936.902587890625,981.4299926757812,4,0.0262663983907431,0.0586048826957639,961.260009765625,2025-10-01,2025-09-29,0.005643178104270027,-0.0164219561851655,-0.014690656834145506,0.0009149474449374532,0.4885103319453632,0.6296664871007228,958.2895261057713,958.2895261057713,stop_loss,4,2025-10-06,971.5904787770412,949.0938,take_profit,4,2025-10-06,-1.0,2,0.010317055301189572,-1.0,multidia,clp,5,1,123,0.0015
2025-10-07,961.4299926757812,959.0047,958.81494,0.0081228753568205,0.4453338065425907,60.28933762231167,936.902587890625,981.4299926757812,4,-0.0141366413249618,0.0301590386348411,959.1099853515624,2025-10-08,2025-10-06,0.014767789634243642,-0.0025225889500611444,-0.0027199616152011746,0.0004631994112261574,0.6028933762231167,0.5508384084700296,953.620416680967,953.620416680967,stop_loss,2,2025-10-09,969.2395686705955,959.0047,take_profit,2,2025-10-09,-1.0,2,0.010317055301189572,-1.0,multidia,clp,5,1,123,0.0015
2025-10-14,956.5499877929688,956.65955,955.453,0.0077471663747191,-0.357710669928472,55.54332663586686,936.902587890625,981.4299926757812,4,0.0506692627393086,0.0227591976170189,960.8499755859376,2025-10-15,2025-10-13,0.01000224606175929,0.00011453892470795847,-0.001146817005873197,-0.0003739592018121412,0.5554332663586686,0.44124287047812516,949.1394358918011,956.65955,take_profit,1,2025-10-15,963.9605396941364,950.5499877929688,cierre_periodo,5,2025-10-21,-1.0,2,0.010317055301189572,-1.0,multidia,clp,5,1,123,0.0015
2025-10-21,950.5499877929688,974.22766,972.29926,0.0074679252156818,0.1081958344548343,43.44854468107985,939.7928466796876,981.4299926757812,4,0.0133946685130556,-0.0200960611129372,950.9500122070312,2025-10-22,2025-10-20,-0.010569412496253646,0.024909444543792153,0.02288072430312658,0.00011382445515153646,0.43448544681079854,0.25835442982308066,943.4513515703636,943.8483886320174,trailing_stop,4,2025-10-27,957.6486240155738,937.906151208352,trailing_stop,5,2025-10-28,-1.0,2,0.010317055301189572,-1.0,multidia,clp,5,1,123,0.0015
2025-10-28,939.9000244140624,949.6423,950.99146,0.0081698411004582,-1.902147560721924,37.51015898816474,930.953857421875,974.3499755859376,4,0.0091851203485773,0.0285113884700053,942.0999755859376,2025-10-29,2025-10-27,0.00956379893513279,0.010365225378104408,0.011800654641808336,-0.002023776477618171,0.3751015898816474,0.20615131884298182,932.2211905642828,934.403168484655,trailing_stop,4,2025-11-03,947.5788582638421,936.378106097329,trailing_stop,5,2025-11-04,-1.0,2,0.010317055301189572,-1.0,multidia,clp,5,1,123,0.0015
2025-11-04,938.530029296875,941.4441,944.0481,0.0083215427956749,-1.3773727843778962,35.92198324912722,928.7900390625,973.1400146484376,4,-0.0036588128332634,-0.0181889186032813,946.3900146484376,2025-11-05,2025-11-03,0.01043214683181076,0.0031049307024392206,0.005879482308370024,-0.0014675852038637401,0.3592198324912722,0.21961658615801657,930.720011493055,941.4441,take_profit,1,2025-11-05,946.340047100695,946.340047100695,stop_loss,1,2025-11-05,-1.0,2,0.010317055301189572,-1.0,multidia,clp,5,1,123,0.0015
2025-11-11,937.4400024414062,956.8298,954.82025,0.0083158339987052,-0.3269392543091491,42.40249986956968,928.7900390625,973.1400146484376,4,0.0297278129771929,0.0079254928466866,935.6300048828124,2025-11-12,2025-11-10,0.007972831937585644,0.020683774436866607,0.018540117248388995,-0.00034875752416974986,0.4240249986956968,0.1950387404869048,929.6444069973577,929.6444069973577,stop_loss,2,2025-11-13,945.2355978854548,923.3699951171876,cierre_periodo,5,2025-11-18,-1.0,2,0.010317055301189572,-1.0,multidia,clp,5,1,123,0.0015
2025-11-18,923.3699951171876,930.00134,931.15405,0.0079970039435005,-1.421876183367936,38.588199069122695,918.2572631835938,973.1400146484376,4,-0.0098513137839929,-0.0171023972901925,931.9000244140624,2025-11-19,2025-11-17,0.005552421149001702,0.007181676811981323,0.008430049626882746,-0.0015398769625251702,0.385881990691227,0.09315735448994238,915.9858016249254,930.00134,take_profit,1,2025-11-19,930.7541886094498,930.7541886094498,stop_loss,1,2025-11-19,-1.0,2,0.010317055301189572,-1.0,multidia,clp,5,1,123,0.0015
2025-11-25,940.6400146484376,935.9457,934.7062,0.0074557127081579,1.4130925954608733,45.83358394571208,918.2572631835938,973.1400146484376,4,-0.0093276251287352,-0.0076000213623046,934.9600219726562,2025-11-26,2025-11-24,0.0022030620710232793,-0.004990553851987805,-0.006308273681781865,0.0015022671515723409,0.4583358394571208,0.40782852294097427,933.6268729374214,933.6268729374214,stop_loss,2,2025-11-27,947.6531563594538,935.9457,take_profit,1,2025-11-26,-1.0,2,0.010317055301189572,-1.0,multidia,clp,5,1,123,0.0015
2025-12-02,929.2999877929688,942.761,942.1875,0.0069282284683885,0.3854149328259746,44.88652443804586,918.2572631835938,966.6699829101562,4,0.0064394893457422,0.0517936265648081,923.4600219726562,2025-12-03,2025-12-01,0.0018633301995723468,0.014485109635049396,0.013867978452941026,0.00041473683190431515,0.4488652443804586,0.22809552265902164,922.8615851618684,922.8615851618684,stop_loss,2,2025-12-04,935.738390424069,922.6900024414062,cierre_periodo,5,2025-12-09,-1.0,2,0.010317055301189572,-1.0,multidia,clp,5,1,123,0.0015
2025-12-09,922.6900024414062,926.4619,925.6368,0.0063260050969247,-0.3489947282223253,40.48747461069759,917.22998046875,964.9400024414062,4,-0.0032568630065428,0.0278789398225825,925.6799926757812,2025-12-10,2025-12-08,0.0014207679467180697,0.004087935870783743,0.0031937027070810544,-0.00037823616523306546,0.4048747461069759,0.11444182473413067,916.8530607830804,919.824136323993,trailing_stop,3,2025-12-12,928.5269440997321,913.8300170898438,cierre_periodo,5,2025-12-16,-1.0,3,0.010201951413447282,-1.0,multidia,clp,5,1,123,0.0015
2025-12-16,913.8300170898438,930.518,926.52124,0.0062926922212614,-0.745053984023758,30.21165097823129,909.75,964.9400024414062,4,0.0103559252025541,-0.0048466814551813,913.4400024414062,2025-12-17,2025-12-15,0.004474740740255184,0.018261583224526087,0.013887947072008402,-0.0008153091604458727,0.3021165097823129,0.07392674233300488,908.0795660497473,908.0795660497473,stop_loss,2,2026-01-08,919.5804681299402,883.6699829101562,cierre_periodo,5,2026-01-13,-1.0,3,0.010201951413447282,-1.0,multidia,clp,5,1,123,0.0015
2026-01-13,883.6699829101562,897.9056,899.08575,0.007151631099419,-1.0806768574975836,30.016597349768983,883.6699829101562,960.6500244140624,4,0.0218749330326478,0.0102118567094879,885.5499877929688,2026-01-14,2026-01-12,-0.012326559999339518,0.016109653337960165,0.017445163226067227,-0.0012229416845626374,0.3001659734976898,0.0,877.3503011787529,887.2899780273438,cierre_periodo,5,2026-01-20,889.9896646415597,887.2899780273438,cierre_periodo,5,2026-01-20,-1.0,3,0.010201951413447282,-1.0,multidia,clp,5,1,123,0.0015
2026-01-20,887.2899780273438,898.3567,899.6105,0.006283833083719,-0.4254433913196394,28.109720742374307,881.3400268554688,946.3900146484376,4,0.0,-0.0328321298208056,884.6099853515625,2026-01-21,2026-01-19,0.00124047154645362,0.012472497432305328,0.013885564221121596,-0.00047948630307478624,0.28109720742374306,0.0914673680003076,881.7143959085632,881.7143959085632,stop_loss,2,2026-01-22,892.8655601461243,864.5900268554688,cierre_periodo,5,2026-01-27,-1.0,3,0.010201951413447282,-1.0,multidia,clp,5,1,123,0.0015
2026-01-27,864.5900268554688,885.4791,886.24194,0.006416546117888,-1.450444609775133,21.513198192332368,864.5900268554688,946.3900146484376,4,0.0122742913300002,0.0337739275303055,859.75,2026-01-28,2026-01-26,-0.006283725162396512,0.024160668635636758,0.025042982768699856,-0.0016776096932906211,0.21513198192332367,0.0,859.0423450750847,865.1099853515625,cierre_periodo,5,2026-02-03,870.1377086358528,864.6728127348565,trailing_stop,4,2026-02-02,-1.0,3,0.010201951413447282,-1.0,multidia,clp,5,1,123,0.0015
2026-02-03,865.1099853515625,864.2842,866.43744,0.0060887238111846,-0.4109144021392854,30.062404520844964,859.1599731445312,940.6400146484376,4,-0.0163272413557205,-0.0304980541634082,860.0399780273438,2026-02-04,2026-02-02,-0.0009474158840508908,-0.000954543775410086,0.0015344345469531116,-0.0004749851569130813,0.30062404520844965,0.07302416760239366,859.8425695844588,859.8425695844588,stop_loss,2,2026-02-05,870.3774011186662,864.2842,take_profit,1,2026-02-04,-1.0,3,0.010201951413447282,-1.0,multidia,clp,5,1,123,0.0015
2026-02-10,852.3699951171875,867.7117,869.48047,0.0066334711255031,0.2288461639782735,25.997637115463263,852.3699951171875,940.6400146484376,4,0.0138038439305857,0.0247350395471152,855.1599731445312,2026-02-11,2026-02-09,-0.009365092717868706,0.017998879560164723,0.020073999531694035,0.00026848219117193436,0.2599763711546326,0.0,846.7158233663324,862.3200073242188,cierre_periodo,5,2026-02-17,858.0241668680426,858.0241668680426,stop_loss,4,2026-02-16,-1.0,3,0.010201951413447282,-1.0,multidia,clp,5,1,123,0.0015
2026-02-17,862.3200073242188,853.81586,855.93866,0.0059771467188939,1.6021395569996812,52.35996946561463,852.3699951171875,940.6400146484376,4,0.0,-0.025651833168118,865.719970703125,2026-02-18,2026-02-16,-9.278849718063121e-05,-0.00986193901566438,-0.007400207892682509,0.0018579408379623761,0.5235996946561463,0.11272244256736186,857.1657941218042,861.2214243508863,trailing_stop,5,2026-02-25,867.4742205266332,860.6599731445312,cierre_periodo,5,2026-02-25,-1.0,3,0.010201951413447282,-1.0,multidia,clp,5,1,123,0.0015
2026-02-25,860.6599731445312,863.48645,858.1971,0.0055469537763805,2.1178172390014742,52.35255780587354,852.3699951171875,929.2999877929688,5,0.0156545667392088,0.022529104765301,856.530029296875,2026-02-26,2026-02-24,-0.006647218293772651,0.0032840807562385483,-0.002861609952107858,0.002460689825348515,0.5235255780587353,0.1077600262134636,855.8859320563176,863.48645,take_profit,2,2026-02-27,865.434014232745,861.2811617774667,trailing_stop,2,2026-02-27,-1.0,3,0.010201951413447282,-1.0,multidia,clp,5,1,123,0.0015
2026-03-04,899.9199829101562,860.3513,860.3017,0.0083026645312485,4.741833190996336,80.95756175960497,852.3699951171875,925.6799926757812,5,-0.0207411987513938,-0.0252405701082266,894.3800048828125,2026-03-05,2026-03-03,0.01937707779891675,-0.04396911243397355,-0.04402422844533231,0.005269172016452198,0.8095756175960497,0.6486153236461909,892.4482491870864,907.2245636969315,trailing_stop,5,2026-03-11,907.3917166332261,901.8057420268109,trailing_stop,2,2026-03-06,-1.0,3,0.010201951413447282,-1.0,multidia,clp,5,1,123,0.0015
2026-03-11,888.6900024414062,902.4053,901.95746,0.0112203776892344,4.636984877766675,62.29805427467942,852.3699951171875,917.4199829101562,5,0.0176859480809793,0.0226032459615028,896.9400024414062,2026-03-12,2026-03-10,-0.028978861580871807,0.015433162881224207,0.014929230127654642,0.005217775450413491,0.6229805427467943,0.5583399560321605,878.718564965367,902.4053,take_profit,2,2026-03-13,898.6614399174454,898.6614399174454,stop_loss,2,2026-03-13,-1.0,3,0.010201951413447282,-1.0,multidia,clp,5,1,123,0.0015
2026-03-18,906.9099731445312,895.30493,895.9765,0.0110359792181086,2.5104035772124966,68.89436734170667,852.3699951171875,916.7100219726562,5,-0.011114142119103,-0.0300643253670674,915.1300048828124,2026-03-19,2026-03-17,-0.0027638275248770155,-0.012796246031227379,-0.012055742541480279,0.0027680846517854113,0.6889436734170666,0.8476834824744557,896.9013335282127,917.3135654039287,trailing_stop,4,2026-03-24,916.9186127608497,916.9186127608497,stop_loss,3,2026-03-23,-1.0,3,0.010201951413447282,-1.0,multidia,clp,5,1,123,0.0015
2026-03-25,917.3599853515624,896.7281,904.03436,0.0115429515740823,0.9012914654809094,58.58358061686219,852.3699951171875,927.5499877929688,5,-0.0031301298885793,-0.0530865099092448,916.6900024414062,2026-03-26,2026-03-24,0.007308398600773176,-0.022490500655155055,-0.014526059087322822,0.0009824839538161293,0.585835806168622,0.8644585869361356,906.7709434646486,926.1099853515624,cierre_periodo,5,2026-04-01,927.9490272384763,927.2713107480329,trailing_stop,2,2026-03-27,-1.0,4,0.010237671863989235,-1.0,multidia,clp,5,1,123,0.0015
2026-04-01,926.1099853515624,909.7766,921.1144,0.0104464236761446,0.4769467656277726,63.50586584932309,852.3699951171875,930.219970703125,5,0.0201571002328112,0.0304287612338127,912.4600219726562,2026-04-02,2026-03-31,-0.004428083546079804,-0.01763655031250096,-0.005394159906035304,0.0005150001329990173,0.6350586584932308,0.9472063373093077,916.435448073872,916.435448073872,stop_loss,1,2026-04-02,935.7845226292528,916.4600219726562,cierre_periodo,5,2026-04-08,-1.0,4,0.010237671863989235,-1.0,multidia,clp,5,1,123,0.0015
2026-04-08,916.4600219726562,925.8812,925.9135,0.0095349859531527,-1.976416269582664,50.702597783645984,852.3699951171875,930.219970703125,5,-0.0070093808000449,-0.0076957889071165,897.22998046875,2026-04-09,2026-04-07,0.000534864942369231,0.010279966175791222,0.01031521048457235,-0.002156576634219657,0.5070259778364599,0.8232504425736225,907.7215885365209,907.7215885365209,stop_loss,1,2026-04-09,925.1984554087915,886.22998046875,cierre_periodo,5,2026-04-15,-1.0,4,0.010237671863989235,-1.0,multidia,clp,5,1,123,0.0015
2026-04-15,886.22998046875,916.5673,918.2719,0.0099237322592205,-5.082537793823954,32.98323955293658,852.3699951171875,930.219970703125,5,0.0156895372913926,0.0948687951719258,884.9500122070312,2026-04-16,2026-04-14,-0.00972433350511084,0.034231881339879575,0.03615530983763623,-0.005735009992706034,0.32983239552936583,0.43493893346421075,877.4352714224839,881.484709946506,trailing_stop,4,2026-04-21,895.0246895150161,889.964961753861,trailing_stop,5,2026-04-22,-1.0,4,0.010237671863989235,-1.0,multidia,clp,5,1,123,0.0015
2026-04-22,891.9400024414062,888.32654,885.69977,0.0093922503468227,-3.169100824206549,36.14264257580332,852.3699951171875,930.219970703125,5,-0.0057320440236596,-0.0113664061402142,889.72998046875,2026-04-23,2026-04-21,0.012091590732829144,-0.0040512393563642245,-0.006996246860019312,-0.0035530425987534238,0.36142642575803324,0.5082854172579409,883.562678644131,891.1199951171875,cierre_periodo,5,2026-04-29,900.3173262386815,891.1199951171875,cierre_periodo,5,2026-04-29,-1.0,4,0.010237671863989235,-1.0,multidia,clp,5,1,123,0.0015
2026-04-29,891.1199951171875,884.73694,886.1593,0.0080687679519351,-0.4081501951718804,44.69528040731021,852.3699951171875,930.219970703125,5,-0.0173479961339073,-0.0144963577952682,904.469970703125,2026-04-30,2026-04-28,-0.0027119837165517635,-0.007162958021549148,-0.005566809345956949,-0.00045801934353207534,0.44695280407310206,0.4977522434445007,883.9297546592574,904.8200073242188,cierre_periodo,5,2026-05-06,898.3102355751176,898.3102355751176,stop_loss,1,2026-04-30,-1.0,4,0.010237671863989235,-1.0,multidia,clp,5,1,123,0.0015
2026-05-06,904.8200073242188,885.3747,892.638,0.0087256584654192,1.911325119055146,62.95137872210412,854.1400146484375,930.219970703125,5,0.0252185394683388,0.0048185987204042,896.1199951171875,2026-05-07,2026-05-05,-0.007596856272572291,-0.021490801669741447,-0.01346345927986715,0.0021123815826170965,0.6295137872210411,0.6661411928176149,896.9248569676296,896.9248569676296,stop_loss,1,2026-05-07,912.7151576808079,898.2399075411923,trailing_stop,5,2026-05-13,-1.0,4,0.010237671863989235,-1.0,multidia,clp,5,1,123,0.0015
2026-05-13,912.9600219726562,909.7183,912.3639,0.0092296623352452,1.1560441357733826,63.4823281361917,856.530029296875,930.219970703125,5,0.0110867207696673,0.0911997826591739,886.6199951171875,2026-05-14,2026-05-12,0.01739103077418578,-0.0035507819560946148,-0.000652955176907144,0.0012662593190833134,0.634823281361917,0.7657760557127428,904.5337092442705,904.5337092442705,stop_loss,1,2026-05-14,921.386334701042,909.7183,take_profit,1,2026-05-14,-1.0,4,0.010237671863989235,-1.0,multidia,clp,5,1,123,0.0015
2026-05-20,905.030029296875,913.0728,910.9303,0.0106703103179023,0.711980451793638,50.2637306039017,856.530029296875,930.219970703125,5,-0.0172071264664082,-0.0493446669349503,897.72998046875,2026-05-21,2026-05-19,0.00501796007692844,0.008886744575065119,0.006519419811637582,0.0007866926275880385,0.502637306039017,0.6581630962714605,895.3730780372571,895.3730780372571,stop_loss,5,2026-05-27,914.6869805564928,893.8300170898438,cierre_periodo,5,2026-05-27,-1.0,4,0.010237671863989235,-1.0,multidia,clp,5,1,123,0.0015
2026-05-27,893.8300170898438,904.8798,904.3716,0.0091809890094562,-0.2277430674369296,48.66036583841839,881.219970703125,930.219970703125,5,0.0029914299727304,0.031792392602581,894.030029296875,2026-05-28,2026-05-26,-0.0032169147895447525,0.01236228667519187,0.011793722193933215,-0.00025479460644924605,0.48660365838418396,0.2573478854432398,885.6237735266199,889.7999877929688,cierre_periodo,5,2026-06-03,902.0362606530678,889.7999877929688,cierre_periodo,5,2026-06-03,-1.0,4,0.010237671863989235,-1.0,multidia,clp,5,1,123,0.0015
2026-06-03,889.7999877929688,891.86755,891.94006,0.0078086621985746,-0.8164538318711478,53.96505038789777,881.219970703125,930.219970703125,5,0.0190539373216507,0.0453544771867792,894.9600219726562,2026-06-04,2026-06-02,-0.0024021638277490673,0.0023236257983770218,0.0024051160220168503,-0.0009175700641402049,0.5396505038789777,0.17510238958864796,882.8518402639977,891.86755,take_profit,1,2026-06-04,896.7481353219399,896.7481353219399,stop_loss,3,2026-06-08,-1.0,4,0.010237671863989235,-1.0,multidia,clp,5,1,123,0.0015
2026-06-10,916.4299926757812,885.4501,888.9579,0.0089895946566481,2.920349724557699,67.31476740598075,881.219970703125,930.219970703125,5,-0.0042749316704882,-0.0521843939610808,915.1799926757812,2026-06-11,2026-06-09,-0.007056859492275447,-0.03380497465532147,-0.029977295478477925,0.0031866588259850566,0.6731476740598075,0.7185718769929847,908.191658510431,908.191658510431,stop_loss,2,2026-06-12,924.6683268411315,885.4501,take_profit,5,2026-06-17,-1.0,4,0.010237671863989235,-1.0,multidia,clp,5,1,123,0.0015
2026-06-17,885.260009765625,921.74713,918.20575,0.0087373951547666,-1.383097629000073,44.49741966021314,881.219970703125,930.219970703125,5,0.0010021613364065,0.0295914445461629,886.3499755859375,2026-06-18,2026-06-16,-0.005306323170373335,0.04121627525458315,0.0372158912307554,-0.001562363163073696,0.4449741966021314,0.08244977678571429,877.5251432455902,913.469970703125,cierre_periodo,5,2026-06-24,892.9948762856599,892.9948762856599,stop_loss,2,2026-06-19,-1.0,5,0.010365225378104408,-1.0,multidia,clp,5,1,123,0.0015
2026-06-24,913.469970703125,896.72125,900.482,0.0086102142339565,0.7332338310418236,59.86356679106153,881.219970703125,922.9199829101562,5,-0.0344903730096613,-0.0536292276127006,918.219970703125,2026-06-25,2026-06-23,0.008266372127820913,-0.018335272357374765,-0.014218278782747288,0.0008026906790131609,0.5986356679106153,0.7733810685686602,905.6047985590851,921.5700073242188,cierre_periodo,5,2026-07-01,921.335142847165,921.335142847165,stop_loss,3,2026-06-29,-1.0,5,0.010365225378104408,-1.0,multidia,clp,5,1,123,0.0015
