ds,y,nhits_h1,nhits_h2,nhits_h3,nhits_h4,nhits_h5,vol_garch,macd,rsi,precio_min_ventana,precio_max_ventana,dias_desde_refit,copper_ret_1d,copper_mom_5d,y_next,ds_salida,ds_reloj,retorno_1d,nhits_h1_rel,nhits_h2_rel,macd_rel,rsi_norm,posicion_en_rango,stop_loss_largo,precio_salida_largo,razon_cierre_largo,dias_hasta_salida_largo,fecha_salida_largo,stop_loss_corto,precio_salida_corto,razon_cierre_corto,dias_hasta_salida_corto,fecha_salida_corto,pos_ppo,ventana,umbral_simple_train,signo_cobre_train,exp,par,N,h,seed,spread
2025-06-19,942.760009765625,927.4731,926.2268,930.8969,929.06866,931.60254,0.0100107803215849,1.2248149096221628,51.99635077782349,913.9111328125,1000.8300170898438,4,0.0092271403652984,0.0091646887840573,940.5800170898438,2025-06-20,2025-06-18,-0.002394358251768512,-0.016215059619918922,-0.01753702914248051,0.0012991799577144326,0.5199635077782349,0.3319057439931352,933.3222464118861,938.4008959427682,trailing_stop,4,2025-06-25,952.197773119364,926.2268,take_profit,7,2025-06-30,-1.0,1,0.012040467483262773,-1.0,multidia,clp_h5,7,2,42,0.0015
2025-06-30,919.1043090820312,933.70996,931.70087,932.71893,929.28766,922.6541,0.0095396855417794,-0.8208255672317635,41.89744801652948,913.9111328125,1000.8300170898438,1,0.0005921175328644,0.0502486153345132,931.1400146484376,2025-07-01,2025-06-27,-0.01259109402848617,0.01589117880706748,0.013705257165587393,-0.0008930711771459051,0.4189744801652948,0.05974738760981659,910.3363429932942,931.70087,take_profit,6,2025-07-08,927.8722751707681,927.8722751707681,stop_loss,1,2025-07-01,-1.0,1,0.012040467483262773,-1.0,multidia,clp_h5,7,2,42,0.0015
2025-07-09,943.22998046875,933.3189,932.7169,915.8985,922.77893,924.3786,0.0086108818122731,1.0755035075475687,50.300103672177656,913.9111328125,968.9500122070312,3,0.1244371105177899,0.1182646867596354,948.9400024414062,2025-07-10,2025-07-08,0.0024307564345646885,-0.010507596952998226,-0.011145829422772782,0.0011402346509523412,0.5030010367217765,0.5326933974452097,935.1079385851409,941.3834486459543,trailing_stop,3,2025-07-14,951.3520223523592,945.8804437521177,trailing_stop,4,2025-07-15,-1.0,1,0.012040467483262773,-1.0,multidia,clp_h5,7,2,42,0.0015
2025-07-18,964.4500122070312,942.5471,950.7356,948.9182,948.40955,950.18054,0.0106627769330333,3.8484941859119246,75.80702531988527,913.9111328125,967.97998046875,5,-0.0019121251718409,-0.0111751621121755,963.3900146484376,2025-07-21,2025-07-17,-0.0030850599672219534,-0.022710261734466664,-0.014219930565035135,0.003990351119499802,0.7580702531988527,0.9347134548869804,954.1662968638065,954.1662968638065,stop_loss,2,2025-07-22,974.7337275502559,950.7356,take_profit,3,2025-07-23,-1.0,1,0.012040467483262773,-1.0,multidia,clp_h5,7,2,42,0.0015
2025-07-29,958.5599975585938,956.6807,959.6431,958.22876,963.05927,966.70807,0.0112031714120178,-0.8083649474404409,57.26165935683082,913.9111328125,967.97998046875,2,-0.0296716618591123,-0.0027626894313318,960.239990234375,2025-07-30,2025-07-28,0.022852840650870305,-0.001960542442184348,0.0011299266025755967,-0.0008433117900802324,0.5726165935683082,0.8257779975255796,947.8210855972414,959.6431,take_profit,1,2025-07-30,969.298909519946,969.298909519946,stop_loss,2,2025-07-31,-1.0,1,0.012040467483262773,-1.0,multidia,clp_h5,7,2,42,0.0015
2025-08-07,974.3499755859376,980.4688,975.94946,987.5638,985.71594,984.52545,0.0132191914770074,0.9449351165864311,53.602396489484086,913.9111328125,981.4299926757812,4,0.0061679125353316,-0.2116697201650832,969.8300170898438,2025-08-08,2025-08-06,0.008244494786100927,0.006279904107743977,0.0016415912702215248,0.000969810786948686,0.5360239648948408,0.8951401563329129,961.4698566930496,961.4698566930496,stop_loss,4,2025-08-13,987.2300944788257,965.2128612374677,trailing_stop,6,2025-08-15,-1.0,1,0.012040467483262773,-1.0,multidia,clp_h5,7,2,42,0.0015
2025-08-18,963.5999755859376,961.963,959.2406,971.2894,965.5494,960.2635,0.011393426812973,-1.1249424084608934,52.04589139419915,913.9111328125,981.4299926757812,1,0.0030193399399282,0.0050499466976231,963.6900024414062,2025-08-19,2025-08-15,-0.0019802238528027773,-0.0016988123987261936,-0.004524051158559681,-0.0011674371491934173,0.5204589139419915,0.7359253825383368,952.6212697871167,966.0499877929688,cierre_periodo,7,2025-08-27,974.5786813847585,966.0499877929688,cierre_periodo,7,2025-08-27,-1.0,1,0.012040467483262773,-1.0,multidia,clp_h5,7,2,42,0.0015
2025-08-27,966.0499877929688,964.6126,966.4863,962.32495,969.24164,964.4405,0.0095036799678368,-0.7618524205556865,43.50751719956254,913.9111328125,981.4299926757812,3,-0.0035886086139926,0.0094125861435164,968.1699829101562,2025-08-28,2025-08-26,0.004065998325453787,-0.001487902086984705,0.0004516455799850216,-0.0007886262928238417,0.4350751719956254,0.7722117210812589,956.8689578760517,966.4863,take_profit,1,2025-08-28,975.2310177098857,971.739990234375,cierre_periodo,7,2025-09-05,-1.0,1,0.012040467483262773,-1.0,multidia,clp_h5,7,2,42,0.0015
2025-09-11,961.3900146484376,967.32587,971.5873,968.6354,968.2182,971.5953,0.0071917340087035,-0.8425886821431847,41.78480106939426,919.1043090820312,981.4299926757812,4,0.0108276966747339,-0.0018645656890414,952.3400268554688,2025-09-12,2025-09-10,-0.005476988752608318,0.006174242774648567,0.01060681429616405,-0.0008764275364887201,0.4178480106939426,0.6784635663530333,954.4759533844624,954.4759533844624,stop_loss,1,2025-09-12,968.3040759124128,946.5515868562902,trailing_stop,3,2025-09-16,-1.0,2,0.011754227329548103,-1.0,multidia,clp_h5,7,2,42,0.0015
2025-09-22,954.9400024414062,952.7339,958.763,961.9444,964.5515,964.7896,0.0075036425206311,-1.4750206301130475,42.17999015232135,925.760009765625,981.4299926757812,1,0.0061470838975394,-0.0042498105017862,955.7899780273438,2025-09-23,2025-09-19,-0.0001256493375343696,-0.002310200050020069,0.004003390316480493,-0.001544621260332586,0.4217999015232135,0.5241602592706697,947.7744740344353,948.6180717074247,trailing_stop,2,2025-09-24,962.1055308483773,955.2041554943678,trailing_stop,4,2025-09-26,-1.0,2,0.011754227329548103,-1.0,multidia,clp_h5,7,2,42,0.0015
