ds,y
2013-02-26,5.69350004196167
2013-02-27,5.692399978637695
2013-02-28,5.681049823760986
2013-03-01,5.731100082397461
2013-03-04,5.747590065002441
2013-03-05,5.709499835968018
2013-03-06,5.694859981536865
2013-03-07,5.716080188751221
2013-03-08,5.66510009765625
2013-03-11,5.730000019073486
2013-03-12,5.723899841308594
2013-03-13,5.704899787902832
2013-03-14,5.739170074462891
2013-03-15,5.788449764251709
2013-03-18,5.80649995803833
2013-03-19,5.793600082397461
2013-03-20,5.839369773864746
2013-03-21,5.842860221862793
2013-03-22,5.833899974822998
2013-03-25,5.786200046539307
2013-03-26,5.83620023727417
2013-03-27,5.826099872589111
2013-03-28,5.852499961853027
2013-03-29,5.838900089263916
2013-04-01,5.848299980163574
2013-04-02,5.818299770355225
2013-04-03,5.81328010559082
2013-04-04,5.8125901222229
2013-04-05,5.785820007324219
2013-04-08,5.7266998291015625
2013-04-09,5.733500003814697
2013-04-10,5.708549976348877
2013-04-11,5.753799915313721
2013-04-12,5.699699878692627
2013-04-15,5.718599796295166
2013-04-16,5.755300045013428
2013-04-17,5.723599910736084
2013-04-18,5.805099964141846
2013-04-19,5.818459987640381
2013-04-22,5.814499855041504
2013-04-23,5.84837007522583
2013-04-24,5.920599937438965
2013-04-25,5.893499851226807
2013-04-26,5.873499870300293
2013-04-29,5.84660005569458
2013-04-30,5.808899879455566
2013-05-01,5.767240047454834
2013-05-02,5.764599800109863
2013-05-03,5.8003997802734375
2013-05-06,5.799600124359131
2013-05-07,5.83620023727417
2013-05-08,5.840799808502197
2013-05-09,5.743470191955566
2013-05-10,5.782149791717529
2013-05-13,5.80079984664917
2013-05-14,5.792540073394775
2013-05-15,5.8256001472473145
2013-05-16,5.846749782562256
2013-05-17,5.826230049133301
2013-05-20,5.855599880218506
2013-05-21,5.827199935913086
2013-05-22,5.783299922943115
2013-05-23,5.827789783477783
2013-05-24,5.826099872589111
2013-05-27,5.822470188140869
2013-05-28,5.841400146484375
2013-05-29,5.895400047302246
2013-05-30,5.8917999267578125
2013-05-31,5.827899932861328
2013-06-03,5.8689799308776855
2013-06-04,5.804520130157471
2013-06-05,5.81220006942749
2013-06-06,5.805650234222412
2013-06-07,5.747739791870117
2013-06-10,5.767769813537598
2013-06-11,5.759220123291016
2013-06-12,5.7748799324035645
2013-06-13,5.752900123596191
2013-06-14,5.739449977874756
2013-06-17,5.7052001953125
2013-06-18,5.729700088500977
2013-06-19,5.734899997711182
2013-06-20,5.774630069732666
2013-06-21,5.988999843597412
2013-06-24,6.072700023651123
2013-06-25,6.112199783325195
2013-06-26,6.0858001708984375
2013-06-27,6.101590156555176
2013-06-28,6.039030075073242
2013-07-01,6.068840026855469
2013-07-02,6.104450225830078
2013-07-03,6.102499961853027
2013-07-04,6.1072001457214355
2013-07-05,6.104000091552734
2013-07-08,6.249959945678711
2013-07-09,6.139969825744629
2013-07-10,6.18271017074585
2013-07-11,5.967470169067383
2013-07-12,6.053899765014648
2013-07-15,6.0630998611450195
2013-07-16,6.059589862823486
2013-07-17,5.988699913024902
2013-07-18,5.986599922180176
2013-07-19,5.9778900146484375
