unique_id,ds,y
USDBRL,2010-01-04,1.718999981880188
USDBRL,2010-01-05,1.7369999885559082
USDBRL,2010-01-06,1.7315000295639038
USDBRL,2010-01-07,1.7388999462127686
USDBRL,2010-01-08,1.7319999933242798
USDBRL,2010-01-11,1.7309999465942383
USDBRL,2010-01-12,1.7373000383377075
USDBRL,2010-01-13,1.74590003490448
USDBRL,2010-01-14,1.7640999555587769
USDBRL,2010-01-15,1.7644000053405762
USDBRL,2010-01-18,1.7632999420166016
USDBRL,2010-01-19,1.7741999626159668
USDBRL,2010-01-20,1.7894999980926514
USDBRL,2010-01-21,1.8007999658584595
USDBRL,2010-01-22,1.8187999725341797
USDBRL,2010-01-25,1.7834999561309814
USDBRL,2010-01-26,1.8336000442504883
USDBRL,2010-01-27,1.8495999574661255
USDBRL,2010-01-28,1.8680000305175781
USDBRL,2010-01-29,1.8729000091552734
USDBRL,2010-02-01,1.8624000549316406
USDBRL,2010-02-02,1.830399990081787
USDBRL,2010-02-03,1.850000023841858
USDBRL,2010-02-04,1.8803999423980713
USDBRL,2010-02-05,1.882699966430664
USDBRL,2010-02-08,1.871500015258789
USDBRL,2010-02-09,1.843000054359436
USDBRL,2010-02-10,1.850600004196167
USDBRL,2010-02-11,1.8515000343322754
USDBRL,2010-02-12,1.8585000038146973
USDBRL,2010-02-15,1.8514000177383423
USDBRL,2010-02-16,1.8424999713897705
USDBRL,2010-02-17,1.8329999446868896
USDBRL,2010-02-18,1.819000005722046
USDBRL,2010-02-19,1.8035000562667847
USDBRL,2010-02-22,1.8079999685287476
USDBRL,2010-02-23,1.819599986076355
USDBRL,2010-02-24,1.818600058555603
USDBRL,2010-02-25,1.8359999656677246
USDBRL,2010-02-26,1.805999994277954
USDBRL,2010-03-01,1.7979999780654907
USDBRL,2010-03-02,1.7324999570846558
USDBRL,2010-03-03,1.7879999876022339
USDBRL,2010-03-04,1.7884999513626099
USDBRL,2010-03-05,1.777999997138977
USDBRL,2010-03-08,1.7847000360488892
USDBRL,2010-03-09,1.781000018119812
USDBRL,2010-03-10,1.7680000066757202
USDBRL,2010-03-11,1.7690000534057617
USDBRL,2010-03-12,1.7610000371932983
USDBRL,2010-03-15,1.7613999843597412
USDBRL,2010-03-16,1.7661999464035034
USDBRL,2010-03-17,1.7619999647140503
USDBRL,2010-03-18,1.7710000276565552
USDBRL,2010-03-19,1.7949999570846558
USDBRL,2010-03-22,1.7990000247955322
USDBRL,2010-03-23,1.7805999517440796
USDBRL,2010-03-24,1.7933000326156616
USDBRL,2010-03-25,1.7990000247955322
USDBRL,2010-03-26,1.8229999542236328
USDBRL,2010-03-29,1.808500051498413
USDBRL,2010-03-30,1.7937999963760376
USDBRL,2010-03-31,1.780500054359436
USDBRL,2010-04-01,1.7654000520706177
USDBRL,2010-04-02,1.7649999856948853
USDBRL,2010-04-05,1.7604999542236328
USDBRL,2010-04-06,1.753000020980835
USDBRL,2010-04-07,1.7769999504089355
USDBRL,2010-04-08,1.7730000019073486
USDBRL,2010-04-09,1.7710000276565552
USDBRL,2010-04-12,1.7561999559402466
USDBRL,2010-04-13,1.7135000228881836
USDBRL,2010-04-14,1.746000051498413
USDBRL,2010-04-15,1.75
USDBRL,2010-04-16,1.7561999559402466
USDBRL,2010-04-19,1.7603000402450562
USDBRL,2010-04-20,1.752500057220459
USDBRL,2010-04-21,1.7480000257492065
USDBRL,2010-04-22,1.7634999752044678
USDBRL,2010-04-23,1.7627999782562256
USDBRL,2010-04-26,1.74399995803833
USDBRL,2010-04-27,1.7649999856948853
USDBRL,2010-04-28,1.7581000328063965
USDBRL,2010-04-29,1.7309999465942383
USDBRL,2010-04-30,1.728700041770935
USDBRL,2010-05-03,1.7309999465942383
USDBRL,2010-05-04,1.7493000030517578
USDBRL,2010-05-05,1.7798000574111938
USDBRL,2010-05-06,1.8341000080108643
USDBRL,2010-05-07,1.8494999408721924
USDBRL,2010-05-10,1.774899959564209
USDBRL,2010-05-11,1.7755000591278076
USDBRL,2010-05-12,1.7734999656677246
USDBRL,2010-05-13,1.7699999809265137
USDBRL,2010-05-14,1.8025000095367432
USDBRL,2010-05-17,1.8033000230789185
USDBRL,2010-05-18,1.815999984741211
USDBRL,2010-05-19,1.829699993133545
USDBRL,2010-05-20,1.8847999572753906
USDBRL,2010-05-21,1.8467999696731567
USDBRL,2010-05-24,1.8622000217437744
USDBRL,2010-05-25,1.868499994277954
USDBRL,2010-05-26,1.8630000352859497
USDBRL,2010-05-27,1.815999984741211
USDBRL,2010-05-28,1.8142999410629272
USDBRL,2010-05-31,1.8143999576568604
USDBRL,2010-06-01,1.8339999914169312
USDBRL,2010-06-02,1.8309999704360962
USDBRL,2010-06-03,1.8193999528884888
USDBRL,2010-06-04,1.8388999700546265
USDBRL,2010-06-07,1.8739999532699585
USDBRL,2010-06-08,1.8600000143051147
USDBRL,2010-06-09,1.8420000076293945
USDBRL,2010-06-10,1.8122999668121338
USDBRL,2010-06-11,1.8115999698638916
USDBRL,2010-06-14,1.8016999959945679
USDBRL,2010-06-15,1.784600019454956
USDBRL,2010-06-16,1.7868000268936157
USDBRL,2010-06-17,1.7854000329971313
USDBRL,2010-06-18,1.7723000049591064
USDBRL,2010-06-21,1.7635999917984009
USDBRL,2010-06-22,1.7668999433517456
USDBRL,2010-06-23,1.8011000156402588
USDBRL,2010-06-24,1.778499960899353
USDBRL,2010-06-25,1.7799999713897705
USDBRL,2010-06-28,1.781999945640564
USDBRL,2010-06-29,1.807800054550171
USDBRL,2010-06-30,1.7908999919891357
USDBRL,2010-07-01,1.7989000082015991
USDBRL,2010-07-02,1.7745000123977661
USDBRL,2010-07-05,1.7733999490737915
USDBRL,2010-07-06,1.7669999599456787
USDBRL,2010-07-07,1.7649999856948853
USDBRL,2010-07-08,1.7683000564575195
USDBRL,2010-07-09,1.7563999891281128
USDBRL,2010-07-12,1.7599999904632568
USDBRL,2010-07-13,1.75600004196167
USDBRL,2010-07-14,1.7660000324249268
USDBRL,2010-07-15,1.7699999809265137
USDBRL,2010-07-16,1.7826000452041626
USDBRL,2010-07-19,1.7862999439239502
USDBRL,2010-07-20,1.7736999988555908
USDBRL,2010-07-21,1.771399974822998
USDBRL,2010-07-22,1.760200023651123
USDBRL,2010-07-23,1.7604999542236328
USDBRL,2010-07-26,1.7655999660491943
USDBRL,2010-07-27,1.760699987411499
USDBRL,2010-07-28,1.7623000144958496
USDBRL,2010-07-29,1.764799952507019
USDBRL,2010-07-30,1.7584999799728394
USDBRL,2010-08-02,1.742900013923645
USDBRL,2010-08-03,1.7537000179290771
USDBRL,2010-08-04,1.7537000179290771
USDBRL,2010-08-05,1.7525999546051025
USDBRL,2010-08-06,1.753499984741211
USDBRL,2010-08-09,1.7074999809265137
USDBRL,2010-08-10,1.7510000467300415
USDBRL,2010-08-11,1.7599999904632568
USDBRL,2010-08-12,1.7684999704360962
