ds,y
2013-08-07,132.91000366210938
2013-08-08,133.60000610351562
2013-08-09,134.16000366210938
2013-08-12,135.91000366210938
2013-08-13,136.2899932861328
2013-08-14,135.7899932861328
2013-08-15,134.92999267578125
2013-08-16,135.85000610351562
2013-08-19,136.00999450683594
2013-08-20,136.25999450683594
2013-08-21,136.32000732421875
2013-08-22,136.42999267578125
2013-08-23,136.8699951171875
2013-08-26,136.9199981689453
2013-08-27,136.88999938964844
2013-08-28,136.94000244140625
2013-08-29,137.0
2013-08-30,137.0500030517578
2013-09-03,134.14999389648438
2013-09-04,135.27999877929688
2013-09-05,134.0800018310547
2013-09-06,134.02999877929688
2013-09-09,135.36000061035156
2013-09-10,134.88999938964844
2013-09-11,135.25
2013-09-12,135.27999877929688
2013-09-13,135.0800018310547
2013-09-16,134.7899932861328
2013-09-17,134.6699981689453
2013-09-18,134.72999572753906
2013-09-19,134.6699981689453
2013-09-20,134.63999938964844
2013-09-23,134.5500030517578
2013-09-24,134.47999572753906
2013-09-25,134.4499969482422
2013-09-26,134.4499969482422
2013-09-27,134.3300018310547
2013-09-30,134.19000244140625
2013-10-01,127.43000030517578
2013-10-02,129.32000732421875
2013-10-03,129.52999877929688
2013-10-04,129.72999572753906
2013-10-07,129.91000366210938
2013-10-08,130.19000244140625
2013-10-09,130.75999450683594
2013-10-10,131.39999389648438
2013-10-11,131.94000244140625
2013-10-14,132.2899932861328
2013-10-15,132.5500030517578
2013-10-16,132.33999633789062
2013-10-17,132.58999633789062
2013-10-18,132.64999389648438
2013-10-21,132.69000244140625
2013-10-22,132.6699981689453
2013-10-23,132.60000610351562
2013-10-24,132.67999267578125
2013-10-25,132.75999450683594
2013-10-28,132.72999572753906
2013-10-29,132.61000061035156
2013-10-30,132.58999633789062
2013-10-31,132.57000732421875
2013-11-01,133.82000732421875
2013-11-04,134.22000122070312
2013-11-05,135.0
2013-11-06,135.38999938964844
2013-11-07,135.22999572753906
2013-11-08,135.25
2013-11-11,135.1199951171875
2013-11-12,135.80999755859375
2013-11-13,135.64999389648438
2013-11-14,135.72000122070312
2013-11-15,135.7100067138672
2013-11-18,135.82000732421875
2013-11-19,135.9499969482422
2013-11-20,136.10000610351562
2013-11-21,136.22999572753906
2013-11-22,136.3300018310547
2013-11-25,136.3699951171875
2013-11-26,136.36000061035156
2013-11-27,136.32000732421875
2013-11-29,136.32000732421875
2013-12-02,136.16000366210938
2013-12-03,137.38999938964844
2013-12-04,138.52000427246094
2013-12-05,138.0500030517578
2013-12-06,138.10000610351562
2013-12-09,138.6999969482422
2013-12-10,138.41000366210938
2013-12-11,138.0399932861328
2013-12-12,137.52000427246094
2013-12-13,137.39999389648438
2013-12-16,137.47999572753906
2013-12-17,137.0500030517578
2013-12-18,136.97000122070312
2013-12-19,136.75999450683594
2013-12-20,136.61000061035156
2013-12-23,136.27999877929688
2013-12-24,136.27000427246094
2013-12-26,136.1300048828125
2013-12-27,135.92999267578125
2013-12-30,135.8800048828125
2013-12-31,135.7899932861328
2014-01-02,133.3300018310547
2014-01-03,132.7100067138672
2014-01-06,132.17999267578125
2014-01-07,132.02000427246094
2014-01-08,131.92999267578125
2014-01-09,130.91000366210938
2014-01-10,130.82000732421875
2014-01-13,130.6300048828125
2014-01-14,131.00999450683594
2014-01-15,130.88999938964844
2014-01-16,130.3800048828125
2014-01-17,129.72999572753906
2014-01-21,129.17999267578125
2014-01-22,129.22999572753906
2014-01-23,129.16000366210938
2014-01-24,128.97999572753906
2014-01-27,128.80999755859375
2014-01-28,128.5500030517578
2014-01-29,128.4600067138672
2014-01-30,128.1199951171875
2014-01-31,128.1199951171875
2014-02-03,122.51000213623047
2014-02-04,122.29000091552734
2014-02-05,121.87000274658203
2014-02-06,122.02999877929688
2014-02-07,121.04000091552734
2014-02-10,120.87000274658203
2014-02-11,120.68000030517578
2014-02-12,121.16999816894531
2014-02-13,122.04000091552734
2014-02-14,122.38999938964844
2014-02-18,122.33000183105469
2014-02-19,122.38999938964844
2014-02-20,122.16999816894531
2014-02-21,122.2699966430664
2014-02-24,121.81999969482422
2014-02-25,121.70999908447266
2014-02-26,121.5999984741211
2014-02-27,121.54000091552734
2014-02-28,121.37000274658203
2014-03-03,115.0
2014-03-04,114.83999633789062
2014-03-05,115.6500015258789
2014-03-06,115.5199966430664
2014-03-07,113.76000213623047
2014-03-10,109.19999694824219
2014-03-11,110.5999984741211
2014-03-12,110.87000274658203
2014-03-13,112.66000366210938
2014-03-14,111.43000030517578
2014-03-17,111.12999725341797
2014-03-18,111.56999969482422
2014-03-19,111.55999755859375
2014-03-20,111.55999755859375
2014-03-21,111.43000030517578
2014-03-24,111.43000030517578
2014-03-25,111.55000305175781
2014-03-26,111.61000061035156
2014-03-27,111.54000091552734
2014-03-28,111.58000183105469
2014-03-31,111.83000183105469
2014-04-01,116.66999816894531
2014-04-02,114.69000244140625
2014-04-03,115.4800033569336
2014-04-04,116.06999969482422
2014-04-07,118.16000366210938
2014-04-08,118.69999694824219
2014-04-09,118.36000061035156
2014-04-10,117.30000305175781
2014-04-11,117.08999633789062
2014-04-14,116.94999694824219
2014-04-15,116.75
2014-04-16,116.7699966430664
2014-04-17,116.79000091552734
2014-04-21,116.2699966430664
2014-04-22,116.0
2014-04-23,115.91000366210938
2014-04-24,115.91999816894531
2014-04-25,115.72000122070312
2014-04-28,115.37999725341797
2014-04-29,115.02999877929688
2014-04-30,114.58000183105469
2014-05-01,105.75
2014-05-02,106.55999755859375
2014-05-05,106.66999816894531
2014-05-06,106.5
2014-05-07,104.94000244140625
2014-05-08,104.0
2014-05-09,103.77999877929688
2014-05-12,104.7699966430664
2014-05-13,104.22000122070312
2014-05-14,104.44999694824219
2014-05-15,103.91000366210938
2014-05-16,102.80000305175781
2014-05-19,102.3499984741211
2014-05-20,101.97000122070312
2014-05-21,102.30999755859375
2014-05-22,102.23999786376953
2014-05-23,101.80000305175781
2014-05-27,101.5
2014-05-28,101.1500015258789
2014-05-29,100.88999938964844
2014-05-30,100.55999755859375
2014-06-02,93.91000366210938
2014-06-03,93.83999633789062
2014-06-04,95.51000213623047
2014-06-05,94.22000122070312
2014-06-06,94.86000061035156
2014-06-09,94.01000213623047
2014-06-10,93.33999633789062
2014-06-11,93.26000213623047
2014-06-12,92.37999725341797
2014-06-13,92.26000213623047
2014-06-16,91.62999725341797
2014-06-17,91.79000091552734
2014-06-18,91.80000305175781
2014-06-19,92.01000213623047
2014-06-20,92.19000244140625
2014-06-23,92.33999633789062
2014-06-24,92.41000366210938
2014-06-25,92.5
2014-06-26,92.61000061035156
2014-06-27,92.69999694824219
2014-06-30,92.73999786376953
2014-07-01,95.12000274658203
2014-07-02,96.36000061035156
2014-07-03,96.38999938964844
2014-07-07,95.31999969482422
2014-07-08,96.2699966430664
2014-07-09,95.83999633789062
2014-07-10,96.26000213623047
2014-07-11,96.45999908447266
2014-07-14,97.01000213623047
2014-07-15,96.91999816894531
2014-07-16,96.87999725341797
2014-07-17,96.61000061035156
2014-07-18,96.2300033569336
2014-07-21,96.19999694824219
2014-07-22,96.20999908447266
2014-07-23,96.06999969482422
2014-07-24,95.98999786376953
2014-07-25,96.0199966430664
2014-07-28,96.06999969482422
2014-07-29,96.04000091552734
2014-07-30,96.05999755859375
2014-07-31,96.05000305175781
2014-08-01,94.69000244140625
2014-08-04,96.01000213623047
2014-08-05,95.9800033569336
2014-08-06,95.69999694824219
2014-08-07,95.4000015258789
2014-08-08,95.3499984741211
2014-08-11,95.11000061035156
2014-08-12,94.6500015258789
2014-08-13,94.45999908447266
2014-08-14,94.25
2014-08-15,94.55999755859375
2014-08-18,94.02999877929688
2014-08-19,94.05000305175781
2014-08-20,93.94000244140625
2014-08-21,93.86000061035156
2014-08-22,93.69999694824219
2014-08-25,93.43000030517578
2014-08-26,93.31999969482422
2014-08-27,93.0999984741211
2014-08-28,92.83999633789062
2014-08-29,92.61000061035156
2014-09-02,86.69999694824219
2014-09-03,85.2699966430664
2014-09-04,84.70999908447266
2014-09-05,83.83999633789062
2014-09-08,84.66000366210938
2014-09-09,83.69999694824219
2014-09-10,83.55999755859375
2014-09-11,83.41999816894531
2014-09-12,84.05999755859375
2014-09-15,84.70999908447266
2014-09-16,84.16999816894531
2014-09-17,84.0999984741211
2014-09-18,83.80999755859375
2014-09-19,83.51000213623047
2014-09-22,83.08000183105469
2014-09-23,83.08000183105469
2014-09-24,82.94000244140625
2014-09-25,82.69999694824219
2014-09-26,82.48999786376953
2014-09-29,82.2699966430664
2014-09-30,82.2699966430664
2014-10-01,78.8499984741211
2014-10-02,79.19000244140625
2014-10-03,79.16999816894531
2014-10-06,79.16999816894531
2014-10-07,79.44000244140625
2014-10-08,78.33000183105469
2014-10-09,78.66999816894531
2014-10-10,80.12000274658203
2014-10-13,81.66999816894531
2014-10-14,81.61000061035156
2014-10-15,80.80000305175781
2014-10-16,80.41999816894531
2014-10-17,80.43000030517578
2014-10-20,80.58000183105469
2014-10-21,80.5199966430664
2014-10-22,80.5199966430664
2014-10-23,80.41000366210938
2014-10-24,80.44999694824219
2014-10-27,80.3499984741211
2014-10-28,80.2699966430664
2014-10-29,80.23999786376953
2014-10-30,80.16000366210938
2014-10-31,80.08000183105469
2014-11-03,78.06999969482422
2014-11-04,77.41999816894531
2014-11-05,76.22000122070312
2014-11-06,75.7699966430664
2014-11-07,76.3499984741211
2014-11-10,76.05000305175781
2014-11-11,75.91000366210938
2014-11-12,75.94999694824219
2014-11-13,75.93000030517578
2014-11-14,75.66999816894531
2014-11-17,75.55000305175781
2014-11-18,74.91000366210938
2014-11-19,74.5999984741211
2014-11-20,74.2699966430664
2014-11-21,74.0999984741211
2014-11-24,74.0199966430664
2014-11-25,73.69000244140625
2014-11-26,73.44000244140625
2014-11-28,73.12999725341797
2014-12-01,69.75
2014-12-02,69.86000061035156
2014-12-03,69.8499984741211
2014-12-04,70.83000183105469
2014-12-05,71.05999755859375
2014-12-08,70.33999633789062
2014-12-09,69.9000015258789
2014-12-10,69.80000305175781
2014-12-11,69.66000366210938
2014-12-12,69.66999816894531
2014-12-15,69.37000274658203
2014-12-16,69.0199966430664
2014-12-17,69.05000305175781
2014-12-18,69.1500015258789
2014-12-19,69.41000366210938
2014-12-22,69.05000305175781
2014-12-23,68.87000274658203
2014-12-24,68.7699966430664
2014-12-26,68.69999694824219
2014-12-29,68.70999908447266
2014-12-30,68.80999755859375
2014-12-31,68.91999816894531
2015-01-02,70.05999755859375
2015-01-05,69.9800033569336
2015-01-06,71.56999969482422
2015-01-07,71.23999786376953
2015-01-08,70.94999694824219
2015-01-09,70.66000366210938
2015-01-12,69.58000183105469
2015-01-13,69.25
2015-01-14,69.0
2015-01-15,69.2699966430664
2015-01-16,69.12999725341797
2015-01-20,68.91000366210938
2015-01-21,68.69999694824219
2015-01-22,68.63999938964844
2015-01-23,68.45999908447266
2015-01-26,68.18000030517578
2015-01-27,67.98999786376953
2015-01-28,67.75
2015-01-29,67.48999786376953
2015-01-30,67.19999694824219
2015-02-02,61.970001220703125
2015-02-03,62.869998931884766
2015-02-04,62.88999938964844
2015-02-05,61.88999938964844
2015-02-06,62.22999954223633
2015-02-09,61.7599983215332
2015-02-10,62.02000045776367
2015-02-11,62.27000045776367
2015-02-12,62.27000045776367
2015-02-13,62.41999816894531
2015-02-17,62.599998474121094
2015-02-18,62.619998931884766
2015-02-19,62.59000015258789
2015-02-20,62.43000030517578
2015-02-23,62.56999969482422
2015-02-24,62.630001068115234
2015-02-25,62.59000015258789
2015-02-26,62.56999969482422
2015-02-27,62.61000061035156
2015-03-02,62.18000030517578
2015-03-03,62.38999938964844
2015-03-04,61.22999954223633
2015-03-05,60.5
2015-03-06,59.439998626708984
2015-03-09,59.439998626708984
2015-03-10,58.900001525878906
2015-03-11,58.84000015258789
2015-03-12,59.20000076293945
2015-03-13,58.869998931884766
2015-03-16,58.95000076293945
2015-03-17,58.880001068115234
2015-03-18,58.29999923706055
2015-03-19,58.029998779296875
2015-03-20,57.84000015258789
2015-03-23,57.7599983215332
2015-03-24,57.790000915527344
2015-03-25,57.720001220703125
2015-03-26,57.56999969482422
2015-03-27,57.40999984741211
2015-03-30,57.220001220703125
2015-03-31,56.939998626708984
2015-04-01,48.599998474121094
2015-04-02,47.08000183105469
2015-04-06,47.06999969482422
2015-04-07,47.810001373291016
2015-04-08,48.09000015258789
2015-04-09,47.18000030517578
2015-04-10,47.189998626708984
2015-04-13,48.5099983215332
2015-04-14,48.849998474121094
2015-04-15,48.599998474121094
2015-04-16,48.77000045776367
2015-04-17,49.59000015258789
2015-04-20,49.0
2015-04-21,48.900001525878906
2015-04-22,49.29999923706055
2015-04-23,49.4900016784668
2015-04-24,49.97999954223633
2015-04-27,50.47999954223633
2015-04-28,51.619998931884766
2015-04-29,51.130001068115234
2015-04-30,51.36000061035156
2015-05-01,53.880001068115234
2015-05-04,56.52000045776367
2015-05-05,57.4900016784668
2015-05-06,59.310001373291016
2015-05-07,58.349998474121094
2015-05-08,59.02000045776367
2015-05-11,59.959999084472656
2015-05-12,59.68000030517578
2015-05-13,60.290000915527344
2015-05-14,58.439998626708984
2015-05-15,59.720001220703125
2015-05-18,59.45000076293945
2015-05-19,59.939998626708984
2015-05-20,60.20000076293945
2015-05-21,59.56999969482422
2015-05-22,59.619998931884766
2015-05-26,59.65999984741211
2015-05-27,59.97999954223633
2015-05-28,60.2400016784668
2015-05-29,60.38999938964844
2015-06-01,59.5
2015-06-02,62.2400016784668
2015-06-03,62.029998779296875
2015-06-04,62.099998474121094
2015-06-05,61.9900016784668
2015-06-08,61.7400016784668
2015-06-09,62.369998931884766
2015-06-10,63.45000076293945
2015-06-11,64.22000122070312
2015-06-12,63.68000030517578
2015-06-15,63.33000183105469
2015-06-16,62.939998626708984
2015-06-17,62.349998474121094
2015-06-18,62.650001525878906
2015-06-19,62.61000061035156
2015-06-22,62.56999969482422
2015-06-23,62.7599983215332
2015-06-24,62.720001220703125
2015-06-25,62.630001068115234
2015-06-26,62.529998779296875
2015-06-29,62.470001220703125
2015-06-30,62.33000183105469
2015-07-01,55.119998931884766
2015-07-02,54.02000045776367
2015-07-06,51.209999084472656
2015-07-07,49.970001220703125
2015-07-08,47.75
2015-07-09,49.869998931884766
2015-07-10,50.5
2015-07-13,50.540000915527344
2015-07-14,50.689998626708984
2015-07-15,50.68000030517578
2015-07-16,50.61000061035156
2015-07-17,50.72999954223633
2015-07-20,51.25
2015-07-21,51.279998779296875
2015-07-22,51.09000015258789
2015-07-23,51.16999816894531
2015-07-24,51.08000183105469
2015-07-27,51.130001068115234
2015-07-28,51.220001220703125
2015-07-29,51.36000061035156
2015-07-30,51.5099983215332
2015-07-31,51.56999969482422
2015-08-03,53.59000015258789
2015-08-04,53.83000183105469
2015-08-05,55.29999923706055
2015-08-06,54.95000076293945
2015-08-07,54.209999084472656
2015-08-10,54.16999816894531
2015-08-11,53.95000076293945
2015-08-12,54.40999984741211
2015-08-13,55.310001373291016
2015-08-14,55.52000045776367
2015-08-17,55.31999969482422
2015-08-18,55.54999923706055
2015-08-19,55.630001068115234
2015-08-20,55.650001525878906
2015-08-21,55.709999084472656
2015-08-24,55.47999954223633
2015-08-25,55.369998931884766
2015-08-26,55.279998779296875
2015-08-27,55.220001220703125
2015-08-28,55.25
2015-08-31,55.279998779296875
2015-09-01,54.95000076293945
2015-09-02,54.93000030517578
2015-09-03,55.470001220703125
2015-09-04,55.5099983215332
2015-09-08,55.45000076293945
2015-09-09,56.59000015258789
2015-09-10,57.349998474121094
2015-09-11,56.81999969482422
2015-09-14,56.43000030517578
2015-09-15,55.9900016784668
2015-09-16,56.22999954223633
2015-09-17,56.36000061035156
2015-09-18,56.41999816894531
2015-09-21,56.560001373291016
2015-09-22,56.540000915527344
2015-09-23,56.59000015258789
2015-09-24,56.59000015258789
2015-09-25,56.56999969482422
2015-09-28,56.540000915527344
2015-09-29,56.459999084472656
2015-09-30,56.349998474121094
2015-10-01,52.779998779296875
2015-10-02,52.83000183105469
2015-10-05,53.59000015258789
2015-10-06,53.689998626708984
2015-10-07,53.61000061035156
2015-10-08,53.79999923706055
2015-10-09,54.16999816894531
2015-10-12,54.43000030517578
2015-10-13,54.040000915527344
2015-10-14,54.0
2015-10-15,53.869998931884766
2015-10-16,53.650001525878906
2015-10-19,53.77000045776367
2015-10-20,53.88999938964844
2015-10-21,53.65999984741211
2015-10-22,53.56999969482422
2015-10-23,53.470001220703125
2015-10-26,53.400001525878906
2015-10-27,53.279998779296875
2015-10-28,53.09000015258789
2015-10-29,52.900001525878906
2015-10-30,52.7400016784668
2015-11-02,47.310001373291016
2015-11-03,46.59000015258789
2015-11-04,47.45000076293945
2015-11-05,46.86000061035156
2015-11-06,47.08000183105469
2015-11-09,47.90999984741211
2015-11-10,47.70000076293945
2015-11-11,47.81999969482422
2015-11-12,47.7400016784668
2015-11-13,47.65999984741211
2015-11-16,47.599998474121094
2015-11-17,47.220001220703125
2015-11-18,47.08000183105469
2015-11-19,46.90999984741211
2015-11-20,46.90999984741211
2015-11-23,46.810001373291016
2015-11-24,46.65999984741211
2015-11-25,46.529998779296875
2015-11-27,46.27000045776367
2015-11-30,46.099998474121094
2015-12-01,39.75
2015-12-02,39.36000061035156
2015-12-03,39.0099983215332
2015-12-04,39.150001525878906
2015-12-07,39.400001525878906
2015-12-08,39.25
2015-12-09,39.09000015258789
2015-12-10,38.61000061035156
2015-12-11,38.650001525878906
2015-12-14,38.689998626708984
2015-12-15,38.540000915527344
2015-12-16,38.65999984741211
2015-12-17,38.790000915527344
2015-12-18,38.970001220703125
2015-12-21,38.97999954223633
2015-12-22,38.97999954223633
2015-12-23,39.02000045776367
2015-12-24,39.08000183105469
2015-12-28,39.27000045776367
2015-12-29,39.27000045776367
2015-12-30,39.40999984741211
2015-12-31,39.58000183105469
2016-01-04,41.95000076293945
2016-01-05,41.689998626708984
2016-01-06,41.119998931884766
2016-01-07,41.13999938964844
2016-01-08,41.060001373291016
2016-01-11,40.470001220703125
2016-01-12,40.33000183105469
2016-01-13,40.41999816894531
2016-01-14,40.59000015258789
2016-01-15,40.790000915527344
2016-01-19,41.31999969482422
2016-01-20,41.189998626708984
2016-01-21,41.09000015258789
2016-01-22,41.11000061035156
2016-01-25,41.11000061035156
2016-01-26,41.11000061035156
2016-01-27,41.130001068115234
2016-01-28,41.150001525878906
2016-01-29,41.16999816894531
2016-02-01,42.599998474121094
2016-02-02,43.18000030517578
2016-02-03,43.68000030517578
2016-02-04,44.040000915527344
2016-02-05,44.040000915527344
2016-02-08,44.040000915527344
2016-02-09,43.7599983215332
2016-02-10,43.31999969482422
2016-02-11,43.33000183105469
2016-02-12,43.41999816894531
2016-02-16,44.43000030517578
2016-02-17,44.540000915527344
2016-02-18,44.88999938964844
2016-02-19,45.189998626708984
2016-02-22,45.59000015258789
2016-02-23,45.779998779296875
2016-02-24,45.959999084472656
2016-02-25,46.060001373291016
2016-02-26,46.209999084472656
2016-02-29,46.33000183105469
2016-03-01,49.27000045776367
2016-03-02,50.84000015258789
2016-03-03,50.38999938964844
2016-03-04,52.11000061035156
2016-03-07,58.810001373291016
2016-03-08,56.29999923706055
2016-03-09,55.650001525878906
2016-03-10,55.84000015258789
2016-03-11,55.31999969482422
2016-03-14,55.099998474121094
2016-03-15,54.38999938964844
2016-03-16,54.91999816894531
2016-03-17,55.220001220703125
2016-03-18,55.540000915527344
2016-03-21,55.7400016784668
2016-03-22,55.77000045776367
2016-03-23,55.779998779296875
2016-03-24,55.81999969482422
2016-03-28,55.790000915527344
2016-03-29,55.75
2016-03-30,55.63999938964844
2016-03-31,55.52000045776367
2016-04-01,53.16999816894531
2016-04-04,53.91999816894531
2016-04-05,53.16999816894531
2016-04-06,52.72999954223633
2016-04-07,53.27000045776367
2016-04-08,53.45000076293945
2016-04-11,54.79999923706055
2016-04-12,56.06999969482422
2016-04-13,56.599998474121094
2016-04-14,56.16999816894531
2016-04-15,56.09000015258789
2016-04-18,56.97999954223633
2016-04-19,57.40999984741211
2016-04-20,58.029998779296875
2016-04-21,58.5
2016-04-22,58.70000076293945
2016-04-25,58.95000076293945
2016-04-26,59.099998474121094
2016-04-27,59.130001068115234
2016-04-28,59.29999923706055
2016-04-29,59.58000183105469
2016-05-02,64.0
2016-05-03,60.630001068115234
2016-05-04,59.31999969482422
2016-05-05,58.33000183105469
2016-05-06,58.29999923706055
2016-05-09,55.84000015258789
2016-05-10,56.22999954223633
2016-05-11,56.5099983215332
2016-05-12,55.65999984741211
2016-05-13,55.4900016784668
2016-05-16,55.59000015258789
2016-05-17,56.54999923706055
2016-05-18,56.209999084472656
2016-05-19,56.11000061035156
2016-05-20,56.0
2016-05-23,55.779998779296875
2016-05-24,55.650001525878906
2016-05-25,55.41999816894531
2016-05-26,55.130001068115234
2016-05-27,54.939998626708984
2016-05-31,54.4900016784668
2016-06-01,47.459999084472656
2016-06-02,47.689998626708984
2016-06-03,48.189998626708984
2016-06-06,50.16999816894531
2016-06-07,50.369998931884766
2016-06-08,50.29999923706055
2016-06-09,50.70000076293945
2016-06-10,50.86000061035156
2016-06-13,50.91999816894531
2016-06-14,50.189998626708984
2016-06-15,50.27000045776367
2016-06-16,50.380001068115234
2016-06-17,50.54999923706055
2016-06-20,50.540000915527344
2016-06-21,50.58000183105469
2016-06-22,50.83000183105469
2016-06-23,50.869998931884766
2016-06-24,50.83000183105469
2016-06-27,51.029998779296875
2016-06-28,51.119998931884766
2016-06-29,51.22999954223633
2016-06-30,51.36000061035156
2016-07-01,52.72999954223633
2016-07-05,54.15999984741211
2016-07-06,52.880001068115234
2016-07-07,53.720001220703125
2016-07-08,54.2400016784668
2016-07-11,54.529998779296875
2016-07-12,55.560001373291016
2016-07-13,56.36000061035156
2016-07-14,56.11000061035156
2016-07-15,56.34000015258789
2016-07-18,55.709999084472656
2016-07-19,55.650001525878906
2016-07-20,55.779998779296875
2016-07-21,56.130001068115234
2016-07-22,56.040000915527344
2016-07-25,56.150001525878906
2016-07-26,56.25
2016-07-27,56.34000015258789
2016-07-28,56.5
2016-07-29,56.61000061035156
2016-08-01,59.779998779296875
2016-08-02,59.880001068115234
2016-08-03,59.47999954223633
2016-08-04,59.04999923706055
2016-08-05,60.189998626708984
2016-08-08,60.9900016784668
2016-08-09,60.31999969482422
2016-08-10,60.25
2016-08-11,59.72999954223633
2016-08-12,59.83000183105469
2016-08-15,59.65999984741211
2016-08-16,60.45000076293945
2016-08-17,60.150001525878906
2016-08-18,60.380001068115234
2016-08-19,60.59000015258789
2016-08-22,60.66999816894531
2016-08-23,60.779998779296875
2016-08-24,60.779998779296875
2016-08-25,60.77000045776367
2016-08-26,60.689998626708984
2016-08-29,60.58000183105469
2016-08-30,60.5
2016-08-31,60.43000030517578
2016-09-01,57.95000076293945
2016-09-02,58.04999923706055
2016-09-06,58.349998474121094
2016-09-07,57.470001220703125
2016-09-08,57.66999816894531
2016-09-09,57.869998931884766
2016-09-12,57.4900016784668
2016-09-13,57.43000030517578
2016-09-14,57.25
2016-09-15,57.150001525878906
2016-09-16,57.029998779296875
2016-09-19,56.91999816894531
2016-09-20,57.0
2016-09-21,56.880001068115234
2016-09-22,56.900001525878906
2016-09-23,56.86000061035156
2016-09-26,56.849998474121094
2016-09-27,56.779998779296875
2016-09-28,56.7400016784668
2016-09-29,56.709999084472656
2016-09-30,56.630001068115234
2016-10-03,55.11000061035156
2016-10-04,55.150001525878906
2016-10-05,55.27000045776367
2016-10-06,55.18000030517578
2016-10-07,54.970001220703125
2016-10-11,55.779998779296875
2016-10-12,55.84000015258789
2016-10-13,55.790000915527344
2016-10-14,56.13999938964844
2016-10-17,56.33000183105469
2016-10-18,56.380001068115234
2016-10-19,56.459999084472656
2016-10-20,56.58000183105469
2016-10-21,56.599998474121094
2016-10-24,56.7400016784668
2016-10-25,56.959999084472656
2016-10-26,57.2400016784668
2016-10-27,57.470001220703125
2016-10-28,57.720001220703125
2016-10-31,58.0
2016-11-01,63.560001373291016
2016-11-02,62.59000015258789
2016-11-03,63.790000915527344
2016-11-04,63.66999816894531
2016-11-07,65.91000366210938
2016-11-08,65.98999786376953
2016-11-09,68.33999633789062
2016-11-10,69.73999786376953
2016-11-14,72.2300033569336
2016-11-15,70.04000091552734
2016-11-16,70.41000366210938
2016-11-17,70.33000183105469
2016-11-18,70.19999694824219
2016-11-21,70.0
2016-11-22,70.87999725341797
2016-11-23,71.22000122070312
2016-11-25,71.80999755859375
2016-11-28,72.1500015258789
2016-11-29,72.26000213623047
2016-11-30,72.25
2016-12-01,75.54000091552734
2016-12-02,74.56999969482422
2016-12-05,76.19999694824219
2016-12-06,76.72000122070312
2016-12-07,79.19999694824219
2016-12-08,79.44000244140625
2016-12-09,78.88999938964844
2016-12-12,80.25
2016-12-13,80.47000122070312
2016-12-14,79.58000183105469
2016-12-15,79.94000244140625
2016-12-16,79.88999938964844
2016-12-19,79.62000274658203
2016-12-20,79.97000122070312
2016-12-21,80.0
2016-12-22,79.80000305175781
2016-12-23,79.75
2016-12-27,79.72000122070312
2016-12-28,79.75
2016-12-29,79.76000213623047
2016-12-30,79.75
2017-01-03,74.37000274658203
2017-01-04,74.66000366210938
2017-01-05,76.45999908447266
2017-01-06,75.7300033569336
2017-01-09,77.08999633789062
2017-01-10,78.2699966430664
2017-01-11,78.6500015258789
2017-01-12,78.83000183105469
2017-01-13,78.69000244140625
2017-01-17,79.83000183105469
2017-01-18,79.66000366210938
2017-01-19,79.63999938964844
2017-01-20,79.51000213623047
2017-01-23,79.69000244140625
2017-01-24,80.05000305175781
2017-01-25,80.12999725341797
2017-01-26,80.22000122070312
2017-01-27,80.30000305175781
2017-01-30,80.30000305175781
2017-01-31,80.4000015258789
2017-02-01,83.12000274658203
2017-02-02,83.81999969482422
2017-02-03,80.1500015258789
2017-02-06,79.1500015258789
2017-02-07,81.0199966430664
2017-02-08,81.87999725341797
2017-02-09,81.91999816894531
2017-02-10,84.11000061035156
2017-02-13,85.93000030517578
2017-02-14,85.91000366210938
2017-02-15,85.86000061035156
2017-02-16,85.72000122070312
2017-02-17,86.4000015258789
2017-02-21,87.27999877929688
2017-02-22,87.4800033569336
2017-02-23,87.41000366210938
2017-02-24,87.56999969482422
2017-02-27,87.88999938964844
2017-02-28,88.06999969482422
2017-03-01,87.62000274658203
2017-03-02,88.55999755859375
2017-03-03,87.56999969482422
2017-03-06,86.7300033569336
2017-03-07,86.88999938964844
2017-03-08,86.55000305175781
2017-03-09,86.3499984741211
2017-03-10,86.44000244140625
2017-03-13,87.51000213623047
2017-03-14,88.04000091552734
2017-03-15,89.02999877929688
2017-03-16,89.5
2017-03-17,89.47000122070312
2017-03-20,89.41999816894531
2017-03-21,88.98999786376953
2017-03-22,88.58999633789062
2017-03-23,88.51000213623047
2017-03-24,88.3499984741211
2017-03-27,87.91000366210938
2017-03-28,87.62999725341797
2017-03-29,87.44000244140625
2017-03-30,87.19000244140625
2017-03-31,86.83999633789062
2017-04-03,78.44999694824219
2017-04-04,79.36000061035156
2017-04-05,79.44000244140625
2017-04-06,78.91999816894531
2017-04-07,76.91000366210938
2017-04-10,75.27999877929688
2017-04-11,74.88999938964844
2017-04-12,73.43000030517578
2017-04-13,73.0199966430664
2017-04-17,72.08000183105469
2017-04-18,70.73999786376953
2017-04-19,70.94999694824219
2017-04-20,70.88999938964844
2017-04-21,70.93000030517578
2017-04-24,70.66999816894531
2017-04-25,70.44000244140625
2017-04-26,70.26000213623047
2017-04-27,70.0999984741211
2017-04-28,69.97000122070312
2017-05-01,68.0
2017-05-02,68.72000122070312
2017-05-03,67.33000183105469
2017-05-04,63.880001068115234
2017-05-05,62.4900016784668
2017-05-08,60.720001220703125
2017-05-09,61.369998931884766
2017-05-10,62.630001068115234
